ids,sentences
7.4.15.2,kratubhir bhūri-dakṣiṇaiḥ
7.4.15.3,ijyamāno havir-bhāgān
7.4.15.4,agrahīt svena tejasā
7.4.16.1,akṛṣṭa-pacyā tasyāsīt
7.4.16.2,sapta-dvīpavatī mahī
7.4.16.3,tathā kāma-dughā gāvo
7.4.16.4,nānāścarya-padaṁ nabhaḥ
7.4.17.1,ratnākarāś ca ratnaughāṁs
7.4.17.2,tat-patnyaś cohur ūrmibhiḥ
7.4.17.3,kṣāra-sīdhu-ghṛta-kṣaudra-
7.4.17.4,dadhi-kṣīrāmṛtodakāḥ
7.4.18.1,śailā droṇībhir ākrīḍaṁ
7.4.18.2,sarvartuṣu guṇān drumāḥ
7.4.18.3,dadhāra loka-pālānām
7.4.18.4,eka eva pṛthag guṇān
7.4.19.1,sa itthaṁ nirjita-kakub
7.4.19.2,eka-rāḍ viṣayān priyān
7.4.19.3,yathopajoṣaṁ bhuñjāno
7.4.19.4,nātṛpyad ajitendriyaḥ
7.4.20.1,evam aiśvarya-mattasya
7.4.20.2,dṛptasyocchāstra-vartinaḥ
7.4.20.3,kālo mahān vyatīyāya
7.4.20.4,brahma-śāpam upeyuṣaḥ
7.4.21.1,tasyogra-daṇḍa-saṁvignāḥ
7.4.21.2,sarve lokāḥ sapālakāḥ
7.4.21.3,anyatrālabdha-śaraṇāḥ
7.4.21.4,śaraṇaṁ yayur acyutam
7.4.22-23.1,tasyai namo ’stu kāṣṭhāyai
7.4.22-23.2,yatrātmā harir īśvaraḥ
7.4.22-23.3,yad gatvā na nivartante
7.4.22-23.4,śāntāḥ sannyāsino ’malāḥ
7.4.24.1,teṣām āvirabhūd vāṇī
7.4.24.2,arūpā megha-niḥsvanā
7.4.24.3,sannādayantī kakubhaḥ
7.4.24.4,sādhūnām abhayaṅkarī
7.4.25-26.1,mā bhaiṣṭa vibudha-śreṣṭhāḥ
7.4.25-26.2,sarveṣāṁ bhadram astu vaḥ
7.4.25-26.3,mad-darśanaṁ hi bhūtānāṁ
7.4.25-26.4,sarva-śreyopapattaye
7.4.27.1,yadā deveṣu vedeṣu
7.4.27.2,goṣu vipreṣu sādhuṣu
7.4.27.3,dharme mayi ca vidveṣaḥ
7.4.27.4,sa vā āśu vinaśyati
7.4.28.1,nirvairāya praśāntāya
7.4.28.2,sva-sutāya mahātmane
7.4.28.3,prahrādāya yadā druhyed
7.4.28.4,dhaniṣye ’pi varorjitam
7.4.29.1,śrī-nārada uvāca
7.4.30.1,tasya daitya-pateḥ putrāś
7.4.30.2,catvāraḥ paramādbhutāḥ
7.4.30.3,prahrādo ’bhūn mahāṁs teṣāṁ
7.4.30.4,guṇair mahad-upāsakaḥ
7.4.31-32.1,brahmaṇyaḥ śīla-sampannaḥ
7.4.31-32.2,satya-sandho jitendriyaḥ
7.4.31-32.3,ātmavat sarva-bhūtānām
7.4.31-32.4,eka-priya-suhṛttamaḥ
7.4.33.1,nodvigna-citto vyasaneṣu niḥspṛhaḥ
7.4.33.2,śruteṣu dṛṣṭeṣu guṇeṣv avastu-dṛk
7.4.33.3,dāntendriya-prāṇa-śarīra-dhīḥ sadā
7.4.33.4,praśānta-kāmo rahitāsuro ’suraḥ
7.4.34.1,yasmin mahad-guṇā rājan
7.4.34.2,gṛhyante kavibhir muhuḥ
7.4.34.3,na te ’dhunā pidhīyante
7.4.34.4,yathā bhagavatīśvare
7.4.35.1,yaṁ sādhu-gāthā-sadasi
7.4.35.2,ripavo ’pi surā nṛpa
7.4.35.3,pratimānaṁ prakurvanti
7.4.35.4,kim utānye bhavādṛśāḥ
7.4.36.1,guṇair alam asaṅkhyeyair
7.4.36.2,māhātmyaṁ tasya sūcyate
7.4.36.3,vāsudeve bhagavati
7.4.36.4,yasya naisargikī ratiḥ
7.4.37.1,nyasta-krīḍanako bālo
7.4.37.2,jaḍavat tan-manastayā
7.4.37.3,kṛṣṇa-graha-gṛhītātmā
7.4.37.4,na veda jagad īdṛśam
7.4.38.1,āsīnaḥ paryaṭann aśnan
7.4.38.2,śayānaḥ prapiban bruvan
7.4.38.3,nānusandhatta etāni
7.4.38.4,govinda-parirambhitaḥ
7.4.39.1,kvacid rudati vaikuṇṭha-
7.4.39.2,cintā-śabala-cetanaḥ
7.4.39.3,kvacid dhasati tac-cintā-
7.4.39.4,hlāda udgāyati kvacit
7.4.40.1,nadati kvacid utkaṇṭho
7.4.40.2,vilajjo nṛtyati kvacit
7.4.40.3,kvacit tad-bhāvanā-yuktas
7.4.40.4,tanmayo ’nucakāra ha
7.4.41.1,kvacid utpulakas tūṣṇīm
7.4.41.2,āste saṁsparśa-nirvṛtaḥ
7.4.41.3,aspanda-praṇayānanda-
7.4.41.4,salilāmīlitekṣaṇaḥ
7.4.42.1,sa uttama-śloka-padāravindayor
7.4.42.2,niṣevayākiñcana-saṅga-labdhayā
7.4.42.3,tanvan parāṁ nirvṛtim ātmano muhur
7.4.42.4,duḥsaṅga-dīnasya manaḥ śamaṁ vyadhāt
7.4.43.1,tasmin mahā-bhāgavate
7.4.43.2,mahā-bhāge mahātmani
7.4.43.3,hiraṇyakaśipū rājann
7.4.43.4,akarod agham ātmaje
7.4.44.1,śrī-yudhiṣṭhira uvāca
7.4.45.1,putrān vipratikūlān svān
7.4.45.2,pitaraḥ putra-vatsalāḥ
7.4.45.3,upālabhante śikṣārthaṁ
7.4.45.4,naivāgham aparo yathā
7.4.46.1,kim utānuvaśān sādhūṁs
7.4.46.2,tādṛśān guru-devatān
7.4.46.3,etat kautūhalaṁ brahmann
7.4.46.4,asmākaṁ vidhama prabho
7.4.46.5,pituḥ putrāya yad dveṣo
7.4.46.6,maraṇāya prayojitaḥ
7.5.1.1,śrī-nārada uvāca
7.5.2.1,tau rājñā prāpitaṁ bālaṁ
7.5.2.2,prahlādaṁ naya-kovidam
7.5.2.3,pāṭhayām āsatuḥ pāṭhyān
7.5.2.4,anyāṁś cāsura-bālakān
7.5.3.1,yat tatra guruṇā proktaṁ
7.5.3.2,śuśruve ’nupapāṭha ca
7.5.3.3,na sādhu manasā mene
7.5.3.4,sva-parāsad-grahāśrayam
7.5.4.1,ekadāsura-rāṭ putram
7.5.4.2,aṅkam āropya pāṇḍava
7.5.4.3,papraccha kathyatāṁ vatsa
7.5.4.4,manyate sādhu yad bhavān
7.5.5.1,śrī-prahlāda uvāca
7.5.6.1,śrī-nārada uvāca
7.5.7.1,samyag vidhāryatāṁ bālo
7.5.7.2,guru-gehe dvi-jātibhiḥ
7.5.7.3,viṣṇu-pakṣaiḥ praticchannair
7.5.7.4,na bhidyetāsya dhīr yathā
7.5.8.1,gṛham ānītam āhūya
7.5.8.2,prahrādaṁ daitya-yājakāḥ
7.5.8.3,praśasya ślakṣṇayā vācā
7.5.8.4,samapṛcchanta sāmabhiḥ
7.5.9.1,vatsa prahrāda bhadraṁ te
7.5.9.2,satyaṁ kathaya mā mṛṣā
7.5.9.3,bālān ati kutas tubhyam
7.5.9.4,eṣa buddhi-viparyayaḥ
7.5.10.1,buddhi-bhedaḥ para-kṛta
7.5.10.2,utāho te svato ’bhavat
7.5.10.3,bhaṇyatāṁ śrotu-kāmānāṁ
7.5.10.4,gurūṇāṁ kula-nandana
7.5.11.1,śrī-prahrāda uvāca
7.5.12.1,sa yadānuvrataḥ puṁsāṁ
7.5.12.2,paśu-buddhir vibhidyate
7.5.12.3,anya eṣa tathānyo ’ham
7.5.12.4,iti bheda-gatāsatī
7.5.13.1,sa eṣa ātmā sva-parety abuddhibhir
7.5.13.2,duratyayānukramaṇo nirūpyate
7.5.13.3,muhyanti yad-vartmani veda-vādino
7.5.13.4,brahmādayo hy eṣa bhinatti me matim
7.5.14.1,yathā bhrāmyaty ayo brahman
7.5.14.2,svayam ākarṣa-sannidhau
7.5.14.3,tathā me bhidyate cetaś
7.5.14.4,cakra-pāṇer yadṛcchayā
7.5.15.1,śrī-nārada uvāca
7.5.16.1,ānīyatām are vetram
7.5.16.2,asmākam ayaśaskaraḥ
7.5.16.3,kulāṅgārasya durbuddheś
7.5.16.4,caturtho ’syodito damaḥ
7.5.17.1,daiteya-candana-vane
7.5.17.2,jāto ’yaṁ kaṇṭaka-drumaḥ
7.5.17.3,yan-mūlonmūla-paraśor
7.5.17.4,viṣṇor nālāyito ’rbhakaḥ
7.5.18.1,iti taṁ vividhopāyair
7.5.18.2,bhīṣayaṁs tarjanādibhiḥ
7.5.18.3,prahrādaṁ grāhayām āsa
7.5.18.4,tri-vargasyopapādanam
7.5.19.1,tata enaṁ gurur jñātvā
7.5.19.2,jñāta-jñeya-catuṣṭayam
7.5.19.3,daityendraṁ darśayām āsa
7.5.19.4,mātṛ-mṛṣṭam alaṅkṛtam
7.5.20.1,pādayoḥ patitaṁ bālaṁ
7.5.20.2,pratinandyāśiṣāsuraḥ
7.5.20.3,pariṣvajya ciraṁ dorbhyāṁ
7.5.20.4,paramām āpa nirvṛtim
7.5.21.1,āropyāṅkam avaghrāya
7.5.21.2,mūrdhany aśru-kalāmbubhiḥ
7.5.21.3,āsiñcan vikasad-vaktram
7.5.21.4,idam āha yudhiṣṭhira
7.5.22.1,hiraṇyakaśipur uvāca
7.5.23-24.1,śrī-prahrāda uvāca
7.5.25.1,niśamyaitat suta-vaco
7.5.25.2,hiraṇyakaśipus tadā
7.5.25.3,guru-putram uvācedaṁ
7.5.25.4,ruṣā prasphuritādharaḥ
7.5.26.1,brahma-bandho kim etat te
7.5.26.2,vipakṣaṁ śrayatāsatā
7.5.26.3,asāraṁ grāhito bālo
7.5.26.4,mām anādṛtya durmate
7.5.27.1,santi hy asādhavo loke
7.5.27.2,durmaitrāś chadma-veṣiṇaḥ
7.5.27.3,teṣām udety aghaṁ kāle
7.5.27.4,rogaḥ pātakinām iva
7.5.28.1,śrī-guru-putra uvāca
7.5.29.1,śrī-nārada uvāca
7.5.30.1,śrī-prahrāda uvāca
7.5.31.1,na te viduḥ svārtha-gatiṁ hi viṣṇuṁ
7.5.31.2,durāśayā ye bahir-artha-māninaḥ
7.5.31.3,andhā yathāndhair upanīyamānās
7.5.31.4,te ’pīśa-tantryām uru-dāmni baddhāḥ
7.5.32.1,naiṣāṁ matis tāvad urukramāṅghriṁ
7.5.32.2,spṛśaty anarthāpagamo yad-arthaḥ
7.5.32.3,mahīyasāṁ pāda-rajo-’bhiṣekaṁ
7.5.32.4,niṣkiñcanānāṁ na vṛṇīta yāvat
7.5.33.1,ity uktvoparataṁ putraṁ
7.5.33.2,hiraṇyakaśipū ruṣā
7.5.33.3,andhīkṛtātmā svotsaṅgān
7.5.33.4,nirasyata mahī-tale
7.5.34.1,āhāmarṣa-ruṣāviṣṭaḥ
7.5.34.2,kaṣāyī-bhūta-locanaḥ
7.5.34.3,vadhyatām āśv ayaṁ vadhyo
7.5.34.4,niḥsārayata nairṛtāḥ
7.5.35.1,ayaṁ me bhrātṛ-hā so ’yaṁ
7.5.35.2,hitvā svān suhṛdo ’dhamaḥ
7.5.35.3,pitṛvya-hantuḥ pādau yo
7.5.35.4,viṣṇor dāsavad arcati
7.5.36.1,viṣṇor vā sādhv asau kiṁ nu
7.5.36.2,kariṣyaty asamañjasaḥ
7.5.36.3,sauhṛdaṁ dustyajaṁ pitror
7.5.36.4,ahād yaḥ pañca-hāyanaḥ
7.5.37.1,paro ’py apatyaṁ hita-kṛd yathauṣadhaṁ
7.5.37.2,sva-dehajo ’py āmayavat suto ’hitaḥ
7.5.37.3,chindyāt tad aṅgaṁ yad utātmano ’hitaṁ
7.5.37.4,śeṣaṁ sukhaṁ jīvati yad-vivarjanāt
7.5.38.1,sarvair upāyair hantavyaḥ
7.5.38.2,sambhoja-śayanāsanaiḥ
7.5.38.3,suhṛl-liṅga-dharaḥ śatrur
7.5.38.4,muner duṣṭam ivendriyam
7.5.39-40.1,nairṛtās te samādiṣṭā
7.5.39-40.2,bhartrā vai śūla-pāṇayaḥ
7.5.39-40.3,tigma-daṁṣṭra-karālāsyās
7.5.39-40.4,tāmra-śmaśru-śiroruhāḥ
7.5.41.1,pare brahmaṇy anirdeśye
7.5.41.2,bhagavaty akhilātmani
7.5.41.3,yuktātmany aphalā āsann
7.5.41.4,apuṇyasyeva sat-kriyāḥ
7.5.42.1,prayāse ’pahate tasmin
7.5.42.2,daityendraḥ pariśaṅkitaḥ
7.5.42.3,cakāra tad-vadhopāyān
7.5.42.4,nirbandhena yudhiṣṭhira
7.5.43-44.1,dig-gajair dandaśūkendrair
7.5.43-44.2,abhicārāvapātanaiḥ
7.5.43-44.3,māyābhiḥ sannirodhaiś ca
7.5.43-44.4,gara-dānair abhojanaiḥ
7.5.45.1,eṣa me bahv-asādhūkto
7.5.45.2,vadhopāyāś ca nirmitāḥ
7.5.45.3,tais tair drohair asad-dharmair
7.5.45.4,muktaḥ svenaiva tejasā
7.5.46.1,vartamāno ’vidūre vai
7.5.46.2,bālo ’py ajaḍa-dhīr ayam
7.5.46.3,na vismarati me ’nāryaṁ
7.5.46.4,śunaḥ śepa iva prabhuḥ
7.5.47.1,aprameyānubhāvo ’yam
7.5.47.2,akutaścid-bhayo ’maraḥ
7.5.47.3,nūnam etad-virodhena
7.5.47.4,mṛtyur me bhavitā na vā
7.5.48.1,iti tac-cintayā kiñcin
7.5.48.2,mlāna-śriyam adho-mukham
7.5.48.3,śaṇḍāmarkāv auśanasau
7.5.48.4,vivikta iti hocatuḥ
7.5.49.1,jitaṁ tvayaikena jagat-trayaṁ bhruvor
7.5.49.2,vijṛmbhaṇa-trasta-samasta-dhiṣṇyapam
7.5.49.3,na tasya cintyaṁ tava nātha cakṣvahe
7.5.49.4,na vai śiśūnāṁ guṇa-doṣayoḥ padam
7.5.50.1,imaṁ tu pāśair varuṇasya baddhvā
7.5.50.2,nidhehi bhīto na palāyate yathā
7.5.50.3,buddhiś ca puṁso vayasārya-sevayā
7.5.50.4,yāvad gurur bhārgava āgamiṣyati
7.5.51.1,tatheti guru-putroktam
7.5.51.2,anujñāyedam abravīt
7.5.51.3,dharmo hy asyopadeṣṭavyo
7.5.51.4,rājñāṁ yo gṛha-medhinām
7.5.52.1,dharmam arthaṁ ca kāmaṁ ca
7.5.52.2,nitarāṁ cānupūrvaśaḥ
7.5.52.3,prahrādāyocatū rājan
7.5.52.4,praśritāvanatāya ca
7.5.53.1,yathā tri-vargaṁ gurubhir
7.5.53.2,ātmane upaśikṣitam
7.5.53.3,na sādhu mene tac-chikṣāṁ
7.5.53.4,dvandvārāmopavarṇitām
7.5.54.1,yadācāryaḥ parāvṛtto
7.5.54.2,gṛhamedhīya-karmasu
7.5.54.3,vayasyair bālakais tatra
7.5.54.4,sopahūtaḥ kṛta-kṣaṇaiḥ
7.5.55.1,atha tāñ ślakṣṇayā vācā
7.5.55.2,pratyāhūya mahā-budhaḥ
7.5.55.3,uvāca vidvāṁs tan-niṣṭhāṁ
7.5.55.4,kṛpayā prahasann iva
7.5.56-57.1,te tu tad-gauravāt sarve
7.5.56-57.2,tyakta-krīḍā-paricchadāḥ
7.5.56-57.3,bālā adūṣita-dhiyo
7.5.56-57.4,dvandvārāmeritehitaiḥ
7.6.1.1,śrī-prahrāda uvāca
7.6.2.1,yathā hi puruṣasyeha
7.6.2.2,viṣṇoḥ pādopasarpaṇam
7.6.2.3,yad eṣa sarva-bhūtānāṁ
7.6.2.4,priya ātmeśvaraḥ suhṛt
7.6.3.1,sukham aindriyakaṁ daityā
7.6.3.2,deha-yogena dehinām
7.6.3.3,sarvatra labhyate daivād
7.6.3.4,yathā duḥkham ayatnataḥ
7.6.4.1,tat-prayāso na kartavyo
7.6.4.2,yata āyur-vyayaḥ param
7.6.4.3,na tathā vindate kṣemaṁ
7.6.4.4,mukunda-caraṇāmbujam
7.6.5.1,tato yateta kuśalaḥ
7.6.5.2,kṣemāya bhavam āśritaḥ
7.6.5.3,śarīraṁ pauruṣaṁ yāvan
7.6.5.4,na vipadyeta puṣkalam
7.6.6.1,puṁso varṣa-śataṁ hy āyus
7.6.6.2,tad-ardhaṁ cājitātmanaḥ
7.6.6.3,niṣphalaṁ yad asau rātryāṁ
7.6.6.4,śete ’ndhaṁ prāpitas tamaḥ
7.6.7.1,mugdhasya bālye kaiśore
7.6.7.2,krīḍato yāti viṁśatiḥ
7.6.7.3,jarayā grasta-dehasya
7.6.7.4,yāty akalpasya viṁśatiḥ
7.6.8.1,durāpūreṇa kāmena
7.6.8.2,mohena ca balīyasā
7.6.8.3,śeṣaṁ gṛheṣu saktasya
7.6.8.4,pramattasyāpayāti hi
7.6.9.1,ko gṛheṣu pumān saktam
7.6.9.2,ātmānam ajitendriyaḥ
7.6.9.3,sneha-pāśair dṛḍhair baddham
7.6.9.4,utsaheta vimocitum
7.6.10.1,ko nv artha-tṛṣṇāṁ visṛjet
7.6.10.2,prāṇebhyo ’pi ya īpsitaḥ
7.6.10.3,yaṁ krīṇāty asubhiḥ preṣṭhais
7.6.10.4,taskaraḥ sevako vaṇik
7.6.11-13.1,kathaṁ priyāyā anukampitāyāḥ
7.6.11-13.2,saṅgaṁ rahasyaṁ rucirāṁś ca mantrān
7.6.11-13.3,suhṛtsu tat-sneha-sitaḥ śiśūnāṁ
7.6.11-13.4,kalākṣarāṇām anurakta-cittaḥ
7.6.14.1,kuṭumba-poṣāya viyan nijāyur
7.6.14.2,na budhyate ’rthaṁ vihataṁ pramattaḥ
7.6.14.3,sarvatra tāpa-traya-duḥkhitātmā
7.6.14.4,nirvidyate na sva-kuṭumba-rāmaḥ
7.6.15.1,vitteṣu nityābhiniviṣṭa-cetā
7.6.15.2,vidvāṁś ca doṣaṁ para-vitta-hartuḥ
7.6.15.3,pretyeha vāthāpy ajitendriyas tad
7.6.15.4,aśānta-kāmo harate kuṭumbī
7.6.16.1,vidvān apītthaṁ danujāḥ kuṭumbaṁ
7.6.16.2,puṣṇan sva-lokāya na kalpate vai
7.6.16.3,yaḥ svīya-pārakya-vibhinna-bhāvas
7.6.16.4,tamaḥ prapadyeta yathā vimūḍhaḥ
7.6.17-18.1,yato na kaścit kva ca kutracid vā
7.6.17-18.2,dīnaḥ svam ātmānam alaṁ samarthaḥ
7.6.17-18.3,vimocituṁ kāma-dṛśāṁ vihāra-
7.6.17-18.4,krīḍā-mṛgo yan-nigaḍo visargaḥ
7.6.19.1,na hy acyutaṁ prīṇayato
7.6.19.2,bahv-āyāso ’surātmajāḥ
7.6.19.3,ātmatvāt sarva-bhūtānāṁ
7.6.19.4,siddhatvād iha sarvataḥ
7.6.20-23.1,parāvareṣu bhūteṣu
7.6.20-23.2,brahmānta-sthāvarādiṣu
7.6.20-23.3,bhautikeṣu vikāreṣu
7.6.20-23.4,bhūteṣv atha mahatsu ca
7.6.24.1,tasmāt sarveṣu bhūteṣu
7.6.24.2,dayāṁ kuruta sauhṛdam
7.6.24.3,bhāvam āsuram unmucya
7.6.24.4,yayā tuṣyaty adhokṣajaḥ
7.6.25.1,tuṣṭe ca tatra kim alabhyam ananta ādye
7.6.25.2,kiṁ tair guṇa-vyatikarād iha ye sva-siddhāḥ
7.6.25.3,dharmādayaḥ kim aguṇena ca kāṅkṣitena
7.6.25.4,sāraṁ juṣāṁ caraṇayor upagāyatāṁ naḥ
7.6.26.1,dharmārtha-kāma iti yo ’bhihitas tri-varga
7.6.26.2,īkṣā trayī naya-damau vividhā ca vārtā
7.6.26.3,manye tad etad akhilaṁ nigamasya satyaṁ
7.6.26.4,svātmārpaṇaṁ sva-suhṛdaḥ paramasya puṁsaḥ
7.6.27.1,jñānaṁ tad etad amalaṁ duravāpam āha
7.6.27.2,nārāyaṇo nara-sakhaḥ kila nāradāya
7.6.27.3,ekāntināṁ bhagavatas tad akiñcanānāṁ
7.6.27.4,pādāravinda-rajasāpluta-dehināṁ syāt
7.6.28.1,śrutam etan mayā pūrvaṁ
7.6.28.2,jñānaṁ vijñāna-saṁyutam
7.6.28.3,dharmaṁ bhāgavataṁ śuddhaṁ
7.6.28.4,nāradād deva-darśanāt
7.6.29-30.1,śrī-daitya-putrā ūcuḥ
7.7.1.1,śrī-nārada uvāca
7.7.2.1,śrī-prahrāda uvāca
7.7.3.1,pipīlikair ahir iva
7.7.3.2,diṣṭyā lokopatāpanaḥ
7.7.3.3,pāpena pāpo ’bhakṣīti
7.7.3.4,vadanto vāsavādayaḥ
7.7.4-5.1,teṣām atibalodyogaṁ
7.7.4-5.2,niśamyāsura-yūthapāḥ
7.7.4-5.3,vadhyamānāḥ surair bhītā
7.7.4-5.4,dudruvuḥ sarvato diśam
7.7.6.1,vyalumpan rāja-śibiram
7.7.6.2,amarā jaya-kāṅkṣiṇaḥ
7.7.6.3,indras tu rāja-mahiṣīṁ
7.7.6.4,mātaraṁ mama cāgrahīt
7.7.7.1,nīyamānāṁ bhayodvignāṁ
7.7.7.2,rudatīṁ kurarīm iva
7.7.7.3,yadṛcchayāgatas tatra
7.7.7.4,devarṣir dadṛśe pathi
7.7.8.1,prāha naināṁ sura-pate
7.7.8.2,netum arhasy anāgasam
7.7.8.3,muñca muñca mahā-bhāga
7.7.8.4,satīṁ para-parigraham
7.7.9.1,śrī-indra uvāca
7.7.10.1,śrī-nārada uvāca
7.7.11.1,ity uktas tāṁ vihāyendro
7.7.11.2,devarṣer mānayan vacaḥ
7.7.11.3,ananta-priya-bhaktyaināṁ
7.7.11.4,parikramya divaṁ yayau
7.7.12.1,tato me mātaram ṛṣiḥ
7.7.12.2,samānīya nijāśrame
7.7.12.3,āśvāsyehoṣyatāṁ vatse
7.7.12.4,yāvat te bhartur āgamaḥ
7.7.13.1,tathety avātsīd devarṣer
7.7.13.2,antike sākuto-bhayā
7.7.13.3,yāvad daitya-patir ghorāt
7.7.13.4,tapaso na nyavartata
7.7.14.1,ṛṣiṁ paryacarat tatra
7.7.14.2,bhaktyā paramayā satī
7.7.14.3,antarvatnī sva-garbhasya
7.7.14.4,kṣemāyecchā-prasūtaye
7.7.15.1,ṛṣiḥ kāruṇikas tasyāḥ
7.7.15.2,prādād ubhayam īśvaraḥ
7.7.15.3,dharmasya tattvaṁ jñānaṁ ca
7.7.15.4,mām apy uddiśya nirmalam
7.7.16.1,tat tu kālasya dīrghatvāt
7.7.16.2,strītvān mātus tirodadhe
7.7.16.3,ṛṣiṇānugṛhītaṁ māṁ
7.7.16.4,nādhunāpy ajahāt smṛtiḥ
7.7.17.1,bhavatām api bhūyān me
7.7.17.2,yadi śraddadhate vacaḥ
7.7.17.3,vaiśāradī dhīḥ śraddhātaḥ
7.7.17.4,strī-bālānāṁ ca me yathā
7.7.18.1,janmādyāḥ ṣaḍ ime bhāvā
7.7.18.2,dṛṣṭā dehasya nātmanaḥ
7.7.18.3,phalānām iva vṛkṣasya
7.7.18.4,kāleneśvara-mūrtinā
7.7.19-20.1,ātmā nityo ’vyayaḥ śuddha
7.7.19-20.2,ekaḥ kṣetra-jña āśrayaḥ
7.7.19-20.3,avikriyaḥ sva-dṛg hetur
7.7.19-20.4,vyāpako ’saṅgy anāvṛtaḥ
7.7.21.1,svarṇaṁ yathā grāvasu hema-kāraḥ
7.7.21.2,kṣetreṣu yogais tad-abhijña āpnuyāt
7.7.21.3,kṣetreṣu deheṣu tathātma-yogair
7.7.21.4,adhyātma-vid brahma-gatiṁ labheta
7.7.22.1,aṣṭau prakṛtayaḥ proktās
7.7.22.2,traya eva hi tad-guṇāḥ
7.7.22.3,vikārāḥ ṣoḍaśācāryaiḥ
7.7.22.4,pumān ekaḥ samanvayāt
7.7.23.1,dehas tu sarva-saṅghāto
7.7.23.2,jagat tasthur iti dvidhā
7.7.23.3,atraiva mṛgyaḥ puruṣo
7.7.23.4,neti netīty atat tyajan
7.7.24.1,anvaya-vyatirekeṇa
7.7.24.2,vivekenośatātmanā
7.7.24.3,svarga-sthāna-samāmnāyair
7.7.24.4,vimṛśadbhir asatvaraiḥ
7.7.25.1,buddher jāgaraṇaṁ svapnaḥ
7.7.25.2,suṣuptir iti vṛttayaḥ
7.7.25.3,tā yenaivānubhūyante
7.7.25.4,so ’dhyakṣaḥ puruṣaḥ paraḥ
7.7.26.1,ebhis tri-varṇaiḥ paryastair
7.7.26.2,buddhi-bhedaiḥ kriyodbhavaiḥ
7.7.26.3,svarūpam ātmano budhyed
7.7.26.4,gandhair vāyum ivānvayāt
7.7.27.1,etad dvāro hi saṁsāro
7.7.27.2,guṇa-karma-nibandhanaḥ
7.7.27.3,ajñāna-mūlo ’pārtho ’pi
7.7.27.4,puṁsaḥ svapna ivārpyate
7.7.28.1,tasmād bhavadbhiḥ kartavyaṁ
7.7.28.2,karmaṇāṁ tri-guṇātmanām
7.7.28.3,bīja-nirharaṇaṁ yogaḥ
7.7.28.4,pravāhoparamo dhiyaḥ
7.7.29.1,tatropāya-sahasrāṇām
7.7.29.2,ayaṁ bhagavatoditaḥ
7.7.29.3,yad īśvare bhagavati
7.7.29.4,yathā yair añjasā ratiḥ
7.7.30-31.1,guru-śuśrūṣayā bhaktyā
7.7.30-31.2,sarva-labdhārpaṇena ca
7.7.30-31.3,saṅgena sādhu-bhaktānām
7.7.30-31.4,īśvarārādhanena ca
7.7.32.1,hariḥ sarveṣu bhūteṣu
7.7.32.2,bhagavān āsta īśvaraḥ
7.7.32.3,iti bhūtāni manasā
7.7.32.4,kāmais taiḥ sādhu mānayet
7.7.33.1,evaṁ nirjita-ṣaḍ-vargaiḥ
7.7.33.2,kriyate bhaktir īśvare
7.7.33.3,vāsudeve bhagavati
7.7.33.4,yayā saṁlabhyate ratiḥ
7.7.34.1,niśamya karmāṇi guṇān atulyān
7.7.34.2,vīryāṇi līlā-tanubhiḥ kṛtāni
7.7.34.3,yadātiharṣotpulakāśru-gadgadaṁ
7.7.34.4,protkaṇṭha udgāyati rauti nṛtyati
7.7.35.1,yadā graha-grasta iva kvacid dhasaty
7.7.35.2,ākrandate dhyāyati vandate janam
7.7.35.3,muhuḥ śvasan vakti hare jagat-pate
7.7.35.4,nārāyaṇety ātma-matir gata-trapaḥ
7.7.36.1,tadā pumān mukta-samasta-bandhanas
7.7.36.2,tad-bhāva-bhāvānukṛtāśayākṛtiḥ
7.7.36.3,nirdagdha-bījānuśayo mahīyasā
7.7.36.4,bhakti-prayogeṇa samety adhokṣajam
7.7.37.1,adhokṣajālambham ihāśubhātmanaḥ
7.7.37.2,śarīriṇaḥ saṁsṛti-cakra-śātanam
7.7.37.3,tad brahma-nirvāṇa-sukhaṁ vidur budhās
7.7.37.4,tato bhajadhvaṁ hṛdaye hṛd-īśvaram
7.7.38.1,ko ’ti-prayāso ’sura-bālakā harer
7.7.38.2,upāsane sve hṛdi chidravat sataḥ
7.7.38.3,svasyātmanaḥ sakhyur aśeṣa-dehināṁ
7.7.38.4,sāmānyataḥ kiṁ viṣayopapādanaiḥ
7.7.39.1,rāyaḥ kalatraṁ paśavaḥ sutādayo
7.7.39.2,gṛhā mahī kuñjara-kośa-bhūtayaḥ
7.7.39.3,sarve ’rtha-kāmāḥ kṣaṇa-bhaṅgurāyuṣaḥ
7.7.39.4,kurvanti martyasya kiyat priyaṁ calāḥ
7.7.40.1,evaṁ hi lokāḥ kratubhiḥ kṛtā amī
7.7.40.2,kṣayiṣṇavaḥ sātiśayā na nirmalāḥ
7.7.40.3,tasmād adṛṣṭa-śruta-dūṣaṇaṁ paraṁ
7.7.40.4,bhaktyoktayeśaṁ bhajatātma-labdhaye
7.7.41.1,yad-artha iha karmāṇi
7.7.41.2,vidvan-māny asakṛn naraḥ
7.7.41.3,karoty ato viparyāsam
7.7.41.4,amoghaṁ vindate phalam
7.7.42.1,sukhāya duḥkha-mokṣāya
7.7.42.2,saṅkalpa iha karmiṇaḥ
7.7.42.3,sadāpnotīhayā duḥkham
7.7.42.4,anīhāyāḥ sukhāvṛtaḥ
7.7.43.1,kāmān kāmayate kāmyair
