ids,sentences
3.9.33.3,svarūpeṇa mayopetaṁ
3.9.33.4,paśyan svārājyam ṛcchati
3.9.34.1,nānā-karma-vitānena
3.9.34.2,prajā bahvīḥ sisṛkṣataḥ
3.9.34.3,nātmāvasīdaty asmiṁs te
3.9.34.4,varṣīyān mad-anugrahaḥ
3.9.35.1,ṛṣim ādyaṁ na badhnāti
3.9.35.2,pāpīyāṁs tvāṁ rajo-guṇaḥ
3.9.35.3,yan mano mayi nirbaddhaṁ
3.9.35.4,prajāḥ saṁsṛjato ’pi te
3.9.36.1,jñāto ’haṁ bhavatā tv adya
3.9.36.2,durvijñeyo ’pi dehinām
3.9.36.3,yan māṁ tvaṁ manyase ’yuktaṁ
3.9.36.4,bhūtendriya-guṇātmabhiḥ
3.9.37.1,tubhyaṁ mad-vicikitsāyām
3.9.37.2,ātmā me darśito ’bahiḥ
3.9.37.3,nālena salile mūlaṁ
3.9.37.4,puṣkarasya vicinvataḥ
3.9.38.1,yac cakarthāṅga mat-stotraṁ
3.9.38.2,mat-kathābhyudayāṅkitam
3.9.38.3,yad vā tapasi te niṣṭhā
3.9.38.4,sa eṣa mad-anugrahaḥ
3.9.39.1,prīto ’ham astu bhadraṁ te
3.9.39.2,lokānāṁ vijayecchayā
3.9.39.3,yad astauṣīr guṇamayaṁ
3.9.39.4,nirguṇaṁ mānuvarṇayan
3.9.40.1,ya etena pumān nityaṁ
3.9.40.2,stutvā stotreṇa māṁ bhajet
3.9.40.3,tasyāśu samprasīdeyaṁ
3.9.40.4,sarva-kāma-vareśvaraḥ
3.9.41.1,pūrtena tapasā yajñair
3.9.41.2,dānair yoga-samādhinā
3.9.41.3,rāddhaṁ niḥśreyasaṁ puṁsāṁ
3.9.41.4,mat-prītis tattvavin-matam
3.9.42.1,aham ātmātmanāṁ dhātaḥ
3.9.42.2,preṣṭhaḥ san preyasām api
3.9.42.3,ato mayi ratiṁ kuryād
3.9.42.4,dehādir yat-kṛte priyaḥ
3.9.43.1,sarva-veda-mayenedam
3.9.43.2,ātmanātmātma-yoninā
3.9.43.3,prajāḥ sṛja yathā-pūrvaṁ
3.9.43.4,yāś ca mayy anuśerate
3.9.44.1,maitreya uvāca
3.10.1.1,vidura uvāca
3.10.2.1,ye ca me bhagavan pṛṣṭās
3.10.2.2,tvayy arthā bahuvittama
3.10.2.3,tān vadasvānupūrvyeṇa
3.10.2.4,chindhi naḥ sarva-saṁśayān
3.10.3.1,sūta uvāca
3.10.4.1,maitreya uvāca
3.10.5.1,tad vilokyābja-sambhūto
3.10.5.2,vāyunā yad-adhiṣṭhitaḥ
3.10.5.3,padmam ambhaś ca tat-kāla-
3.10.5.4,kṛta-vīryeṇa kampitam
3.10.6.1,tapasā hy edhamānena
3.10.6.2,vidyayā cātma-saṁsthayā
3.10.6.3,vivṛddha-vijñāna-balo
3.10.6.4,nyapād vāyuṁ sahāmbhasā
3.10.7.1,tad vilokya viyad-vyāpi
3.10.7.2,puṣkaraṁ yad-adhiṣṭhitam
3.10.7.3,anena lokān prāg-līnān
3.10.7.4,kalpitāsmīty acintayat
3.10.8.1,padma-kośaṁ tadāviśya
3.10.8.2,bhagavat-karma-coditaḥ
3.10.8.3,ekaṁ vyabhāṅkṣīd urudhā
3.10.8.4,tridhā bhāvyaṁ dvi-saptadhā
3.10.9.1,etāvāñ jīva-lokasya
3.10.9.2,saṁsthā-bhedaḥ samāhṛtaḥ
3.10.9.3,dharmasya hy animittasya
3.10.9.4,vipākaḥ parameṣṭhy asau
3.10.10.1,vidura uvāca
3.10.11.1,maitreya uvāca
3.10.12.1,viśvaṁ vai brahma-tan-mātraṁ
3.10.12.2,saṁsthitaṁ viṣṇu-māyayā
3.10.12.3,īśvareṇa paricchinnaṁ
3.10.12.4,kālenāvyakta-mūrtinā
3.10.13.1,yathedānīṁ tathāgre ca
3.10.13.2,paścād apy etad īdṛśam
3.10.14.1,sargo nava-vidhas tasya
3.10.14.2,prākṛto vaikṛtas tu yaḥ
3.10.14.3,kāla-dravya-guṇair asya
3.10.14.4,tri-vidhaḥ pratisaṅkramaḥ
3.10.15.1,ādyas tu mahataḥ sargo
3.10.15.2,guṇa-vaiṣamyam ātmanaḥ
3.10.15.3,dvitīyas tv ahamo yatra
3.10.15.4,dravya-jñāna-kriyodayaḥ
3.10.16.1,bhūta-sargas tṛtīyas tu
3.10.16.2,tan-mātro dravya-śaktimān
3.10.16.3,caturtha aindriyaḥ sargo
3.10.16.4,yas tu jñāna-kriyātmakaḥ
3.10.17.1,vaikāriko deva-sargaḥ
3.10.17.2,pañcamo yan-mayaṁ manaḥ
3.10.17.3,ṣaṣṭhas tu tamasaḥ sargo
3.10.17.4,yas tv abuddhi-kṛtaḥ prabhoḥ
3.10.18.1,ṣaḍ ime prākṛtāḥ sargā
3.10.18.2,vaikṛtān api me śṛṇu
3.10.18.3,rajo-bhājo bhagavato
3.10.18.4,līleyaṁ hari-medhasaḥ
3.10.19.1,saptamo mukhya-sargas tu
3.10.19.2,ṣaḍ-vidhas tasthuṣāṁ ca yaḥ
3.10.19.3,vanaspaty-oṣadhi-latā-
3.10.19.4,tvaksārā vīrudho drumāḥ
3.10.20.1,utsrotasas tamaḥ-prāyā
3.10.20.2,antaḥ-sparśā viśeṣiṇaḥ
3.10.21.1,tiraścām aṣṭamaḥ sargaḥ
3.10.21.2,so ’ṣṭāviṁśad-vidho mataḥ
3.10.21.3,avido bhūri-tamaso
3.10.21.4,ghrāṇa-jñā hṛdy avedinaḥ
3.10.22.1,gaur ajo mahiṣaḥ kṛṣṇaḥ
3.10.22.2,sūkaro gavayo ruruḥ
3.10.22.3,dvi-śaphāḥ paśavaś ceme
3.10.22.4,avir uṣṭraś ca sattama
3.10.23.1,kharo ’śvo ’śvataro gauraḥ
3.10.23.2,śarabhaś camarī tathā
3.10.23.3,ete caika-śaphāḥ kṣattaḥ
3.10.23.4,śṛṇu pañca-nakhān paśūn
3.10.24.1,śvā sṛgālo vṛko vyāghro
3.10.24.2,mārjāraḥ śaśa-śallakau
3.10.24.3,siṁhaḥ kapir gajaḥ kūrmo
3.10.24.4,godhā ca makarādayaḥ
3.10.25.1,kaṅka-gṛdhra-baka-śyena-
3.10.25.2,bhāsa-bhallūka-barhiṇaḥ
3.10.25.3,haṁsa-sārasa-cakrāhva-
3.10.25.4,kākolūkādayaḥ khagāḥ
3.10.26.1,arvāk-srotas tu navamaḥ
3.10.26.2,kṣattar eka-vidho nṛṇām
3.10.26.3,rajo ’dhikāḥ karma-parā
3.10.26.4,duḥkhe ca sukha-māninaḥ
3.10.27.1,vaikṛtās traya evaite
3.10.27.2,deva-sargaś ca sattama
3.10.27.3,vaikārikas tu yaḥ proktaḥ
3.10.27.4,kaumāras tūbhayātmakaḥ
3.10.28-29.1,deva-sargaś cāṣṭa-vidho
3.10.28-29.2,vibudhāḥ pitaro ’surāḥ
3.10.28-29.3,gandharvāpsarasaḥ siddhā
3.10.28-29.4,yakṣa-rakṣāṁsi cāraṇāḥ
3.10.30.1,ataḥ paraṁ pravakṣyāmi
3.10.30.2,vaṁśān manvantarāṇi ca
3.10.30.3,evaṁ rajaḥ-plutaḥ sraṣṭā
3.10.30.4,kalpādiṣv ātmabhūr hariḥ
3.10.30.5,sṛjaty amogha-saṅkalpa
3.10.30.6,ātmaivātmānam ātmanā
3.11.1.1,maitreya uvāca
3.11.2.1,sata eva padārthasya
3.11.2.2,svarūpāvasthitasya yat
3.11.2.3,kaivalyaṁ parama-mahān
3.11.2.4,aviśeṣo nirantaraḥ
3.11.3.1,evaṁ kālo ’py anumitaḥ
3.11.3.2,saukṣmye sthaulye ca sattama
3.11.3.3,saṁsthāna-bhuktyā bhagavān
3.11.3.4,avyakto vyakta-bhug vibhuḥ
3.11.4.1,sa kālaḥ paramāṇur vai
3.11.4.2,yo bhuṅkte paramāṇutām
3.11.4.3,sato ’viśeṣa-bhug yas tu
3.11.4.4,sa kālaḥ paramo mahān
3.11.5.1,aṇur dvau paramāṇū syāt
3.11.5.2,trasareṇus trayaḥ smṛtaḥ
3.11.5.3,jālārka-raśmy-avagataḥ
3.11.5.4,kham evānupatann agāt
3.11.6.1,trasareṇu-trikaṁ bhuṅkte
3.11.6.2,yaḥ kālaḥ sa truṭiḥ smṛtaḥ
3.11.6.3,śata-bhāgas tu vedhaḥ syāt
3.11.6.4,tais tribhis tu lavaḥ smṛtaḥ
3.11.7.1,nimeṣas tri-lavo jñeya
3.11.7.2,āmnātas te trayaḥ kṣaṇaḥ
3.11.7.3,kṣaṇān pañca viduḥ kāṣṭhāṁ
3.11.7.4,laghu tā daśa pañca ca
3.11.8.1,laghūni vai samāmnātā
3.11.8.2,daśa pañca ca nāḍikā
3.11.8.3,te dve muhūrtaḥ praharaḥ
3.11.8.4,ṣaḍ yāmaḥ sapta vā nṛṇām
3.11.9.1,dvādaśārdha-palonmānaṁ
3.11.9.2,caturbhiś catur-aṅgulaiḥ
3.11.9.3,svarṇa-māṣaiḥ kṛta-cchidraṁ
3.11.9.4,yāvat prastha-jala-plutam
3.11.10.1,yāmāś catvāraś catvāro
3.11.10.2,martyānām ahanī ubhe
3.11.10.3,pakṣaḥ pañca-daśāhāni
3.11.10.4,śuklaḥ kṛṣṇaś ca mānada
3.11.11.1,tayoḥ samuccayo māsaḥ
3.11.11.2,pitṝṇāṁ tad ahar-niśam
3.11.11.3,dvau tāv ṛtuḥ ṣaḍ ayanaṁ
3.11.11.4,dakṣiṇaṁ cottaraṁ divi
3.11.12.1,ayane cāhanī prāhur
3.11.12.2,vatsaro dvādaśa smṛtaḥ
3.11.12.3,saṁvatsara-śataṁ nṝṇāṁ
3.11.12.4,paramāyur nirūpitam
3.11.13.1,graharkṣa-tārā-cakra-sthaḥ
3.11.13.2,paramāṇv-ādinā jagat
3.11.13.3,saṁvatsarāvasānena
3.11.13.4,paryety animiṣo vibhuḥ
3.11.14.1,saṁvatsaraḥ parivatsara
3.11.14.2,iḍā-vatsara eva ca
3.11.14.3,anuvatsaro vatsaraś ca
3.11.14.4,viduraivaṁ prabhāṣyate
3.11.15.1,yaḥ sṛjya-śaktim urudhocchvasayan sva-śaktyā
3.11.15.2,puṁso ’bhramāya divi dhāvati bhūta-bhedaḥ
3.11.15.3,kālākhyayā guṇamayaṁ kratubhir vitanvaṁs
3.11.15.4,tasmai baliṁ harata vatsara-pañcakāya
3.11.16.1,vidura uvāca
3.11.17.1,bhagavān veda kālasya
3.11.17.2,gatiṁ bhagavato nanu
3.11.17.3,viśvaṁ vicakṣate dhīrā
3.11.17.4,yoga-rāddhena cakṣuṣā
3.11.18.1,maitreya uvāca
3.11.19.1,catvāri trīṇi dve caikaṁ
3.11.19.2,kṛtādiṣu yathā-kramam
3.11.19.3,saṅkhyātāni sahasrāṇi
3.11.19.4,dvi-guṇāni śatāni ca
3.11.20.1,sandhyā-sandhyāṁśayor antar
3.11.20.2,yaḥ kālaḥ śata-saṅkhyayoḥ
3.11.20.3,tam evāhur yugaṁ taj-jñā
3.11.20.4,yatra dharmo vidhīyate
3.11.21.1,dharmaś catuṣ-pān manujān
3.11.21.2,kṛte samanuvartate
3.11.21.3,sa evānyeṣv adharmeṇa
3.11.21.4,vyeti pādena vardhatā
3.11.22.1,tri-lokyā yuga-sāhasraṁ
3.11.22.2,bahir ābrahmaṇo dinam
3.11.22.3,tāvaty eva niśā tāta
3.11.22.4,yan nimīlati viśva-sṛk
3.11.23.1,niśāvasāna ārabdho
3.11.23.2,loka-kalpo ’nuvartate
3.11.23.3,yāvad dinaṁ bhagavato
3.11.23.4,manūn bhuñjaṁś catur-daśa
3.11.24.1,svaṁ svaṁ kālaṁ manur bhuṅkte
3.11.24.2,sādhikāṁ hy eka-saptatim
3.11.25.1,manvantareṣu manavas
3.11.25.2,tad-vaṁśyā ṛṣayaḥ surāḥ
3.11.25.3,bhavanti caiva yugapat
3.11.25.4,sureśāś cānu ye ca tān
3.11.26.1,eṣa dainan-dinaḥ sargo
3.11.26.2,brāhmas trailokya-vartanaḥ
3.11.26.3,tiryaṅ-nṛ-pitṛ-devānāṁ
3.11.26.4,sambhavo yatra karmabhiḥ
3.11.27.1,manvantareṣu bhagavān
3.11.27.2,bibhrat sattvaṁ sva-mūrtibhiḥ
3.11.27.3,manv-ādibhir idaṁ viśvam
3.11.27.4,avaty udita-pauruṣaḥ
3.11.28.1,tamo-mātrām upādāya
3.11.28.2,pratisaṁruddha-vikramaḥ
3.11.28.3,kālenānugatāśeṣa
3.11.28.4,āste tūṣṇīṁ dinātyaye
3.11.29.1,tam evānv api dhīyante
3.11.29.2,lokā bhūr-ādayas trayaḥ
3.11.29.3,niśāyām anuvṛttāyāṁ
3.11.29.4,nirmukta-śaśi-bhāskaram
3.11.30.1,tri-lokyāṁ dahyamānāyāṁ
3.11.30.2,śaktyā saṅkarṣaṇāgninā
3.11.30.3,yānty ūṣmaṇā maharlokāj
3.11.30.4,janaṁ bhṛgv-ādayo ’rditāḥ
3.11.31.1,tāvat tri-bhuvanaṁ sadyaḥ
3.11.31.2,kalpāntaidhita-sindhavaḥ
3.11.31.3,plāvayanty utkaṭāṭopa-
3.11.31.4,caṇḍa-vāteritormayaḥ
3.11.32.1,antaḥ sa tasmin salila
3.11.32.2,āste ’nantāsano hariḥ
3.11.32.3,yoga-nidrā-nimīlākṣaḥ
3.11.32.4,stūyamāno janālayaiḥ
3.11.33.1,evaṁ-vidhair aho-rātraiḥ
3.11.33.2,kāla-gatyopalakṣitaiḥ
3.11.33.3,apakṣitam ivāsyāpi
3.11.33.4,paramāyur vayaḥ-śatam
3.11.34.1,yad ardham āyuṣas tasya
3.11.34.2,parārdham abhidhīyate
3.11.34.3,pūrvaḥ parārdho ’pakrānto
3.11.34.4,hy aparo ’dya pravartate
3.11.35.1,pūrvasyādau parārdhasya
3.11.35.2,brāhmo nāma mahān abhūt
3.11.35.3,kalpo yatrābhavad brahmā
3.11.35.4,śabda-brahmeti yaṁ viduḥ
3.11.36.1,tasyaiva cānte kalpo ’bhūd
3.11.36.2,yaṁ pādmam abhicakṣate
3.11.36.3,yad dharer nābhi-sarasa
3.11.36.4,āsīl loka-saroruham
3.11.37.1,ayaṁ tu kathitaḥ kalpo
3.11.37.2,dvitīyasyāpi bhārata
3.11.37.3,vārāha iti vikhyāto
3.11.37.4,yatrāsīc chūkaro hariḥ
3.11.38.1,kālo ’yaṁ dvi-parārdhākhyo
3.11.38.2,nimeṣa upacaryate
3.11.38.3,avyākṛtasyānantasya
3.11.38.4,hy anāder jagad-ātmanaḥ
3.11.39.1,kālo ’yaṁ paramāṇv-ādir
3.11.39.2,dvi-parārdhānta īśvaraḥ
3.11.39.3,naiveśituṁ prabhur bhūmna
3.11.39.4,īśvaro dhāma-māninām
3.11.40.1,vikāraiḥ sahito yuktair
3.11.40.2,viśeṣādibhir āvṛtaḥ
3.11.40.3,āṇḍakośo bahir ayaṁ
3.11.40.4,pañcāśat-koṭi-vistṛtaḥ
3.11.41.1,daśottarādhikair yatra
3.11.41.2,praviṣṭaḥ paramāṇuvat
3.11.41.3,lakṣyate ’ntar-gatāś cānye
3.11.41.4,koṭiśo hy aṇḍa-rāśayaḥ
3.11.42.1,tad āhur akṣaraṁ brahma
3.11.42.2,sarva-kāraṇa-kāraṇam
3.11.42.3,viṣṇor dhāma paraṁ sākṣāt
3.11.42.4,puruṣasya mahātmanaḥ
3.12.1.1,maitreya uvāca
3.12.2.1,sasarjāgre ’ndha-tāmisram
3.12.2.2,atha tāmisram ādi-kṛt
3.12.2.3,mahāmohaṁ ca mohaṁ ca
3.12.2.4,tamaś cājñāna-vṛttayaḥ
3.12.3.1,dṛṣṭvā pāpīyasīṁ sṛṣṭiṁ
3.12.3.2,nātmānaṁ bahv amanyata
3.12.3.3,bhagavad-dhyāna-pūtena
3.12.3.4,manasānyāṁ tato ’sṛjat
3.12.4.1,sanakaṁ ca sanandaṁ ca
3.12.4.2,sanātanam athātmabhūḥ
3.12.4.3,sanat-kumāraṁ ca munīn
3.12.4.4,niṣkriyān ūrdhva-retasaḥ
3.12.5.1,tān babhāṣe svabhūḥ putrān
3.12.5.2,prajāḥ sṛjata putrakāḥ
3.12.5.3,tan naicchan mokṣa-dharmāṇo
3.12.5.4,vāsudeva-parāyaṇāḥ
3.12.6.1,so ’vadhyātaḥ sutair evaṁ
3.12.6.2,pratyākhyātānuśāsanaiḥ
3.12.6.3,krodhaṁ durviṣahaṁ jātaṁ
3.12.6.4,niyantum upacakrame
3.12.7.1,dhiyā nigṛhyamāṇo ’pi
3.12.7.2,bhruvor madhyāt prajāpateḥ
3.12.7.3,sadyo ’jāyata tan-manyuḥ
3.12.7.4,kumāro nīla-lohitaḥ
3.12.8.1,sa vai ruroda devānāṁ
3.12.8.2,pūrvajo bhagavān bhavaḥ
3.12.8.3,nāmāni kuru me dhātaḥ
3.12.8.4,sthānāni ca jagad-guro
3.12.9.1,iti tasya vacaḥ pādmo
3.12.9.2,bhagavān paripālayan
3.12.9.3,abhyadhād bhadrayā vācā
3.12.9.4,mā rodīs tat karomi te
3.12.10.1,yad arodīḥ sura-śreṣṭha
3.12.10.2,sodvega iva bālakaḥ
3.12.10.3,tatas tvām abhidhāsyanti
3.12.10.4,nāmnā rudra iti prajāḥ
3.12.11.1,hṛd indriyāṇy asur vyoma
3.12.11.2,vāyur agnir jalaṁ mahī
3.12.11.3,sūryaś candras tapaś caiva
3.12.11.4,sthānāny agre kṛtāni te
3.12.12.1,manyur manur mahinaso
3.12.12.2,mahāñ chiva ṛtadhvajaḥ
3.12.12.3,ugraretā bhavaḥ kālo
3.12.12.4,vāmadevo dhṛtavrataḥ
3.12.13.1,dhīr dhṛti-rasalomā ca
3.12.13.2,niyut sarpir ilāmbikā
3.12.13.3,irāvatī svadhā dīkṣā
3.12.13.4,rudrāṇyo rudra te striyaḥ
3.12.14.1,gṛhāṇaitāni nāmāni
3.12.14.2,sthānāni ca sa-yoṣaṇaḥ
3.12.14.3,ebhiḥ sṛja prajā bahvīḥ
3.12.14.4,prajānām asi yat patiḥ
3.12.15.1,ity ādiṣṭaḥ sva-guruṇā
3.12.15.2,bhagavān nīla-lohitaḥ
3.12.15.3,sattvākṛti-svabhāvena
3.12.15.4,sasarjātma-samāḥ prajāḥ
3.12.16.1,rudrāṇāṁ rudra-sṛṣṭānāṁ
3.12.16.2,samantād grasatāṁ jagat
3.12.16.3,niśāmyāsaṅkhyaśo yūthān
3.12.16.4,prajāpatir aśaṅkata
3.12.17.1,alaṁ prajābhiḥ sṛṣṭābhir
3.12.17.2,īdṛśībhiḥ surottama
3.12.17.3,mayā saha dahantībhir
3.12.17.4,diśaś cakṣurbhir ulbaṇaiḥ
3.12.18.1,tapa ātiṣṭha bhadraṁ te
3.12.18.2,sarva-bhūta-sukhāvaham
3.12.18.3,tapasaiva yathā pūrvaṁ
3.12.18.4,sraṣṭā viśvam idaṁ bhavān
3.12.19.1,tapasaiva paraṁ jyotir
3.12.19.2,bhagavantam adhokṣajam
3.12.19.3,sarva-bhūta-guhāvāsam
3.12.19.4,añjasā vindate pumān
3.12.20.1,maitreya uvāca
3.12.21.1,athābhidhyāyataḥ sargaṁ
3.12.21.2,daśa putrāḥ prajajñire
3.12.21.3,bhagavac-chakti-yuktasya
3.12.21.4,loka-santāna-hetavaḥ
3.12.22.1,marīcir atry-aṅgirasau
3.12.22.2,pulastyaḥ pulahaḥ kratuḥ
3.12.22.3,bhṛgur vasiṣṭho dakṣaś ca
3.12.22.4,daśamas tatra nāradaḥ
3.12.23.1,utsaṅgān nārado jajñe
3.12.23.2,dakṣo ’ṅguṣṭhāt svayambhuvaḥ
3.12.23.3,prāṇād vasiṣṭhaḥ sañjāto
3.12.23.4,bhṛgus tvaci karāt kratuḥ
3.12.24.1,pulaho nābhito jajñe
3.12.24.2,pulastyaḥ karṇayor ṛṣiḥ
3.12.24.3,aṅgirā mukhato ’kṣṇo ’trir
3.12.24.4,marīcir manaso ’bhavat
3.12.25.1,dharmaḥ stanād dakṣiṇato
3.12.25.2,yatra nārāyaṇaḥ svayam
3.12.25.3,adharmaḥ pṛṣṭhato yasmān
3.12.25.4,mṛtyur loka-bhayaṅkaraḥ
3.12.26.1,hṛdi kāmo bhruvaḥ krodho
3.12.26.2,lobhaś cādhara-dacchadāt
3.12.26.3,āsyād vāk sindhavo meḍhrān
3.12.26.4,nirṛtiḥ pāyor aghāśrayaḥ
3.12.27.1,chāyāyāḥ kardamo jajñe
3.12.27.2,devahūtyāḥ patiḥ prabhuḥ
3.12.27.3,manaso dehataś cedaṁ
3.12.27.4,jajñe viśva-kṛto jagat
3.12.28.1,vācaṁ duhitaraṁ tanvīṁ
3.12.28.2,svayambhūr haratīṁ manaḥ
3.12.28.3,akāmāṁ cakame kṣattaḥ
3.12.28.4,sa-kāma iti naḥ śrutam
3.12.29.1,tam adharme kṛta-matiṁ
3.12.29.2,vilokya pitaraṁ sutāḥ
3.12.29.3,marīci-mukhyā munayo
3.12.29.4,viśrambhāt pratyabodhayan
3.12.30.1,naitat pūrvaiḥ kṛtaṁ tvad ye
3.12.30.2,na kariṣyanti cāpare
3.12.30.3,yas tvaṁ duhitaraṁ gaccher
3.12.30.4,anigṛhyāṅgajaṁ prabhuḥ
3.12.31.1,tejīyasām api hy etan
3.12.31.2,na suślokyaṁ jagad-guro
3.12.31.3,yad-vṛttam anutiṣṭhan vai
3.12.31.4,lokaḥ kṣemāya kalpate
3.12.32.1,tasmai namo bhagavate
3.12.32.2,ya idaṁ svena rociṣā
3.12.32.3,ātma-sthaṁ vyañjayām āsa
3.12.32.4,sa dharmaṁ pātum arhati
3.12.33.1,sa itthaṁ gṛṇataḥ putrān
3.12.33.2,puro dṛṣṭvā prajāpatīn
3.12.33.3,prajāpati-patis tanvaṁ
3.12.33.4,tatyāja vrīḍitas tadā
3.12.33.5,tāṁ diśo jagṛhur ghorāṁ
3.12.33.6,nīhāraṁ yad vidus tamaḥ
3.12.34.1,kadācid dhyāyataḥ sraṣṭur
3.12.34.2,vedā āsaṁś catur-mukhāt
3.12.34.3,kathaṁ srakṣyāmy ahaṁ lokān
3.12.34.4,samavetān yathā purā
3.12.35.1,cātur-hotraṁ karma-tantram
3.12.35.2,upaveda-nayaiḥ saha
3.12.35.3,dharmasya pādāś catvāras
3.12.35.4,tathaivāśrama-vṛttayaḥ
3.12.36.1,vidura uvāca
3.12.37.1,maitreya uvāca
3.12.38.1,āyur-vedaṁ dhanur-vedaṁ
3.12.38.2,gāndharvaṁ vedam ātmanaḥ
3.12.38.3,sthāpatyaṁ cāsṛjad vedaṁ
3.12.38.4,kramāt pūrvādibhir mukhaiḥ
3.12.39.1,itihāsa-purāṇāni
3.12.39.2,pañcamaṁ vedam īśvaraḥ
3.12.39.3,sarvebhya eva vaktrebhyaḥ
3.12.39.4,sasṛje sarva-darśanaḥ
3.12.40.1,ṣoḍaśy-ukthau pūrva-vaktrāt
3.12.40.2,purīṣy-agniṣṭutāv atha
3.12.40.3,āptoryāmātirātrau ca
3.12.40.4,vājapeyaṁ sagosavam
3.12.41.1,vidyā dānaṁ tapaḥ satyaṁ
3.12.41.2,dharmasyeti padāni ca
3.12.41.3,āśramāṁś ca yathā-saṅkhyam
3.12.41.4,asṛjat saha vṛttibhiḥ
3.12.42.1,sāvitraṁ prājāpatyaṁ ca
3.12.42.2,brāhmaṁ cātha bṛhat tathā
3.12.42.3,vārtā sañcaya-śālīna-
3.12.42.4,śiloñcha iti vai gṛhe
3.12.43.1,vaikhānasā vālakhilyau-
3.12.43.2,dumbarāḥ phenapā vane
3.12.43.3,nyāse kuṭīcakaḥ pūrvaṁ
3.12.43.4,bahvodo haṁsa-niṣkriyau
3.12.44.1,ānvīkṣikī trayī vārtā
3.12.44.2,daṇḍa-nītis tathaiva ca
3.12.44.3,evaṁ vyāhṛtayaś cāsan
3.12.44.4,praṇavo hy asya dahrataḥ
3.12.45.1,tasyoṣṇig āsīl lomabhyo
3.12.45.2,gāyatrī ca tvaco vibhoḥ
3.12.45.3,triṣṭum māṁsāt snuto ’nuṣṭub
3.12.45.4,jagaty asthnaḥ prajāpateḥ
3.12.46.1,majjāyāḥ paṅktir utpannā
3.12.46.2,bṛhatī prāṇato ’bhavat
3.12.47.1,sparśas tasyābhavaj jīvaḥ
3.12.47.2,svaro deha udāhṛta
3.12.47.3,ūṣmāṇam indriyāṇy āhur
3.12.47.4,antaḥ-sthā balam ātmanaḥ
3.12.47.5,svarāḥ sapta vihāreṇa
3.12.47.6,bhavanti sma prajāpateḥ
3.12.48.1,śabda-brahmātmanas tasya
3.12.48.2,vyaktāvyaktātmanaḥ paraḥ
3.12.48.3,brahmāvabhāti vitato
3.12.48.4,nānā-śakty-upabṛṁhitaḥ
3.12.49.1,tato ’parām upādāya
3.12.49.2,sa sargāya mano dadhe
3.12.50.1,ṛṣīṇāṁ bhūri-vīryāṇām
3.12.50.2,api sargam avistṛtam
3.12.50.3,jñātvā tad dhṛdaye bhūyaś
3.12.50.4,cintayām āsa kaurava
3.12.51.1,aho adbhutam etan me
3.12.51.2,vyāpṛtasyāpi nityadā
3.12.51.3,na hy edhante prajā nūnaṁ
3.12.51.4,daivam atra vighātakam
3.12.52.1,evaṁ yukta-kṛtas tasya
3.12.52.2,daivaṁ cāvekṣatas tadā
3.12.52.3,kasya rūpam abhūd dvedhā
3.12.52.4,yat kāyam abhicakṣate
3.12.53.1,tābhyāṁ rūpa-vibhāgābhyāṁ
3.12.53.2,mithunaṁ samapadyata
3.12.54.1,yas tu tatra pumān so ’bhūn
3.12.54.2,manuḥ svāyambhuvaḥ svarāṭ
3.12.54.3,strī yāsīc chatarūpākhyā
3.12.54.4,mahiṣy asya mahātmanaḥ
3.12.55.1,tadā mithuna-dharmeṇa
3.12.55.2,prajā hy edhām babhūvire
3.12.56.1,sa cāpi śatarūpāyāṁ
3.12.56.2,pañcāpatyāny ajījanat
3.12.56.3,priyavratottānapādau
3.12.56.4,tisraḥ kanyāś ca bhārata
3.12.56.5,ākūtir devahūtiś ca
3.12.56.6,prasūtir iti sattama
3.12.57.1,ākūtiṁ rucaye prādāt
3.12.57.2,kardamāya tu madhyamām
3.12.57.3,dakṣāyādāt prasūtiṁ ca
3.12.57.4,yata āpūritaṁ jagat
3.13.1.1,śrī-śuka uvāca
3.13.2.1,vidura uvāca
3.13.3.1,caritaṁ tasya rājarṣer
3.13.3.2,ādi-rājasya sattama
3.13.3.3,brūhi me śraddadhānāya
3.13.3.4,viṣvaksenāśrayo hy asau
3.13.4.1,śrutasya puṁsāṁ sucira-śramasya
3.13.4.2,nanv añjasā sūribhir īḍito ’rthaḥ
3.13.4.3,tat-tad-guṇānuśravaṇaṁ mukunda-
3.13.4.4,pādāravindaṁ hṛdayeṣu yeṣām
3.13.5.1,śrī-śuka uvāca
3.13.6.1,maitreya uvāca
3.13.7.1,tvam ekaḥ sarva-bhūtānāṁ
3.13.7.2,janma-kṛd vṛttidaḥ pitā
3.13.7.3,tathāpi naḥ prajānāṁ te
3.13.7.4,śuśrūṣā kena vā bhavet
3.13.8.1,tad vidhehi namas tubhyaṁ
3.13.8.2,karmasv īḍyātma-śaktiṣu
3.13.8.3,yat kṛtveha yaśo viṣvag
3.13.8.4,amutra ca bhaved gatiḥ
3.13.9.1,brahmovāca
3.13.10.1,etāvaty ātmajair vīra
3.13.10.2,kāryā hy apacitir gurau
3.13.10.3,śaktyāpramattair gṛhyeta
3.13.10.4,sādaraṁ gata-matsaraiḥ
3.13.11.1,sa tvam asyām apatyāni
3.13.11.2,sadṛśāny ātmano guṇaiḥ
3.13.11.3,utpādya śāsa dharmeṇa
3.13.11.4,gāṁ yajñaiḥ puruṣaṁ yaja
3.13.12.1,paraṁ śuśrūṣaṇaṁ mahyaṁ
