ids,sentences
9.4.46.1,evaṁ bruvāṇa utkṛtya
9.4.46.2,jaṭāṁ roṣa-pradīpitaḥ
9.4.46.3,tayā sa nirmame tasmai
9.4.46.4,kṛtyāṁ kālānalopamām
9.4.47.1,tām āpatantīṁ jvalatīm
9.4.47.2,asi-hastāṁ padā bhuvam
9.4.47.3,vepayantīṁ samudvīkṣya
9.4.47.4,na cacāla padān nṛpaḥ
9.4.48.1,prāg diṣṭaṁ bhṛtya-rakṣāyāṁ
9.4.48.2,puruṣeṇa mahātmanā
9.4.48.3,dadāha kṛtyāṁ tāṁ cakraṁ
9.4.48.4,kruddhāhim iva pāvakaḥ
9.4.49.1,tad-abhidravad udvīkṣya
9.4.49.2,sva-prayāsaṁ ca niṣphalam
9.4.49.3,durvāsā dudruve bhīto
9.4.49.4,dikṣu prāṇa-parīpsayā
9.4.50.1,tam anvadhāvad bhagavad-rathāṅgaṁ
9.4.50.2,dāvāgnir uddhūta-śikho yathāhim
9.4.50.3,tathānuṣaktaṁ munir īkṣamāṇo
9.4.50.4,guhāṁ vivikṣuḥ prasasāra meroḥ
9.4.51.1,diśo nabhaḥ kṣmāṁ vivarān samudrān
9.4.51.2,lokān sapālāṁs tridivaṁ gataḥ saḥ
9.4.51.3,yato yato dhāvati tatra tatra
9.4.51.4,sudarśanaṁ duṣprasahaṁ dadarśa
9.4.52.1,alabdha-nāthaḥ sa sadā kutaścit
9.4.52.2,santrasta-citto ’raṇam eṣamāṇaḥ
9.4.52.3,devaṁ viriñcaṁ samagād vidhātas
9.4.52.4,trāhy ātma-yone ’jita-tejaso mām
9.4.53-54.1,śrī-brahmovāca
9.4.55.1,pratyākhyāto viriñcena
9.4.55.2,viṣṇu-cakropatāpitaḥ
9.4.55.3,durvāsāḥ śaraṇaṁ yātaḥ
9.4.55.4,śarvaṁ kailāsa-vāsinam
9.4.56.1,śrī-śaṅkara uvāca
9.4.57-59.1,ahaṁ sanat-kumāraś ca
9.4.57-59.2,nārado bhagavān ajaḥ
9.4.57-59.3,kapilo ’pāntaratamo
9.4.57-59.4,devalo dharma āsuriḥ
9.4.60.1,tato nirāśo durvāsāḥ
9.4.60.2,padaṁ bhagavato yayau
9.4.60.3,vaikuṇṭhākhyaṁ yad adhyāste
9.4.60.4,śrīnivāsaḥ śriyā saha
9.4.61.1,sandahyamāno ’jita-śastra-vahninā
9.4.61.2,tat-pāda-mūle patitaḥ savepathuḥ
9.4.61.3,āhācyutānanta sad-īpsita prabho
9.4.61.4,kṛtāgasaṁ māvahi viśva-bhāvana
9.4.62.1,ajānatā te paramānubhāvaṁ
9.4.62.2,kṛtaṁ mayāghaṁ bhavataḥ priyāṇām
9.4.62.3,vidhehi tasyāpacitiṁ vidhātar
9.4.62.4,mucyeta yan-nāmny udite nārako ’pi
9.4.63.1,śrī-bhagavān uvāca
9.4.64.1,nāham ātmānam āśāse
9.4.64.2,mad-bhaktaiḥ sādhubhir vinā
9.4.64.3,śriyaṁ cātyantikīṁ brahman
9.4.64.4,yeṣāṁ gatir ahaṁ parā
9.4.65.1,ye dārāgāra-putrāpta-
9.4.65.2,prāṇān vittam imaṁ param
9.4.65.3,hitvā māṁ śaraṇaṁ yātāḥ
9.4.65.4,kathaṁ tāṁs tyaktum utsahe
9.4.66.1,mayi nirbaddha-hṛdayāḥ
9.4.66.2,sādhavaḥ sama-darśanāḥ
9.4.66.3,vaśe kurvanti māṁ bhaktyā
9.4.66.4,sat-striyaḥ sat-patiṁ yathā
9.4.67.1,mat-sevayā pratītaṁ te
9.4.67.2,sālokyādi-catuṣṭayam
9.4.67.3,necchanti sevayā pūrṇāḥ
9.4.67.4,kuto ’nyat kāla-viplutam
9.4.68.1,sādhavo hṛdayaṁ mahyaṁ
9.4.68.2,sādhūnāṁ hṛdayaṁ tv aham
9.4.68.3,mad-anyat te na jānanti
9.4.68.4,nāhaṁ tebhyo manāg api
9.4.69.1,upāyaṁ kathayiṣyāmi
9.4.69.2,tava vipra śṛṇuṣva tat
9.4.69.3,ayaṁ hy ātmābhicāras te
9.4.69.4,yatas taṁ yāhi mā ciram
9.4.69.5,sādhuṣu prahitaṁ tejaḥ
9.4.69.6,prahartuḥ kurute ’śivam
9.4.70.1,tapo vidyā ca viprāṇāṁ
9.4.70.2,niḥśreyasa-kare ubhe
9.4.70.3,te eva durvinītasya
9.4.70.4,kalpete kartur anyathā
9.4.71.1,brahmaṁs tad gaccha bhadraṁ te
9.4.71.2,nābhāga-tanayaṁ nṛpam
9.4.71.3,kṣamāpaya mahā-bhāgaṁ
9.4.71.4,tataḥ śāntir bhaviṣyati
9.5.1.1,śrī-śuka uvāca
9.5.2.1,tasya sodyamam āvīkṣya
9.5.2.2,pāda-sparśa-vilajjitaḥ
9.5.2.3,astāvīt tad dharer astraṁ
9.5.2.4,kṛpayā pīḍito bhṛśam
9.5.3.1,ambarīṣa uvāca
9.5.4.1,sudarśana namas tubhyaṁ
9.5.4.2,sahasrārācyuta-priya
9.5.4.3,sarvāstra-ghātin viprāya
9.5.4.4,svasti bhūyā iḍaspate
9.5.5.1,tvaṁ dharmas tvam ṛtaṁ satyaṁ
9.5.5.2,tvaṁ yajño ’khila-yajña-bhuk
9.5.5.3,tvaṁ loka-pālaḥ sarvātmā
9.5.5.4,tvaṁ tejaḥ pauruṣaṁ param
9.5.6.1,namaḥ sunābhākhila-dharma-setave
9.5.6.2,hy adharma-śīlāsura-dhūma-ketave
9.5.6.3,trailokya-gopāya viśuddha-varcase
9.5.6.4,mano-javāyādbhuta-karmaṇe gṛṇe
9.5.7.1,tvat-tejasā dharma-mayena saṁhṛtaṁ
9.5.7.2,tamaḥ prakāśaś ca dṛśo mahātmanām
9.5.7.3,duratyayas te mahimā girāṁ pate
9.5.7.4,tvad-rūpam etat sad-asat parāvaram
9.5.8.1,yadā visṛṣṭas tvam anañjanena vai
9.5.8.2,balaṁ praviṣṭo ’jita daitya-dānavam
9.5.8.3,bāhūdarorv-aṅghri-śirodharāṇi
9.5.8.4,vṛścann ajasraṁ pradhane virājase
9.5.9.1,sa tvaṁ jagat-trāṇa khala-prahāṇaye
9.5.9.2,nirūpitaḥ sarva-saho gadā-bhṛtā
9.5.9.3,viprasya cāsmat-kula-daiva-hetave
9.5.9.4,vidhehi bhadraṁ tad anugraho hi naḥ
9.5.10.1,yady asti dattam iṣṭaṁ vā
9.5.10.2,sva-dharmo vā svanuṣṭhitaḥ
9.5.10.3,kulaṁ no vipra-daivaṁ ced
9.5.10.4,dvijo bhavatu vijvaraḥ
9.5.11.1,yadi no bhagavān prīta
9.5.11.2,ekaḥ sarva-guṇāśrayaḥ
9.5.11.3,sarva-bhūtātma-bhāvena
9.5.11.4,dvijo bhavatu vijvaraḥ
9.5.12.1,śrī-śuka uvāca
9.5.13.1,sa mukto ’strāgni-tāpena
9.5.13.2,durvāsāḥ svastimāṁs tataḥ
9.5.13.3,praśaśaṁsa tam urvīśaṁ
9.5.13.4,yuñjānaḥ paramāśiṣaḥ
9.5.14.1,durvāsā uvāca
9.5.15.1,duṣkaraḥ ko nu sādhūnāṁ
9.5.15.2,dustyajo vā mahātmanām
9.5.15.3,yaiḥ saṅgṛhīto bhagavān
9.5.15.4,sātvatām ṛṣabho hariḥ
9.5.16.1,yan-nāma-śruti-mātreṇa
9.5.16.2,pumān bhavati nirmalaḥ
9.5.16.3,tasya tīrtha-padaḥ kiṁ vā
9.5.16.4,dāsānām avaśiṣyate
9.5.17.1,rājann anugṛhīto ’haṁ
9.5.17.2,tvayātikaruṇātmanā
9.5.17.3,mad-aghaṁ pṛṣṭhataḥ kṛtvā
9.5.17.4,prāṇā yan me ’bhirakṣitāḥ
9.5.18.1,rājā tam akṛtāhāraḥ
9.5.18.2,pratyāgamana-kāṅkṣayā
9.5.18.3,caraṇāv upasaṅgṛhya
9.5.18.4,prasādya samabhojayat
9.5.19.1,so ’śitvādṛtam ānītam
9.5.19.2,ātithyaṁ sārva-kāmikam
9.5.19.3,tṛptātmā nṛpatiṁ prāha
9.5.19.4,bhujyatām iti sādaram
9.5.20.1,prīto ’smy anugṛhīto ’smi
9.5.20.2,tava bhāgavatasya vai
9.5.20.3,darśana-sparśanālāpair
9.5.20.4,ātithyenātma-medhasā
9.5.21.1,karmāvadātam etat te
9.5.21.2,gāyanti svaḥ-striyo muhuḥ
9.5.21.3,kīrtiṁ parama-puṇyāṁ ca
9.5.21.4,kīrtayiṣyati bhūr iyam
9.5.22.1,śrī-śuka uvāca
9.5.23.1,saṁvatsaro ’tyagāt tāvad
9.5.23.2,yāvatā nāgato gataḥ
9.5.23.3,munis tad-darśanākāṅkṣo
9.5.23.4,rājāb-bhakṣo babhūva ha
9.5.24.1,gate ’tha durvāsasi so ’mbarīṣo
9.5.24.2,dvijopayogātipavitram āharat
9.5.24.3,ṛṣer vimokṣaṁ vyasanaṁ ca vīkṣya
9.5.24.4,mene sva-vīryaṁ ca parānubhāvam
9.5.25.1,evaṁ vidhāneka-guṇaḥ sa rājā
9.5.25.2,parātmani brahmaṇi vāsudeve
9.5.25.3,kriyā-kalāpaiḥ samuvāha bhaktiṁ
9.5.25.4,yayāviriñcyān nirayāṁś cakāra
9.5.26.1,śrī-śuka uvāca
9.5.27.1,ity etat puṇyam ākhyānam
9.5.27.2,ambarīṣasya bhūpate
9.5.27.3,saṅkīrtayann anudhyāyan
9.5.27.4,bhakto bhagavato bhavet
9.5.28.1,ambarīṣasya caritaṁ
9.5.28.2,ye śṛṇvanti mahātmanaḥ
9.5.28.3,muktiṁ prayānti te sarve
9.5.28.4,bhaktyā viṣṇoḥ prasādataḥ
9.6.1.1,śrī-śuka uvāca
9.6.2.1,rathītarasyāprajasya
9.6.2.2,bhāryāyāṁ tantave ’rthitaḥ
9.6.2.3,aṅgirā janayām āsa
9.6.2.4,brahma-varcasvinaḥ sutān
9.6.3.1,ete kṣetra-prasūtā vai
9.6.3.2,punas tv āṅgirasāḥ smṛtāḥ
9.6.3.3,rathītarāṇāṁ pravarāḥ
9.6.3.4,kṣetropetā dvi-jātayaḥ
9.6.4.1,kṣuvatas tu manor jajñe
9.6.4.2,ikṣvākur ghrāṇataḥ sutaḥ
9.6.4.3,tasya putra-śata-jyeṣṭhā
9.6.4.4,vikukṣi-nimi-daṇḍakāḥ
9.6.5.1,teṣāṁ purastād abhavann
9.6.5.2,āryāvarte nṛpā nṛpa
9.6.5.3,pañca-viṁśatiḥ paścāc ca
9.6.5.4,trayo madhye ’pare ’nyataḥ
9.6.6.1,sa ekadāṣṭakā-śrāddhe
9.6.6.2,ikṣvākuḥ sutam ādiśat
9.6.6.3,māṁsam ānīyatāṁ medhyaṁ
9.6.6.4,vikukṣe gaccha mā ciram
9.6.7.1,tatheti sa vanaṁ gatvā
9.6.7.2,mṛgān hatvā kriyārhaṇān
9.6.7.3,śrānto bubhukṣito vīraḥ
9.6.7.4,śaśaṁ cādad apasmṛtiḥ
9.6.8.1,śeṣaṁ nivedayām āsa
9.6.8.2,pitre tena ca tad-guruḥ
9.6.8.3,coditaḥ prokṣaṇāyāha
9.6.8.4,duṣṭam etad akarmakam
9.6.9.1,jñātvā putrasya tat karma
9.6.9.2,guruṇābhihitaṁ nṛpaḥ
9.6.9.3,deśān niḥsārayām āsa
9.6.9.4,sutaṁ tyakta-vidhiṁ ruṣā
9.6.10.1,sa tu vipreṇa saṁvādaṁ
9.6.10.2,jñāpakena samācaran
9.6.10.3,tyaktvā kalevaraṁ yogī
9.6.10.4,sa tenāvāpa yat param
9.6.11.1,pitary uparate ’bhyetya
9.6.11.2,vikukṣiḥ pṛthivīm imām
9.6.11.3,śāsad īje hariṁ yajñaiḥ
9.6.11.4,śaśāda iti viśrutaḥ
9.6.12.1,purañjayas tasya suta
9.6.12.2,indravāha itīritaḥ
9.6.12.3,kakutstha iti cāpy uktaḥ
9.6.12.4,śṛṇu nāmāni karmabhiḥ
9.6.13.1,kṛtānta āsīt samaro
9.6.13.2,devānāṁ saha dānavaiḥ
9.6.13.3,pārṣṇigrāho vṛto vīro
9.6.13.4,devair daitya-parājitaiḥ
9.6.14.1,vacanād deva-devasya
9.6.14.2,viṣṇor viśvātmanaḥ prabhoḥ
9.6.14.3,vāhanatve vṛtas tasya
9.6.14.4,babhūvendro mahā-vṛṣaḥ
9.6.15-16.1,sa sannaddho dhanur divyam
9.6.15-16.2,ādāya viśikhāñ chitān
9.6.15-16.3,stūyamānas tam āruhya
9.6.15-16.4,yuyutsuḥ kakudi sthitaḥ
9.6.17.1,tais tasya cābhūt pradhanaṁ
9.6.17.2,tumulaṁ loma-harṣaṇam
9.6.17.3,yamāya bhallair anayad
9.6.17.4,daityān abhiyayur mṛdhe
9.6.18.1,tasyeṣu-pātābhimukhaṁ
9.6.18.2,yugāntāgnim ivolbaṇam
9.6.18.3,visṛjya dudruvur daityā
9.6.18.4,hanyamānāḥ svam ālayam
9.6.19.1,jitvā paraṁ dhanaṁ sarvaṁ
9.6.19.2,sastrīkaṁ vajra-pāṇaye
9.6.19.3,pratyayacchat sa rājarṣir
9.6.19.4,iti nāmabhir āhṛtaḥ
9.6.20.1,purañjayasya putro ’bhūd
9.6.20.2,anenās tat-sutaḥ pṛthuḥ
9.6.20.3,viśvagandhis tataś candro
9.6.20.4,yuvanāśvas tu tat-sutaḥ
9.6.21.1,śrāvastas tat-suto yena
9.6.21.2,śrāvastī nirmame purī
9.6.21.3,bṛhadaśvas tu śrāvastis
9.6.21.4,tataḥ kuvalayāśvakaḥ
9.6.22.1,yaḥ priyārtham utaṅkasya
9.6.22.2,dhundhu-nāmāsuraṁ balī
9.6.22.3,sutānām eka-viṁśatyā
9.6.22.4,sahasrair ahanad vṛtaḥ
9.6.23-24.1,dhundhumāra iti khyātas
9.6.23-24.2,tat-sutās te ca jajvaluḥ
9.6.23-24.3,dhundhor mukhāgninā sarve
9.6.23-24.4,traya evāvaśeṣitāḥ
9.6.25.1,bahulāśvo nikumbhasya
9.6.25.2,kṛśāśvo ’thāsya senajit
9.6.25.3,yuvanāśvo ’bhavat tasya
9.6.25.4,so ’napatyo vanaṁ gataḥ
9.6.26.1,bhāryā-śatena nirviṇṇa
9.6.26.2,ṛṣayo ’sya kṛpālavaḥ
9.6.26.3,iṣṭiṁ sma vartayāṁ cakrur
9.6.26.4,aindrīṁ te susamāhitāḥ
9.6.27.1,rājā tad-yajña-sadanaṁ
9.6.27.2,praviṣṭo niśi tarṣitaḥ
9.6.27.3,dṛṣṭvā śayānān viprāṁs tān
9.6.27.4,papau mantra-jalaṁ svayam
9.6.28.1,utthitās te niśamyātha
9.6.28.2,vyudakaṁ kalaśaṁ prabho
9.6.28.3,papracchuḥ kasya karmedaṁ
9.6.28.4,pītaṁ puṁsavanaṁ jalam
9.6.29.1,rājñā pītaṁ viditvā vai
9.6.29.2,īśvara-prahitena te
9.6.29.3,īśvarāya namaś cakrur
9.6.29.4,aho daiva-balaṁ balam
9.6.30.1,tataḥ kāla upāvṛtte
9.6.30.2,kukṣiṁ nirbhidya dakṣiṇam
9.6.30.3,yuvanāśvasya tanayaś
9.6.30.4,cakravartī jajāna ha
9.6.31.1,kaṁ dhāsyati kumāro ’yaṁ
9.6.31.2,stanye rorūyate bhṛśam
9.6.31.3,māṁ dhātā vatsa mā rodīr
9.6.31.4,itīndro deśinīm adāt
9.6.32.1,na mamāra pitā tasya
9.6.32.2,vipra-deva-prasādataḥ
9.6.32.3,yuvanāśvo ’tha tatraiva
9.6.32.4,tapasā siddhim anvagāt
9.6.33-34.1,trasaddasyur itīndro ’ṅga
9.6.33-34.2,vidadhe nāma yasya vai
9.6.33-34.3,yasmāt trasanti hy udvignā
9.6.33-34.4,dasyavo rāvaṇādayaḥ
9.6.35-36.1,īje ca yajñaṁ kratubhir
9.6.35-36.2,ātma-vid bhūri-dakṣiṇaiḥ
9.6.35-36.3,sarva-devamayaṁ devaṁ
9.6.35-36.4,sarvātmakam atīndriyam
9.6.37.1,yāvat sūrya udeti sma
9.6.37.2,yāvac ca pratitiṣṭhati
9.6.37.3,tat sarvaṁ yauvanāśvasya
9.6.37.4,māndhātuḥ kṣetram ucyate
9.6.38.1,śaśabindor duhitari
9.6.38.2,bindumatyām adhān nṛpaḥ
9.6.38.3,purukutsam ambarīṣaṁ
9.6.38.4,mucukundaṁ ca yoginam
9.6.38.5,teṣāṁ svasāraḥ pañcāśat
9.6.38.6,saubhariṁ vavrire patim
9.6.39-40.1,yamunāntar-jale magnas
9.6.39-40.2,tapyamānaḥ paraṁ tapaḥ
9.6.39-40.3,nirvṛtiṁ mīna-rājasya
9.6.39-40.4,dṛṣṭvā maithuna-dharmiṇaḥ
9.6.41-42.1,sa vicintyāpriyaṁ strīṇāṁ
9.6.41-42.2,jaraṭho ’ham asan-mataḥ
9.6.41-42.3,valī-palita ejat-ka
9.6.41-42.4,ity ahaṁ pratyudāhṛtaḥ
9.6.43.1,muniḥ praveśitaḥ kṣatrā
9.6.43.2,kanyāntaḥpuram ṛddhimat
9.6.43.3,vṛtaḥ sa rāja-kanyābhir
9.6.43.4,ekaṁ pañcāśatā varaḥ
9.6.44.1,tāsāṁ kalir abhūd bhūyāṁs
9.6.44.2,tad-arthe ’pohya sauhṛdam
9.6.44.3,mamānurūpo nāyaṁ va
9.6.44.4,iti tad-gata-cetasām
9.6.45-46.1,sa bahv-ṛcas tābhir apāraṇīya-
9.6.45-46.2,tapaḥ-śriyānarghya-paricchadeṣu
9.6.45-46.3,gṛheṣu nānopavanāmalāmbhaḥ-
9.6.45-46.4,saraḥsu saugandhika-kānaneṣu
9.6.47.1,yad-gārhasthyaṁ tu saṁvīkṣya
9.6.47.2,sapta-dvīpavatī-patiḥ
9.6.47.3,vismitaḥ stambham ajahāt
9.6.47.4,sārvabhauma-śriyānvitam
9.6.48.1,evaṁ gṛheṣv abhirato
9.6.48.2,viṣayān vividhaiḥ sukhaiḥ
9.6.48.3,sevamāno na cātuṣyad
9.6.48.4,ājya-stokair ivānalaḥ
9.6.49.1,sa kadācid upāsīna
9.6.49.2,ātmāpahnavam ātmanaḥ
9.6.49.3,dadarśa bahv-ṛcācāryo
9.6.49.4,mīna-saṅga-samutthitam
9.6.50.1,aho imaṁ paśyata me vināśaṁ
9.6.50.2,tapasvinaḥ sac-carita-vratasya
9.6.50.3,antarjale vāri-cara-prasaṅgāt
9.6.50.4,pracyāvitaṁ brahma ciraṁ dhṛtaṁ yat
9.6.51.1,saṅgaṁ tyajeta mithuna-vratīnāṁ mumukṣuḥ
9.6.51.2,sarvātmanā na visṛjed bahir-indriyāṇi
9.6.51.3,ekaś caran rahasi cittam ananta īśe
9.6.51.4,yuñjīta tad-vratiṣu sādhuṣu cet prasaṅgaḥ
9.6.52.1,ekas tapasvy aham athāmbhasi matsya-saṅgāt
9.6.52.2,pañcāśad āsam uta pañca-sahasra-sargaḥ
9.6.52.3,nāntaṁ vrajāmy ubhaya-kṛtya-manorathānāṁ
9.6.52.4,māyā-guṇair hṛta-matir viṣaye ’rtha-bhāvaḥ
9.6.53.1,evaṁ vasan gṛhe kālaṁ
9.6.53.2,virakto nyāsam āsthitaḥ
9.6.53.3,vanaṁ jagāmānuyayus
9.6.53.4,tat-patnyaḥ pati-devatāḥ
9.6.54.1,tatra taptvā tapas tīkṣṇam
9.6.54.2,ātma-darśanam ātmavān
9.6.54.3,sahaivāgnibhir ātmānaṁ
9.6.54.4,yuyoja paramātmani
9.6.55.1,tāḥ sva-patyur mahārāja
9.6.55.2,nirīkṣyādhyātmikīṁ gatim
9.6.55.3,anvīyus tat-prabhāveṇa
9.6.55.4,agniṁ śāntam ivārciṣaḥ
9.7.1.1,śrī-śuka uvāca
9.7.2.1,narmadā bhrātṛbhir dattā
9.7.2.2,purukutsāya yoragaiḥ
9.7.2.3,tayā rasātalaṁ nīto
9.7.2.4,bhujagendra-prayuktayā
9.7.3.1,gandharvān avadhīt tatra
9.7.3.2,vadhyān vai viṣṇu-śakti-dhṛk
9.7.3.3,nāgāl labdha-varaḥ sarpād
9.7.3.4,abhayaṁ smaratām idam
9.7.4.1,trasaddasyuḥ paurukutso
9.7.4.2,yo ’naraṇyasya deha-kṛt
9.7.4.3,haryaśvas tat-sutas tasmāt
9.7.4.4,prāruṇo ’tha tribandhanaḥ
9.7.5-6.1,tasya satyavrataḥ putras
9.7.5-6.2,triśaṅkur iti viśrutaḥ
9.7.5-6.3,prāptaś cāṇḍālatāṁ śāpād
9.7.5-6.4,guroḥ kauśika-tejasā
9.7.7.1,traiśaṅkavo hariścandro
9.7.7.2,viśvāmitra-vasiṣṭhayoḥ
9.7.7.3,yan-nimittam abhūd yuddhaṁ
9.7.7.4,pakṣiṇor bahu-vārṣikam
9.7.8.1,so ’napatyo viṣaṇṇātmā
9.7.8.2,nāradasyopadeśataḥ
9.7.8.3,varuṇaṁ śaraṇaṁ yātaḥ
9.7.8.4,putro me jāyatāṁ prabho
9.7.9.1,yadi vīro mahārāja
9.7.9.2,tenaiva tvāṁ yaje iti
9.7.9.3,tatheti varuṇenāsya
9.7.9.4,putro jātas tu rohitaḥ
9.7.10.1,jātaḥ suto hy anenāṅga
9.7.10.2,māṁ yajasveti so ’bravīt
9.7.10.3,yadā paśur nirdaśaḥ syād
9.7.10.4,atha medhyo bhaved iti
9.7.11.1,nirdaśe ca sa āgatya
9.7.11.2,yajasvety āha so ’bravīt
9.7.11.3,dantāḥ paśor yaj jāyerann
9.7.11.4,atha medhyo bhaved iti
9.7.12.1,dantā jātā yajasveti
9.7.12.2,sa pratyāhātha so ’bravīt
9.7.12.3,yadā patanty asya dantā
9.7.12.4,atha medhyo bhaved iti
9.7.13.1,paśor nipatitā dantā
9.7.13.2,yajasvety āha so ’bravīt
9.7.13.3,yadā paśoḥ punar dantā
9.7.13.4,jāyante ’tha paśuḥ śuciḥ
9.7.14.1,punar jātā yajasveti
9.7.14.2,sa pratyāhātha so ’bravīt
9.7.14.3,sānnāhiko yadā rājan
9.7.14.4,rājanyo ’tha paśuḥ śuciḥ
9.7.15.1,iti putrānurāgeṇa
9.7.15.2,sneha-yantrita-cetasā
9.7.15.3,kālaṁ vañcayatā taṁ tam
9.7.15.4,ukto devas tam aikṣata
9.7.16.1,rohitas tad abhijñāya
9.7.16.2,pituḥ karma cikīrṣitam
9.7.16.3,prāṇa-prepsur dhanuṣ-pāṇir
9.7.16.4,araṇyaṁ pratyapadyata
9.7.17.1,pitaraṁ varuṇa-grastaṁ
9.7.17.2,śrutvā jāta-mahodaram
9.7.17.3,rohito grāmam eyāya
9.7.17.4,tam indraḥ pratyaṣedhata
9.7.18.1,bhūmeḥ paryaṭanaṁ puṇyaṁ
9.7.18.2,tīrtha-kṣetra-niṣevaṇaiḥ
9.7.18.3,rohitāyādiśac chakraḥ
9.7.18.4,so ’py araṇye ’vasat samām
9.7.19.1,evaṁ dvitīye tṛtīye
9.7.19.2,caturthe pañcame tathā
9.7.19.3,abhyetyābhyetya sthaviro
9.7.19.4,vipro bhūtvāha vṛtra-hā
9.7.20.1,ṣaṣṭhaṁ saṁvatsaraṁ tatra
9.7.20.2,caritvā rohitaḥ purīm
9.7.20.3,upavrajann ajīgartād
9.7.20.4,akrīṇān madhyamaṁ sutam
9.7.20.5,śunaḥśephaṁ paśuṁ pitre
9.7.20.6,pradāya samavandata
9.7.21.1,tataḥ puruṣa-medhena
9.7.21.2,hariścandro mahā-yaśāḥ
9.7.21.3,muktodaro ’yajad devān
9.7.21.4,varuṇādīn mahat-kathaḥ
9.7.22.1,viśvāmitro ’bhavat tasmin
9.7.22.2,hotā cādhvaryur ātmavān
9.7.22.3,jamadagnir abhūd brahmā
9.7.22.4,vasiṣṭho ’yāsyaḥ sāma-gaḥ
9.7.23.1,tasmai tuṣṭo dadāv indraḥ
9.7.23.2,śātakaumbhamayaṁ ratham
9.7.23.3,śunaḥśephasya māhātmyam
9.7.23.4,upariṣṭāt pracakṣyate
9.7.24.1,satyaṁ sāraṁ dhṛtiṁ dṛṣṭvā
9.7.24.2,sabhāryasya ca bhūpateḥ
9.7.24.3,viśvāmitro bhṛśaṁ prīto
9.7.24.4,dadāv avihatāṁ gatim
9.7.25-26.1,manaḥ pṛthivyāṁ tām adbhis
9.7.25-26.2,tejasāpo ’nilena tat
9.7.25-26.3,khe vāyuṁ dhārayaṁs tac ca
9.7.25-26.4,bhūtādau taṁ mahātmani
9.8.1.1,śrī-śuka uvāca
9.8.2.1,bharukas tat-sutas tasmād
9.8.2.2,vṛkas tasyāpi bāhukaḥ
9.8.2.3,so ’ribhir hṛta-bhū rājā
9.8.2.4,sabhāryo vanam āviśat
9.8.3.1,vṛddhaṁ taṁ pañcatāṁ prāptaṁ
9.8.3.2,mahiṣy anumariṣyatī
9.8.3.3,aurveṇa jānatātmānaṁ
9.8.3.4,prajāvantaṁ nivāritā
9.8.4.1,ājñāyāsyai sapatnībhir
9.8.4.2,garo datto ’ndhasā saha
9.8.4.3,saha tenaiva sañjātaḥ
9.8.4.4,sagarākhyo mahā-yaśāḥ
9.8.4.5,sagaraś cakravarty āsīt
9.8.4.6,sāgaro yat-sutaiḥ kṛtaḥ
9.8.5-6.1,yas tālajaṅghān yavanāñ
9.8.5-6.2,chakān haihaya-barbarān
9.8.5-6.3,nāvadhīd guru-vākyena
9.8.5-6.4,cakre vikṛta-veṣiṇaḥ
9.8.7.1,so ’śvamedhair ayajata
9.8.7.2,sarva-veda-surātmakam
9.8.7.3,aurvopadiṣṭa-yogena
9.8.7.4,harim ātmānam īśvaram
9.8.7.5,tasyotsṛṣṭaṁ paśuṁ yajñe
9.8.7.6,jahārāśvaṁ purandaraḥ
9.8.8.1,sumatyās tanayā dṛptāḥ
9.8.8.2,pitur ādeśa-kāriṇaḥ
9.8.8.3,hayam anveṣamāṇās te
9.8.8.4,samantān nyakhanan mahīm
9.8.9-10.1,prāg-udīcyāṁ diśi hayaṁ
9.8.9-10.2,dadṛśuḥ kapilāntike
9.8.9-10.3,eṣa vāji-haraś caura
9.8.9-10.4,āste mīlita-locanaḥ
9.8.11.1,sva-śarīrāgninā tāvan
9.8.11.2,mahendra-hṛta-cetasaḥ
9.8.11.3,mahad-vyatikrama-hatā
9.8.11.4,bhasmasād abhavan kṣaṇāt
9.8.12.1,na sādhu-vādo muni-kopa-bharjitā
9.8.12.2,nṛpendra-putrā iti sattva-dhāmani
9.8.12.3,kathaṁ tamo roṣamayaṁ vibhāvyate
9.8.12.4,jagat-pavitrātmani khe rajo bhuvaḥ
9.8.13.1,yasyeritā sāṅkhyamayī dṛḍheha naur
9.8.13.2,yayā mumukṣus tarate duratyayam
9.8.13.3,bhavārṇavaṁ mṛtyu-pathaṁ vipaścitaḥ
9.8.13.4,parātma-bhūtasya kathaṁ pṛthaṅ-matiḥ
9.8.14.1,yo ’samañjasa ity uktaḥ
9.8.14.2,sa keśinyā nṛpātmajaḥ
9.8.14.3,tasya putro ’ṁśumān nāma
9.8.14.4,pitāmaha-hite rataḥ
9.8.15-16.1,asamañjasa ātmānaṁ
9.8.15-16.2,darśayann asamañjasam
9.8.15-16.3,jāti-smaraḥ purā saṅgād
9.8.15-16.4,yogī yogād vicālitaḥ
9.8.17.1,evaṁ vṛttaḥ parityaktaḥ
9.8.17.2,pitrā sneham apohya vai
9.8.17.3,yogaiśvaryeṇa bālāṁs tān
9.8.17.4,darśayitvā tato yayau
9.8.18.1,ayodhyā-vāsinaḥ sarve
9.8.18.2,bālakān punar āgatān
9.8.18.3,dṛṣṭvā visismire rājan
9.8.18.4,rājā cāpy anvatapyata
9.8.19.1,aṁśumāṁś codito rājñā
9.8.19.2,turagānveṣaṇe yayau
9.8.19.3,pitṛvya-khātānupathaṁ
9.8.19.4,bhasmānti dadṛśe hayam
9.8.20.1,tatrāsīnaṁ muniṁ vīkṣya
