ids,sentences
11.8.8.2,dravyeṣu māyā-raciteṣu mūḍhaḥ
11.8.8.3,pralobhitātmā hy upabhoga-buddhyā
11.8.8.4,pataṅga-van naśyati naṣṭa-dṛṣṭiḥ
11.8.9.1,stokaṁ stokaṁ grased grāsaṁ
11.8.9.2,deho varteta yāvatā
11.8.9.3,gṛhān ahiṁsann ātiṣṭhed
11.8.9.4,vṛttiṁ mādhukarīṁ muniḥ
11.8.10.1,aṇubhyaś ca mahadbhyaś ca
11.8.10.2,śāstrebhyaḥ kuśalo naraḥ
11.8.10.3,sarvataḥ sāram ādadyāt
11.8.10.4,puṣpebhya iva ṣaṭpadaḥ
11.8.11.1,sāyantanaṁ śvastanaṁ vā
11.8.11.2,na saṅgṛhṇīta bhikṣitam
11.8.11.3,pāṇi-pātrodarāmatro
11.8.11.4,makṣikeva na saṅgrahī
11.8.12.1,sāyantanaṁ śvastanaṁ vā
11.8.12.2,na saṅgṛhṇīta bhikṣukaḥ
11.8.12.3,makṣikā iva saṅgṛhṇan
11.8.12.4,saha tena vinaśyati
11.8.13.1,padāpi yuvatīṁ bhikṣur
11.8.13.2,na spṛśed dāravīm api
11.8.13.3,spṛśan karīva badhyeta
11.8.13.4,kariṇyā aṅga-saṅgataḥ
11.8.14.1,nādhigacchet striyaṁ prājñaḥ
11.8.14.2,karhicin mṛtyum ātmanaḥ
11.8.14.3,balādhikaiḥ sa hanyeta
11.8.14.4,gajair anyair gajo yathā
11.8.15.1,na deyaṁ nopabhogyaṁ ca
11.8.15.2,lubdhair yad duḥkha-sañcitam
11.8.15.3,bhuṅkte tad api tac cānyo
11.8.15.4,madhu-hevārthavin madhu
11.8.16.1,su-duḥkhopārjitair vittair
11.8.16.2,āśāsānāṁ gṛhāśiṣaḥ
11.8.16.3,madhu-hevāgrato bhuṅkte
11.8.16.4,yatir vai gṛha-medhinām
11.8.17.1,grāmya-gītaṁ na śṛṇuyād
11.8.17.2,yatir vana-caraḥ kvacit
11.8.17.3,śikṣeta hariṇād baddhān
11.8.17.4,mṛgayor gīta-mohitāt
11.8.18.1,nṛtya-vāditra-gītāni
11.8.18.2,juṣan grāmyāṇi yoṣitām
11.8.18.3,āsāṁ krīḍanako vaśya
11.8.18.4,ṛṣyaśṛṅgo mṛgī-sutaḥ
11.8.19.1,jihvayāti-pramāthinyā
11.8.19.2,jano rasa-vimohitaḥ
11.8.19.3,mṛtyum ṛcchaty asad-buddhir
11.8.19.4,mīnas tu baḍiśair yathā
11.8.20.1,indriyāṇi jayanty āśu
11.8.20.2,nirāhārā manīṣiṇaḥ
11.8.20.3,varjayitvā tu rasanaṁ
11.8.20.4,tan nirannasya vardhate
11.8.21.1,tāvaj jitendriyo na syād
11.8.21.2,vijitānyendriyaḥ pumān
11.8.21.3,na jayed rasanaṁ yāvaj
11.8.21.4,jitaṁ sarvaṁ jite rase
11.8.22.1,piṅgalā nāma veśyāsīd
11.8.22.2,videha-nagare purā
11.8.22.3,tasyā me śikṣitaṁ kiñcin
11.8.22.4,nibodha nṛpa-nandana
11.8.23.1,sā svairiṇy ekadā kāntaṁ
11.8.23.2,saṅketa upaneṣyatī
11.8.23.3,abhūt kāle bahir dvāre
11.8.23.4,bibhratī rūpam uttamam
11.8.24.1,mārga āgacchato vīkṣya
11.8.24.2,puruṣān puruṣarṣabha
11.8.24.3,tān śulka-dān vittavataḥ
11.8.24.4,kāntān mene ’rtha-kāmukī
11.8.25-26.1,āgateṣv apayāteṣu
11.8.25-26.2,sā saṅketopajīvinī
11.8.25-26.3,apy anyo vittavān ko ’pi
11.8.25-26.4,mām upaiṣyati bhūri-daḥ
11.8.27.1,tasyā vittāśayā śuṣyad-
11.8.27.2,vaktrāyā dīna-cetasaḥ
11.8.27.3,nirvedaḥ paramo jajñe
11.8.27.4,cintā-hetuḥ sukhāvahaḥ
11.8.28.1,tasyā nirviṇṇa-cittāyā
11.8.28.2,gītaṁ śṛṇu yathā mama
11.8.28.3,nirveda āśā-pāśānāṁ
11.8.28.4,puruṣasya yathā hy asiḥ
11.8.29.1,na hy aṅgājāta-nirvedo
11.8.29.2,deha-bandhaṁ jihāsati
11.8.29.3,yathā vijñāna-rahito
11.8.29.4,manujo mamatāṁ nṛpa
11.8.30.1,piṅgalovāca
11.8.31.1,santaṁ samīpe ramaṇaṁ rati-pradaṁ
11.8.31.2,vitta-pradaṁ nityam imaṁ vihāya
11.8.31.3,akāma-daṁ duḥkha-bhayādhi-śoka-
11.8.31.4,moha-pradaṁ tuccham ahaṁ bhaje ’jñā
11.8.32.1,aho mayātmā paritāpito vṛthā
11.8.32.2,sāṅketya-vṛttyāti-vigarhya-vārtayā
11.8.32.3,straiṇān narād yārtha-tṛṣo ’nuśocyāt
11.8.32.4,krītena vittaṁ ratim ātmanecchatī
11.8.33.1,yad asthibhir nirmita-vaṁśa-vaṁsya-
11.8.33.2,sthūṇaṁ tvacā roma-nakhaiḥ pinaddham
11.8.33.3,kṣaran-nava-dvāram agāram etad
11.8.33.4,viṇ-mūtra-pūrṇaṁ mad upaiti kānyā
11.8.34.1,videhānāṁ pure hy asminn
11.8.34.2,aham ekaiva mūḍha-dhīḥ
11.8.34.3,yānyam icchanty asaty asmād
11.8.34.4,ātma-dāt kāmam acyutāt
11.8.35.1,suhṛt preṣṭhatamo nātha
11.8.35.2,ātmā cāyaṁ śarīriṇām
11.8.35.3,taṁ vikrīyātmanaivāhaṁ
11.8.35.4,rame ’nena yathā ramā
11.8.36.1,kiyat priyaṁ te vyabhajan
11.8.36.2,kāmā ye kāma-dā narāḥ
11.8.36.3,ādy-antavanto bhāryāyā
11.8.36.4,devā vā kāla-vidrutāḥ
11.8.37.1,nūnaṁ me bhagavān prīto
11.8.37.2,viṣṇuḥ kenāpi karmaṇā
11.8.37.3,nirvedo ’yaṁ durāśāyā
11.8.37.4,yan me jātaḥ sukhāvahaḥ
11.8.38.1,maivaṁ syur manda-bhāgyāyāḥ
11.8.38.2,kleśā nirveda-hetavaḥ
11.8.38.3,yenānubandhaṁ nirhṛtya
11.8.38.4,puruṣaḥ śamam ṛcchati
11.8.39.1,tenopakṛtam ādāya
11.8.39.2,śirasā grāmya-saṅgatāḥ
11.8.39.3,tyaktvā durāśāḥ śaraṇaṁ
11.8.39.4,vrajāmi tam adhīśvaram
11.8.40.1,santuṣṭā śraddadhaty etad
11.8.40.2,yathā-lābhena jīvatī
11.8.40.3,viharāmy amunaivāham
11.8.40.4,ātmanā ramaṇena vai
11.8.41.1,saṁsāra-kūpe patitaṁ
11.8.41.2,viṣayair muṣitekṣaṇam
11.8.41.3,grastaṁ kālāhinātmānaṁ
11.8.41.4,ko ’nyas trātum adhīśvaraḥ
11.8.42.1,ātmaiva hy ātmano goptā
11.8.42.2,nirvidyeta yadākhilāt
11.8.42.3,apramatta idaṁ paśyed
11.8.42.4,grastaṁ kālāhinā jagat
11.8.43.1,śrī-brāhmaṇa uvāca
11.8.44.1,āśā hi paramaṁ duḥkhaṁ
11.8.44.2,nairāśyaṁ paramaṁ sukham
11.8.44.3,yathā sañchidya kāntāśāṁ
11.8.44.4,sukhaṁ suṣvāpa piṅgalā
11.9.1.1,śrī-brāhmaṇa uvāca
11.9.2.1,sāmiṣaṁ kuraraṁ jaghnur
11.9.2.2,balino ’nye nirāmiṣāḥ
11.9.2.3,tadāmiṣaṁ parityajya
11.9.2.4,sa sukhaṁ samavindata
11.9.3.1,na me mānāpamānau sto
11.9.3.2,na cintā geha-putriṇām
11.9.3.3,ātma-krīḍa ātma-ratir
11.9.3.4,vicarāmīha bāla-vat
11.9.4.1,dvāv eva cintayā muktau
11.9.4.2,paramānanda āplutau
11.9.4.3,yo vimugdho jaḍo bālo
11.9.4.4,yo guṇebhyaḥ paraṁ gataḥ
11.9.5.1,kvacit kumārī tv ātmānaṁ
11.9.5.2,vṛṇānān gṛham āgatān
11.9.5.3,svayaṁ tān arhayām āsa
11.9.5.4,kvāpi yāteṣu bandhuṣu
11.9.6.1,teṣām abhyavahārārthaṁ
11.9.6.2,śālīn rahasi pārthiva
11.9.6.3,avaghnantyāḥ prakoṣṭha-sthāś
11.9.6.4,cakruḥ śaṅkhāḥ svanaṁ mahat
11.9.7.1,sā taj jugupsitaṁ matvā
11.9.7.2,mahatī vrīḍitā tataḥ
11.9.7.3,babhañjaikaikaśaḥ śaṅkhān
11.9.7.4,dvau dvau pāṇyor aśeṣayat
11.9.8.1,ubhayor apy abhūd ghoṣo
11.9.8.2,hy avaghnantyāḥ sva-śaṅkhayoḥ
11.9.8.3,tatrāpy ekaṁ nirabhidad
11.9.8.4,ekasmān nābhavad dhvaniḥ
11.9.9.1,anvaśikṣam imaṁ tasyā
11.9.9.2,upadeśam arindama
11.9.9.3,lokān anucarann etān
11.9.9.4,loka-tattva-vivitsayā
11.9.10.1,vāse bahūnāṁ kalaho
11.9.10.2,bhaved vārtā dvayor api
11.9.10.3,eka eva vaset tasmāt
11.9.10.4,kumāryā iva kaṅkaṇaḥ
11.9.11.1,mana ekatra saṁyuñjyāj
11.9.11.2,jita-śvāso jitāsanaḥ
11.9.11.3,vairāgyābhyāsa-yogena
11.9.11.4,dhriyamāṇam atandritaḥ
11.9.12.1,yasmin mano labdha-padaṁ yad etac
11.9.12.2,chanaiḥ śanair muñcati karma-reṇūn
11.9.12.3,sattvena vṛddhena rajas tamaś ca
11.9.12.4,vidhūya nirvāṇam upaity anindhanam
11.9.13.1,tadaivam ātmany avaruddha-citto
11.9.13.2,na veda kiñcid bahir antaraṁ vā
11.9.13.3,yatheṣu-kāro nṛpatiṁ vrajantam
11.9.13.4,iṣau gatātmā na dadarśa pārśve
11.9.14.1,eka-cāry aniketaḥ syād
11.9.14.2,apramatto guhāśayaḥ
11.9.14.3,alakṣyamāṇa ācārair
11.9.14.4,munir eko ’lpa-bhāṣaṇaḥ
11.9.15.1,gṛhārambho hi duḥkhāya
11.9.15.2,viphalaś cādhruvātmanaḥ
11.9.15.3,sarpaḥ para-kṛtaṁ veśma
11.9.15.4,praviśya sukham edhate
11.9.16.1,eko nārāyaṇo devaḥ
11.9.16.2,pūrva-sṛṣṭaṁ sva-māyayā
11.9.16.3,saṁhṛtya kāla-kalayā
11.9.16.4,kalpānta idam īśvaraḥ
11.9.16.5,eka evādvitīyo ’bhūd
11.9.16.6,ātmādhāro ’khilāśrayaḥ
11.9.17-18.1,kālenātmānubhāvena
11.9.17-18.2,sāmyaṁ nītāsu śaktiṣu
11.9.17-18.3,sattvādiṣv ādi-puruṣaḥ
11.9.17-18.4,pradhāna-puruṣeśvaraḥ
11.9.19.1,kevalātmānubhāvena
11.9.19.2,sva-māyāṁ tri-guṇātmikām
11.9.19.3,saṅkṣobhayan sṛjaty ādau
11.9.19.4,tayā sūtram arindama
11.9.20.1,tām āhus tri-guṇa-vyaktiṁ
11.9.20.2,sṛjantīṁ viśvato-mukham
11.9.20.3,yasmin protam idaṁ viśvaṁ
11.9.20.4,yena saṁsarate pumān
11.9.21.1,yathorṇanābhir hṛdayād
11.9.21.2,ūrṇāṁ santatya vaktrataḥ
11.9.21.3,tayā vihṛtya bhūyas tāṁ
11.9.21.4,grasaty evaṁ maheśvaraḥ
11.9.22.1,yatra yatra mano dehī
11.9.22.2,dhārayet sakalaṁ dhiyā
11.9.22.3,snehād dveṣād bhayād vāpi
11.9.22.4,yāti tat-tat-svarūpatām
11.9.23.1,kīṭaḥ peśaskṛtaṁ dhyāyan
11.9.23.2,kuḍyāṁ tena praveśitaḥ
11.9.23.3,yāti tat-sātmatāṁ rājan
11.9.23.4,pūrva-rūpam asantyajan
11.9.24.1,evaṁ gurubhya etebhya
11.9.24.2,eṣā me śikṣitā matiḥ
11.9.24.3,svātmopaśikṣitāṁ buddhiṁ
11.9.24.4,śṛṇu me vadataḥ prabho
11.9.25.1,deho gurur mama virakti-viveka-hetur
11.9.25.2,bibhrat sma sattva-nidhanaṁ satatārty-udarkam
11.9.25.3,tattvāny anena vimṛśāmi yathā tathāpi
11.9.25.4,pārakyam ity avasito vicarāmy asaṅgaḥ
11.9.26.1,jāyātmajārtha-paśu-bhṛtya-gṛhāpta-vargān
11.9.26.2,puṣṇāti yat-priya-cikīrṣayā vitanvan
11.9.26.3,svānte sa-kṛcchram avaruddha-dhanaḥ sa dehaḥ
11.9.26.4,sṛṣṭvāsya bījam avasīdati vṛkṣa-dharmaḥ
11.9.27.1,jihvaikato ’mum apakarṣati karhi tarṣā
11.9.27.2,śiśno ’nyatas tvag udaraṁ śravaṇaṁ kutaścit
11.9.27.3,ghrāṇo ’nyataś capala-dṛk kva ca karma-śaktir
11.9.27.4,bahvyaḥ sapatnya iva geha-patiṁ lunanti
11.9.28.1,sṛṣṭvā purāṇi vividhāny ajayātma-śaktyā
11.9.28.2,vṛkṣān sarīsṛpa-paśūn khaga-dandaśūkān
11.9.28.3,tais tair atuṣṭa-hṛdayaḥ puruṣaṁ vidhāya
11.9.28.4,brahmāvaloka-dhiṣaṇaṁ mudam āpa devaḥ
11.9.29.1,labdhvā su-durlabham idaṁ bahu-sambhavānte
11.9.29.2,mānuṣyam artha-dam anityam apīha dhīraḥ
11.9.29.3,tūrṇaṁ yateta na pated anu-mṛtyu yāvan
11.9.29.4,niḥśreyasāya viṣayaḥ khalu sarvataḥ syāt
11.9.30.1,evaṁ sañjāta-vairāgyo
11.9.30.2,vijñānāloka ātmani
11.9.30.3,vicarāmi mahīm etāṁ
11.9.30.4,mukta-saṅgo ’nahaṅkṛtaḥ
11.9.31.1,na hy ekasmād guror jñānaṁ
11.9.31.2,su-sthiraṁ syāt su-puṣkalam
11.9.31.3,brahmaitad advitīyaṁ vai
11.9.31.4,gīyate bahudharṣibhiḥ
11.9.32.1,śrī-bhagavān uvāca
11.9.33.1,avadhūta-vacaḥ śrutvā
11.9.33.2,pūrveṣāṁ naḥ sa pūrva-jaḥ
11.9.33.3,sarva-saṅga-vinirmuktaḥ
11.9.33.4,sama-citto babhūva ha
11.10.1.1,śrī-bhagavān uvāca
11.10.2.1,anvīkṣeta viśuddhātmā
11.10.2.2,dehināṁ viṣayātmanām
11.10.2.3,guṇeṣu tattva-dhyānena
11.10.2.4,sarvārambha-viparyayam
11.10.3.1,suptasya viṣayāloko
11.10.3.2,dhyāyato vā manorathaḥ
11.10.3.3,nānātmakatvād viphalas
11.10.3.4,tathā bhedātma-dhīr guṇaiḥ
11.10.4.1,nivṛttaṁ karma seveta
11.10.4.2,pravṛttaṁ mat-paras tyajet
11.10.4.3,jijñāsāyāṁ sampravṛtto
11.10.4.4,nādriyet karma-codanām
11.10.5.1,yamān abhīkṣṇaṁ seveta
11.10.5.2,niyamān mat-paraḥ kvacit
11.10.5.3,mad-abhijñaṁ guruṁ śāntam
11.10.5.4,upāsīta mad-ātmakam
11.10.6.1,amāny amatsaro dakṣo
11.10.6.2,nirmamo dṛḍha-sauhṛdaḥ
11.10.6.3,asatvaro ’rtha-jijñāsur
11.10.6.4,anasūyur amogha-vāk
11.10.7.1,jāyāpatya-gṛha-kṣetra-
11.10.7.2,svajana-draviṇādiṣu
11.10.7.3,udāsīnaḥ samaṁ paśyan
11.10.7.4,sarveṣv artham ivātmanaḥ
11.10.8.1,vilakṣaṇaḥ sthūla-sūkṣmād
11.10.8.2,dehād ātmekṣitā sva-dṛk
11.10.8.3,yathāgnir dāruṇo dāhyād
11.10.8.4,dāhako ’nyaḥ prakāśakaḥ
11.10.9.1,nirodhotpatty-aṇu-bṛhan-
11.10.9.2,nānātvaṁ tat-kṛtān guṇān
11.10.9.3,antaḥ praviṣṭa ādhatta
11.10.9.4,evaṁ deha-guṇān paraḥ
11.10.10.1,yo ’sau guṇair viracito
11.10.10.2,deho ’yaṁ puruṣasya hi
11.10.10.3,saṁsāras tan-nibandho ’yaṁ
11.10.10.4,puṁso vidyā cchid ātmanaḥ
11.10.11.1,tasmāj jijñāsayātmānam
11.10.11.2,ātma-sthaṁ kevalaṁ param
11.10.11.3,saṅgamya nirased etad
11.10.11.4,vastu-buddhiṁ yathā-kramam
11.10.12.1,ācāryo ’raṇir ādyaḥ syād
11.10.12.2,ante-vāsy uttarāraṇiḥ
11.10.12.3,tat-sandhānaṁ pravacanaṁ
11.10.12.4,vidyā-sandhiḥ sukhāvahaḥ
11.10.13.1,vaiśāradī sāti-viśuddha-buddhir
11.10.13.2,dhunoti māyāṁ guṇa-samprasūtām
11.10.13.3,gunāṁś ca sandahya yad-ātmam etat
11.10.13.4,svayaṁ ca śāṁyaty asamid yathāgniḥ
11.10.14-16.1,athaiṣām karma-kartṝṇāṁ
11.10.14-16.2,bhoktṝṇāṁ sukha-duḥkhayoḥ
11.10.14-16.3,nānātvam atha nityatvaṁ
11.10.14-16.4,loka-kālāgamātmanām
11.10.17.1,tatrāpi karmaṇāṁ kartur
11.10.17.2,asvātantryaṁ ca lakṣyate
11.10.17.3,bhoktuś ca duḥkha-sukhayoḥ
11.10.17.4,ko nv artho vivaśaṁ bhajet
11.10.18.1,na dehināṁ sukhaṁ kiñcid
11.10.18.2,vidyate viduṣām api
11.10.18.3,tathā ca duḥkhaṁ mūḍhānāṁ
11.10.18.4,vṛthāhaṅkaraṇaṁ param
11.10.19.1,yadi prāptiṁ vighātaṁ ca
11.10.19.2,jānanti sukha-duḥkhayoḥ
11.10.19.3,te ’py addhā na vidur yogaṁ
11.10.19.4,mṛtyur na prabhaved yathā
11.10.20.1,ko ’nv arthaḥ sukhayaty enaṁ
11.10.20.2,kāmo vā mṛtyur antike
11.10.20.3,āghātaṁ nīyamānasya
11.10.20.4,vadhyasyeva na tuṣṭi-daḥ
11.10.21.1,śrutaṁ ca dṛṣṭa-vad duṣṭaṁ
11.10.21.2,spardhāsūyātyaya-vyayaiḥ
11.10.21.3,bahv-antarāya-kāmatvāt
11.10.21.4,kṛṣi-vac cāpi niṣphalam
11.10.24.1,sva-puṇyopacite śubhre
11.10.24.2,vimāna upagīyate
11.10.24.3,gandharvair viharan madhye
11.10.24.4,devīnāṁ hṛdya-veṣa-dhṛk
11.10.25.1,strībhiḥ kāmaga-yānena
11.10.25.2,kiṅkinī-jāla-mālinā
11.10.25.3,krīḍan na vedātma-pātaṁ
11.10.25.4,surākrīḍeṣu nirvṛtaḥ
11.10.26.1,tāvat sa modate svarge
11.10.26.2,yāvat puṇyaṁ samāpyate
11.10.26.3,kṣīṇa-puṇyaḥ pataty arvāg
11.10.26.4,anicchan kāla-cālitaḥ
11.10.27-29.1,yady adharma-rataḥ saṅgād
11.10.27-29.2,asatāṁ vājitendriyaḥ
11.10.27-29.3,kāmātmā kṛpaṇo lubdhaḥ
11.10.27-29.4,straiṇo bhūta-vihiṁsakaḥ
11.10.30.1,lokānāṁ loka-pālānāṁ
11.10.30.2,mad bhayaṁ kalpa-jīvinām
11.10.30.3,brahmaṇo ’pi bhayaṁ matto
11.10.30.4,dvi-parārdha-parāyuṣaḥ
11.10.31.1,guṇāḥ sṛjanti karmāṇi
11.10.31.2,guṇo ’nusṛjate guṇān
11.10.31.3,jīvas tu guṇa-saṁyukto
11.10.31.4,bhuṅkte karma-phalāny asau
11.10.32.1,yāvat syād guṇa-vaiṣamyaṁ
11.10.32.2,tāvan nānātvam ātmanaḥ
11.10.32.3,nānātvam ātmano yāvat
11.10.32.4,pāratantryaṁ tadaiva hi
11.10.33.1,yāvad asyāsvatantratvaṁ
11.10.33.2,tāvad īśvarato bhayam
11.10.33.3,ya etat samupāsīraṁs
11.10.33.4,te muhyanti śucārpitāḥ
11.10.34.1,kāla ātmāgamo lokaḥ
11.10.34.2,svabhāvo dharma eva ca
11.10.34.3,iti māṁ bahudhā prāhur
11.10.34.4,guṇa-vyatikare sati
11.10.35.1,śrī-uddhava uvāca
11.10.36-37.1,kathaṁ varteta viharet
11.10.36-37.2,kair vā jñāyeta lakṣaṇaiḥ
11.10.36-37.3,kiṁ bhuñjītota visṛjec
11.10.36-37.4,chayītāsīta yāti vā
11.11.1.1,śrī-bhagavān uvāca
11.11.2.1,śoka-mohau sukhaṁ duḥkhaṁ
11.11.2.2,dehāpattiś ca māyayā
11.11.2.3,svapno yathātmanaḥ khyātiḥ
11.11.2.4,saṁsṛtir na tu vāstavī
11.11.3.1,vidyāvidye mama tanū
11.11.3.2,viddhy uddhava śarīriṇām
11.11.3.3,mokṣa-bandha-karī ādye
11.11.3.4,māyayā me vinirmite
11.11.4.1,ekasyaiva mamāṁśasya
11.11.4.2,jīvasyaiva mahā-mate
11.11.4.3,bandho ’syāvidyayānādir
11.11.4.4,vidyayā ca tathetaraḥ
11.11.5.1,atha baddhasya muktasya
11.11.5.2,vailakṣaṇyaṁ vadāmi te
11.11.5.3,viruddha-dharmiṇos tāta
11.11.5.4,sthitayor eka-dharmiṇi
11.11.6.1,suparṇāv etau sadṛśau sakhāyau
11.11.6.2,yadṛcchayaitau kṛta-nīḍau ca vṛkṣe
11.11.6.3,ekas tayoḥ khādati pippalānnam
11.11.6.4,anyo niranno ’pi balena bhūyān
11.11.7.1,ātmānam anyaṁ ca sa veda vidvān
11.11.7.2,apippalādo na tu pippalādaḥ
11.11.7.3,yo ’vidyayā yuk sa tu nitya-baddho
11.11.7.4,vidyā-mayo yaḥ sa tu nitya-muktaḥ
11.11.8.1,deha-stho ’pi na deha-stho
11.11.8.2,vidvān svapnād yathotthitaḥ
11.11.8.3,adeha-stho ’pi deha-sthaḥ
11.11.8.4,kumatiḥ svapna-dṛg yathā
11.11.9.1,indriyair indriyārtheṣu
11.11.9.2,guṇair api guṇeṣu ca
11.11.9.3,gṛhyamāṇeṣv ahaṁ kuryān
11.11.9.4,na vidvān yas tv avikriyaḥ
11.11.10.1,daivādhīne śarīre ’smin
11.11.10.2,guṇa-bhāvyena karmaṇā
11.11.10.3,vartamāno ’budhas tatra
11.11.10.4,kartāsmīti nibadhyate
11.11.11.1,evaṁ viraktaḥ śayana
11.11.11.2,āsanāṭana-majjane
11.11.11.3,darśana-sparśana-ghrāṇa-
11.11.11.4,bhojana-śravaṇādiṣu
11.11.11.5,na tathā badhyate vidvān
11.11.11.6,tatra tatrādayan guṇān
11.11.12-13.1,prakṛti-stho ’py asaṁsakto
11.11.12-13.2,yathā khaṁ savitānilaḥ
11.11.12-13.3,vaiśāradyekṣayāsaṅga-
11.11.12-13.4,śitayā chinna-saṁśayaḥ
11.11.12-13.5,pratibuddha iva svapnān
11.11.12-13.6,nānātvād vinivartate
11.11.14.1,yasya syur vīta-saṅkalpāḥ
11.11.14.2,prāṇendriya-mano-dhiyām
11.11.14.3,vṛttayaḥ sa vinirmukto
11.11.14.4,deha-stho ’pi hi tad-guṇaiḥ
11.11.15.1,yasyātmā hiṁsyate hiṁsrair
11.11.15.2,yena kiñcid yadṛcchayā
11.11.15.3,arcyate vā kvacit tatra
11.11.15.4,na vyatikriyate budhaḥ
11.11.16.1,na stuvīta na nindeta
11.11.16.2,kurvataḥ sādhv asādhu vā
11.11.16.3,vadato guṇa-doṣābhyāṁ
11.11.16.4,varjitaḥ sama-dṛṅ muniḥ
11.11.17.1,na kuryān na vadet kiñcin
11.11.17.2,na dhyāyet sādhv asādhu vā
11.11.17.3,ātmārāmo ’nayā vṛttyā
11.11.17.4,vicarej jaḍa-van muniḥ
11.11.18.1,śabda-brahmaṇi niṣṇāto
11.11.18.2,na niṣṇāyāt pare yadi
11.11.18.3,śramas tasya śrama-phalo
11.11.18.4,hy adhenum iva rakṣataḥ
11.11.19.1,gāṁ dugdha-dohām asatīṁ ca bhāryāṁ
11.11.19.2,dehaṁ parādhīnam asat-prajāṁ ca
11.11.19.3,vittaṁ tv atīrthī-kṛtam aṅga vācaṁ
11.11.19.4,hīnāṁ mayā rakṣati duḥkha-duḥkhī
11.11.20.1,yasyāṁ na me pāvanam aṅga karma
11.11.20.2,sthity-udbhava-prāṇa-nirodham asya
11.11.20.3,līlāvatārepsita-janma vā syād
11.11.20.4,vandhyāṁ giraṁ tāṁ bibhṛyān na dhīraḥ
11.11.21.1,evaṁ jijñāsayāpohya
11.11.21.2,nānātva-bhramam ātmani
11.11.21.3,upārameta virajaṁ
11.11.21.4,mano mayy arpya sarva-ge
11.11.22.1,yady anīśo dhārayituṁ
11.11.22.2,mano brahmaṇi niścalam
11.11.22.3,mayi sarvāṇi karmāṇi
11.11.22.4,nirapekṣaḥ samācara
11.11.23-24.1,śraddhālur mat-kathāḥ śṛṇvan
11.11.23-24.2,su-bhadrā loka-pāvanīḥ
11.11.23-24.3,gāyann anusmaran karma
11.11.23-24.4,janma cābhinayan muhuḥ
11.11.25.1,sat-saṅga-labdhayā bhaktyā
11.11.25.2,mayi māṁ sa upāsitā
11.11.25.3,sa vai me darśitaṁ sadbhir
11.11.25.4,añjasā vindate padam
11.11.26-27.1,śrī-uddhava uvāca
11.11.28.1,tvaṁ brahma paramaṁ vyoma
11.11.28.2,puruṣaḥ prakṛteḥ paraḥ
11.11.28.3,avatīrno ’si bhagavan
11.11.28.4,svecchopātta-pṛthag-vapuḥ
11.11.29-32.1,śrī-bhagavān uvāca
11.11.33.1,jñātvājñātvātha ye vai māṁ
11.11.33.2,yāvān yaś cāsmi yādṛśaḥ
11.11.33.3,bhajanty ananya-bhāvena
11.11.33.4,te me bhaktatamā matāḥ
11.11.34-41.1,mal-liṅga-mad-bhakta-jana-
11.11.34-41.2,darśana-sparśanārcanam
11.11.34-41.3,paricaryā stutiḥ prahva-
11.11.34-41.4,guṇa-karmānukīrtanam
11.11.42.1,sūryo ’gnir brāhmaṇā gāvo
11.11.42.2,vaiṣṇavaḥ khaṁ maruj jalam
11.11.42.3,bhūr ātmā sarva-bhūtāni
11.11.42.4,bhadra pūjā-padāni me
11.11.43-45.1,sūrye tu vidyayā trayyā
11.11.43-45.2,haviṣāgnau yajeta mām
11.11.43-45.3,ātithyena tu viprāgrye
11.11.43-45.4,goṣv aṅga yavasādinā
11.11.46.1,dhiṣṇyeṣv ity eṣu mad-rūpaṁ
11.11.46.2,śaṅkha-cakra-gadāmbujaiḥ
11.11.46.3,yuktaṁ catur-bhujaṁ śāntaṁ
11.11.46.4,dhyāyann arcet samāhitaḥ
11.11.47.1,iṣṭā-pūrtena mām evaṁ
11.11.47.2,yo yajeta samāhitaḥ
11.11.47.3,labhate mayi sad-bhaktiṁ
11.11.47.4,mat-smṛtiḥ sādhu-sevayā
11.11.48.1,prāyeṇa bhakti-yogena
11.11.48.2,sat-saṅgena vinoddhava
11.11.48.3,nopāyo vidyate samyak
11.11.48.4,prāyaṇaṁ hi satām aham
11.11.49.1,athaitat paramaṁ guhyaṁ
11.11.49.2,śṛṇvato yadu-nandana
11.11.49.3,su-gopyam api vakṣyāmi
11.11.49.4,tvaṁ me bhṛtyaḥ suhṛt sakhā
11.12.1-2.1,śrī-bhagavān uvāca
11.12.3-6.1,sat-saṅgena hi daiteyā
11.12.3-6.2,yātudhānā mṛgāḥ khagāḥ
11.12.3-6.3,gandharvāpsaraso nāgāḥ
11.12.3-6.4,siddhāś cāraṇa-guhyakāḥ
11.12.7.1,te nādhīta-śruti-gaṇā
11.12.7.2,nopāsita-mahattamāḥ
11.12.7.3,avratātapta-tapasaḥ
11.12.7.4,mat-saṅgān mām upāgatāḥ
11.12.8.1,kevalena hi bhāvena
11.12.8.2,gopyo gāvo nagā mṛgāḥ
11.12.8.3,ye ’nye mūḍha-dhiyo nāgāḥ
11.12.8.4,siddhā mām īyur añjasā
11.12.9.1,yaṁ na yogena sāṅkhyena
11.12.9.2,dāna-vrata-tapo-’dhvaraiḥ
11.12.9.3,vyākhyā-svādhyāya-sannyāsaiḥ
11.12.9.4,prāpnuyād yatnavān api
11.12.10.1,rāmeṇa sārdhaṁ mathurāṁ praṇīte
11.12.10.2,śvāphalkinā mayy anurakta-cittāḥ
