ids,sentences
8.5.41.2,rājanya āsīd bhujayor balaṁ ca
8.5.41.3,ūrvor viḍ ojo ’ṅghrir aveda-śūdrau
8.5.41.4,prasīdatāṁ naḥ sa mahā-vibhūtiḥ
8.5.42.1,lobho ’dharāt prītir upary abhūd dyutir
8.5.42.2,nastaḥ paśavyaḥ sparśena kāmaḥ
8.5.42.3,bhruvor yamaḥ pakṣma-bhavas tu kālaḥ
8.5.42.4,prasīdatāṁ naḥ sa mahā-vibhūtiḥ
8.5.43.1,dravyaṁ vayaḥ karma guṇān viśeṣaṁ
8.5.43.2,yad-yoga-māyā-vihitān vadanti
8.5.43.3,yad durvibhāvyaṁ prabudhāpabādhaṁ
8.5.43.4,prasīdatāṁ naḥ sa mahā-vibhūtiḥ
8.5.44.1,namo ’stu tasmā upaśānta-śaktaye
8.5.44.2,svārājya-lābha-pratipūritātmane
8.5.44.3,guṇeṣu māyā-raciteṣu vṛttibhir
8.5.44.4,na sajjamānāya nabhasvad-ūtaye
8.5.45.1,sa tvaṁ no darśayātmānam
8.5.45.2,asmat-karaṇa-gocaram
8.5.45.3,prapannānāṁ didṛkṣūṇāṁ
8.5.45.4,sasmitaṁ te mukhāmbujam
8.5.46.1,tais taiḥ svecchā-bhūtai rūpaiḥ
8.5.46.2,kāle kāle svayaṁ vibho
8.5.46.3,karma durviṣahaṁ yan no
8.5.46.4,bhagavāṁs tat karoti hi
8.5.47.1,kleśa-bhūry-alpa-sārāṇi
8.5.47.2,karmāṇi viphalāni vā
8.5.47.3,dehināṁ viṣayārtānāṁ
8.5.47.4,na tathaivārpitaṁ tvayi
8.5.48.1,nāvamaḥ karma-kalpo ’pi
8.5.48.2,viphalāyeśvarārpitaḥ
8.5.48.3,kalpate puruṣasyaiva
8.5.48.4,sa hy ātmā dayito hitaḥ
8.5.49.1,yathā hi skandha-śākhānāṁ
8.5.49.2,taror mūlāvasecanam
8.5.49.3,evam ārādhanaṁ viṣṇoḥ
8.5.49.4,sarveṣām ātmanaś ca hi
8.5.50.1,namas tubhyam anantāya
8.5.50.2,durvitarkyātma-karmaṇe
8.5.50.3,nirguṇāya guṇeśāya
8.5.50.4,sattva-sthāya ca sāmpratam
8.6.1.1,śrī-śuka uvāca
8.6.2.1,tenaiva sahasā sarve
8.6.2.2,devāḥ pratihatekṣaṇāḥ
8.6.2.3,nāpaśyan khaṁ diśaḥ kṣauṇīm
8.6.2.4,ātmānaṁ ca kuto vibhum
8.6.3-7.1,viriñco bhagavān dṛṣṭvā
8.6.3-7.2,saha śarveṇa tāṁ tanum
8.6.3-7.3,svacchāṁ marakata-śyāmāṁ
8.6.3-7.4,kañja-garbhāruṇekṣaṇām
8.6.8.1,śrī-brahmovāca
8.6.9.1,rūpaṁ tavaitat puruṣarṣabhejyaṁ
8.6.9.2,śreyo ’rthibhir vaidika-tāntrikeṇa
8.6.9.3,yogena dhātaḥ saha nas tri-lokān
8.6.9.4,paśyāmy amuṣminn u ha viśva-mūrtau
8.6.10.1,tvayy agra āsīt tvayi madhya āsīt
8.6.10.2,tvayy anta āsīd idam ātma-tantre
8.6.10.3,tvam ādir anto jagato ’sya madhyaṁ
8.6.10.4,ghaṭasya mṛtsneva paraḥ parasmāt
8.6.11.1,tvaṁ māyayātmāśrayayā svayedaṁ
8.6.11.2,nirmāya viśvaṁ tad-anupraviṣṭaḥ
8.6.11.3,paśyanti yuktā manasā manīṣiṇo
8.6.11.4,guṇa-vyavāye ’py aguṇaṁ vipaścitaḥ
8.6.12.1,yathāgnim edhasy amṛtaṁ ca goṣu
8.6.12.2,bhuvy annam ambūdyamane ca vṛttim
8.6.12.3,yogair manuṣyā adhiyanti hi tvāṁ
8.6.12.4,guṇeṣu buddhyā kavayo vadanti
8.6.13.1,taṁ tvāṁ vayaṁ nātha samujjihānaṁ
8.6.13.2,saroja-nābhāticirepsitārtham
8.6.13.3,dṛṣṭvā gatā nirvṛtam adya sarve
8.6.13.4,gajā davārtā iva gāṅgam ambhaḥ
8.6.14.1,sa tvaṁ vidhatsvākhila-loka-pālā
8.6.14.2,vayaṁ yad arthās tava pāda-mūlam
8.6.14.3,samāgatās te bahir-antar-ātman
8.6.14.4,kiṁ vānya-vijñāpyam aśeṣa-sākṣiṇaḥ
8.6.15.1,ahaṁ giritraś ca surādayo ye
8.6.15.2,dakṣādayo ’gner iva ketavas te
8.6.15.3,kiṁ vā vidāmeśa pṛthag-vibhātā
8.6.15.4,vidhatsva śaṁ no dvija-deva-mantram
8.6.16.1,śrī-śuka uvāca
8.6.17.1,eka eveśvaras tasmin
8.6.17.2,sura-kārye sureśvaraḥ
8.6.17.3,vihartu-kāmas tān āha
8.6.17.4,samudronmathanādibhiḥ
8.6.18.1,śrī-bhagavān uvāca
8.6.19.1,yāta dānava-daiteyais
8.6.19.2,tāvat sandhir vidhīyatām
8.6.19.3,kālenānugṛhītais tair
8.6.19.4,yāvad vo bhava ātmanaḥ
8.6.20.1,arayo ’pi hi sandheyāḥ
8.6.20.2,sati kāryārtha-gaurave
8.6.20.3,ahi-mūṣikavad devā
8.6.20.4,hy arthasya padavīṁ gataiḥ
8.6.21.1,amṛtotpādane yatnaḥ
8.6.21.2,kriyatām avilambitam
8.6.21.3,yasya pītasya vai jantur
8.6.21.4,mṛtyu-grasto ’maro bhavet
8.6.22-23.1,kṣiptvā kṣīrodadhau sarvā
8.6.22-23.2,vīrut-tṛṇa-latauṣadhīḥ
8.6.22-23.3,manthānaṁ mandaraṁ kṛtvā
8.6.22-23.4,netraṁ kṛtvā tu vāsukim
8.6.24.1,yūyaṁ tad anumodadhvaṁ
8.6.24.2,yad icchanty asurāḥ surāḥ
8.6.24.3,na saṁrambheṇa sidhyanti
8.6.24.4,sarvārthāḥ sāntvayā yathā
8.6.25.1,na bhetavyaṁ kālakūṭād
8.6.25.2,viṣāj jaladhi-sambhavāt
8.6.25.3,lobhaḥ kāryo na vo jātu
8.6.25.4,roṣaḥ kāmas tu vastuṣu
8.6.26.1,śrī-śuka uvāca
8.6.27.1,atha tasmai bhagavate
8.6.27.2,namaskṛtya pitāmahaḥ
8.6.27.3,bhavaś ca jagmatuḥ svaṁ svaṁ
8.6.27.4,dhāmopeyur baliṁ surāḥ
8.6.28.1,dṛṣṭvārīn apy asaṁyattāñ
8.6.28.2,jāta-kṣobhān sva-nāyakān
8.6.28.3,nyaṣedhad daitya-rāṭ ślokyaḥ
8.6.28.4,sandhi-vigraha-kālavit
8.6.29.1,te vairocanim āsīnaṁ
8.6.29.2,guptaṁ cāsura-yūtha-paiḥ
8.6.29.3,śriyā paramayā juṣṭaṁ
8.6.29.4,jitāśeṣam upāgaman
8.6.30.1,mahendraḥ ślakṣṇayā vācā
8.6.30.2,sāntvayitvā mahā-matiḥ
8.6.30.3,abhyabhāṣata tat sarvaṁ
8.6.30.4,śikṣitaṁ puruṣottamāt
8.6.31.1,tat tv arocata daityasya
8.6.31.2,tatrānye ye ’surādhipāḥ
8.6.31.3,śambaro ’riṣṭanemiś ca
8.6.31.4,ye ca tripura-vāsinaḥ
8.6.32.1,tato devāsurāḥ kṛtvā
8.6.32.2,saṁvidaṁ kṛta-sauhṛdāḥ
8.6.32.3,udyamaṁ paramaṁ cakrur
8.6.32.4,amṛtārthe parantapa
8.6.33.1,tatas te mandara-girim
8.6.33.2,ojasotpāṭya durmadāḥ
8.6.33.3,nadanta udadhiṁ ninyuḥ
8.6.33.4,śaktāḥ parigha-bāhavaḥ
8.6.34.1,dūra-bhārodvaha-śrāntāḥ
8.6.34.2,śakra-vairocanādayaḥ
8.6.34.3,apārayantas taṁ voḍhuṁ
8.6.34.4,vivaśā vijahuḥ pathi
8.6.35.1,nipatan sa giris tatra
8.6.35.2,bahūn amara-dānavān
8.6.35.3,cūrṇayām āsa mahatā
8.6.35.4,bhāreṇa kanakācalaḥ
8.6.36.1,tāṁs tathā bhagna-manaso
8.6.36.2,bhagna-bāhūru-kandharān
8.6.36.3,vijñāya bhagavāṁs tatra
8.6.36.4,babhūva garuḍa-dhvajaḥ
8.6.37.1,giri-pāta-viniṣpiṣṭān
8.6.37.2,vilokyāmara-dānavān
8.6.37.3,īkṣayā jīvayām āsa
8.6.37.4,nirjarān nirvraṇān yathā
8.6.38.1,giriṁ cāropya garuḍe
8.6.38.2,hastenaikena līlayā
8.6.38.3,āruhya prayayāv abdhiṁ
8.6.38.4,surāsura-gaṇair vṛtaḥ
8.6.39.1,avaropya giriṁ skandhāt
8.6.39.2,suparṇaḥ patatāṁ varaḥ
8.6.39.3,yayau jalānta utsṛjya
8.6.39.4,hariṇā sa visarjitaḥ
8.7.1.1,śrī-śuka uvāca
8.7.2.1,hariḥ purastāj jagṛhe
8.7.2.2,pūrvaṁ devās tato ’bhavan
8.7.3.1,tan naicchan daitya-patayo
8.7.3.2,mahā-puruṣa-ceṣṭitam
8.7.3.3,na gṛhṇīmo vayaṁ puccham
8.7.3.4,aher aṅgam amaṅgalam
8.7.3.5,svādhyāya-śruta-sampannāḥ
8.7.3.6,prakhyātā janma-karmabhiḥ
8.7.4.1,iti tūṣṇīṁ sthitān daityān
8.7.4.2,vilokya puruṣottamaḥ
8.7.4.3,smayamāno visṛjyāgraṁ
8.7.4.4,pucchaṁ jagrāha sāmaraḥ
8.7.5.1,kṛta-sthāna-vibhāgās ta
8.7.5.2,evaṁ kaśyapa-nandanāḥ
8.7.5.3,mamanthuḥ paramaṁ yattā
8.7.5.4,amṛtārthaṁ payo-nidhim
8.7.6.1,mathyamāne ’rṇave so ’drir
8.7.6.2,anādhāro hy apo ’viśat
8.7.6.3,dhriyamāṇo ’pi balibhir
8.7.6.4,gauravāt pāṇḍu-nandana
8.7.7.1,te sunirviṇṇa-manasaḥ
8.7.7.2,parimlāna-mukha-śriyaḥ
8.7.7.3,āsan sva-pauruṣe naṣṭe
8.7.7.4,daivenātibalīyasā
8.7.8.1,vilokya vighneśa-vidhiṁ tadeśvaro
8.7.8.2,duranta-vīryo ’vitathābhisandhiḥ
8.7.8.3,kṛtvā vapuḥ kacchapam adbhutam mahat
8.7.8.4,praviśya toyaṁ girim ujjahāra
8.7.9.1,tam utthitaṁ vīkṣya kulācalaṁ punaḥ
8.7.9.2,samudyatā nirmathituṁ surāsurāḥ
8.7.9.3,dadhāra pṛṣṭhena sa lakṣa-yojana-
8.7.9.4,prastāriṇā dvīpa ivāparo mahān
8.7.10.1,surāsurendrair bhuja-vīrya-vepitaṁ
8.7.10.2,paribhramantaṁ girim aṅga pṛṣṭhataḥ
8.7.10.3,bibhrat tad-āvartanam ādi-kacchapo
8.7.10.4,mene ’ṅga-kaṇḍūyanam aprameyaḥ
8.7.11.1,tathāsurān āviśad āsureṇa
8.7.11.2,rūpeṇa teṣāṁ bala-vīryam īrayan
8.7.11.3,uddīpayan deva-gaṇāṁś ca viṣṇur
8.7.11.4,daivena nāgendram abodha-rūpaḥ
8.7.12.1,upary agendraṁ giri-rāḍ ivānya
8.7.12.2,ākramya hastena sahasra-bāhuḥ
8.7.12.3,tasthau divi brahma-bhavendra-mukhyair
8.7.12.4,abhiṣṭuvadbhiḥ sumano-’bhivṛṣṭaḥ
8.7.13.1,upary adhaś cātmani gotra-netrayoḥ
8.7.13.2,pareṇa te prāviśatā samedhitāḥ
8.7.13.3,mamanthur abdhiṁ tarasā madotkaṭā
8.7.13.4,mahādriṇā kṣobhita-nakra-cakram
8.7.14.1,ahīndra-sāhasra-kaṭhora-dṛṅ-mukha-
8.7.14.2,śvāsāgni-dhūmāhata-varcaso ’surāḥ
8.7.14.3,pauloma-kāleya-balīlvalādayo
8.7.14.4,davāgni-dagdhāḥ saralā ivābhavan
8.7.15.1,devāṁś ca tac-chvāsa-śikhā-hata-prabhān
8.7.15.2,dhūmrāmbara-srag-vara-kañcukānanān
8.7.15.3,samabhyavarṣan bhagavad-vaśā ghanā
8.7.15.4,vavuḥ samudrormy-upagūḍha-vāyavaḥ
8.7.16.1,mathyamānāt tathā sindhor
8.7.16.2,devāsura-varūtha-paiḥ
8.7.16.3,yadā sudhā na jāyeta
8.7.16.4,nirmamanthājitaḥ svayam
8.7.17.1,megha-śyāmaḥ kanaka-paridhiḥ karṇa-vidyota-vidyun
8.7.17.2,mūrdhni bhrājad-vilulita-kacaḥ srag-dharo rakta-netraḥ
8.7.17.3,jaitrair dorbhir jagad-abhaya-dair dandaśūkaṁ gṛhītvā
8.7.17.4,mathnan mathnā pratigirir ivāśobhatātho dhṛtādriḥ
8.7.18.1,nirmathyamānād udadher abhūd viṣaṁ
8.7.18.2,maholbaṇaṁ hālahalāhvam agrataḥ
8.7.18.3,sambhrānta-mīnonmakarāhi-kacchapāt
8.7.18.4,timi-dvipa-grāha-timiṅgilākulāt
8.7.19.1,tad ugra-vegaṁ diśi diśy upary adho
8.7.19.2,visarpad utsarpad asahyam aprati
8.7.19.3,bhītāḥ prajā dudruvur aṅga seśvarā
8.7.19.4,arakṣyamāṇāḥ śaraṇaṁ sadāśivam
8.7.20.1,vilokya taṁ deva-varaṁ tri-lokyā
8.7.20.2,bhavāya devyābhimataṁ munīnām
8.7.20.3,āsīnam adrāv apavarga-hetos
8.7.20.4,tapo juṣāṇaṁ stutibhiḥ praṇemuḥ
8.7.21.1,śrī-prajāpataya ūcuḥ
8.7.22.1,tvam ekaḥ sarva-jagata
8.7.22.2,īśvaro bandha-mokṣayoḥ
8.7.22.3,taṁ tvām arcanti kuśalāḥ
8.7.22.4,prapannārti-haraṁ gurum
8.7.23.1,guṇa-mayyā sva-śaktyāsya
8.7.23.2,sarga-sthity-apyayān vibho
8.7.23.3,dhatse yadā sva-dṛg bhūman
8.7.23.4,brahma-viṣṇu-śivābhidhām
8.7.24.1,tvaṁ brahma paramaṁ guhyaṁ
8.7.24.2,sad-asad-bhāva-bhāvanam
8.7.24.3,nānā-śaktibhir ābhātas
8.7.24.4,tvam ātmā jagad-īśvaraḥ
8.7.25.1,tvaṁ śabda-yonir jagad-ādir ātmā
8.7.25.2,prāṇendriya-dravya-guṇaḥ svabhāvaḥ
8.7.25.3,kālaḥ kratuḥ satyam ṛtaṁ ca dharmas
8.7.25.4,tvayy akṣaraṁ yat tri-vṛd-āmananti
8.7.26.1,agnir mukhaṁ te ’khila-devatātmā
8.7.26.2,kṣitiṁ vidur loka-bhavāṅghri-paṅkajam
8.7.26.3,kālaṁ gatiṁ te ’khila-devatātmano
8.7.26.4,diśaś ca karṇau rasanaṁ jaleśam
8.7.27.1,nābhir nabhas te śvasanaṁ nabhasvān
8.7.27.2,sūryaś ca cakṣūṁṣi jalaṁ sma retaḥ
8.7.27.3,parāvarātmāśrayaṇaṁ tavātmā
8.7.27.4,somo mano dyaur bhagavan śiras te
8.7.28.1,kukṣiḥ samudrā girayo ’sthi-saṅghā
8.7.28.2,romāṇi sarvauṣadhi-vīrudhas te
8.7.28.3,chandāṁsi sākṣāt tava sapta dhātavas
8.7.28.4,trayī-mayātman hṛdayaṁ sarva-dharmaḥ
8.7.29.1,mukhāni pañcopaniṣadas taveśa
8.7.29.2,yais triṁśad-aṣṭottara-mantra-vargaḥ
8.7.29.3,yat tac chivākhyaṁ paramātma-tattvaṁ
8.7.29.4,deva svayaṁ-jyotir avasthitis te
8.7.30.1,chāyā tv adharmormiṣu yair visargo
8.7.30.2,netra-trayaṁ sattva-rajas-tamāṁsi
8.7.30.3,sāṅkhyātmanaḥ śāstra-kṛtas tavekṣā
8.7.30.4,chandomayo deva ṛṣiḥ purāṇaḥ
8.7.31.1,na te giri-trākhila-loka-pāla-
8.7.31.2,viriñca-vaikuṇṭha-surendra-gamyam
8.7.31.3,jyotiḥ paraṁ yatra rajas tamaś ca
8.7.31.4,sattvaṁ na yad brahma nirasta-bhedam
8.7.32.1,kāmādhvara-tripura-kālagarādy-aneka-
8.7.32.2,bhūta-druhaḥ kṣapayataḥ stutaye na tat te
8.7.32.3,yas tv anta-kāla idam ātma-kṛtaṁ sva-netra-
8.7.32.4,vahni-sphuliṅga-śikhayā bhasitaṁ na veda
8.7.33.1,ye tv ātma-rāma-gurubhir hṛdi cintitāṅghri-
8.7.33.2,dvandvaṁ carantam umayā tapasābhitaptam
8.7.33.3,katthanta ugra-paruṣaṁ nirataṁ śmaśāne
8.7.33.4,te nūnam ūtim avidaṁs tava hāta-lajjāḥ
8.7.34.1,tat tasya te sad-asatoḥ parataḥ parasya
8.7.34.2,nāñjaḥ svarūpa-gamane prabhavanti bhūmnaḥ
8.7.34.3,brahmādayaḥ kim uta saṁstavane vayaṁ tu
8.7.34.4,tat-sarga-sarga-viṣayā api śakti-mātram
8.7.35.1,etat paraṁ prapaśyāmo
8.7.35.2,na paraṁ te maheśvara
8.7.35.3,mṛḍanāya hi lokasya
8.7.35.4,vyaktis te ’vyakta-karmaṇaḥ
8.7.36.1,śrī-śuka uvāca
8.7.37.1,śrī-śiva uvāca
8.7.38.1,āsāṁ prāṇa-parīpsūnāṁ
8.7.38.2,vidheyam abhayaṁ hi me
8.7.38.3,etāvān hi prabhor artho
8.7.38.4,yad dīna-paripālanam
8.7.39.1,prāṇaiḥ svaiḥ prāṇinaḥ pānti
8.7.39.2,sādhavaḥ kṣaṇa-bhaṅguraiḥ
8.7.39.3,baddha-vaireṣu bhūteṣu
8.7.39.4,mohiteṣv ātma-māyayā
8.7.40.1,puṁsaḥ kṛpayato bhadre
8.7.40.2,sarvātmā prīyate hariḥ
8.7.40.3,prīte harau bhagavati
8.7.40.4,prīye ’haṁ sacarācaraḥ
8.7.40.5,tasmād idaṁ garaṁ bhuñje
8.7.40.6,prajānāṁ svastir astu me
8.7.41.1,śrī-śuka uvāca
8.7.42.1,tataḥ karatalī-kṛtya
8.7.42.2,vyāpi hālāhalaṁ viṣam
8.7.42.3,abhakṣayan mahā-devaḥ
8.7.42.4,kṛpayā bhūta-bhāvanaḥ
8.7.43.1,tasyāpi darśayām āsa
8.7.43.2,sva-vīryaṁ jala-kalmaṣaḥ
8.7.43.3,yac cakāra gale nīlaṁ
8.7.43.4,tac ca sādhor vibhūṣaṇam
8.7.44.1,tapyante loka-tāpena
8.7.44.2,sādhavaḥ prāyaśo janāḥ
8.7.44.3,paramārādhanaṁ tad dhi
8.7.44.4,puruṣasyākhilātmanaḥ
8.7.45.1,niśamya karma tac chambhor
8.7.45.2,deva-devasya mīḍhuṣaḥ
8.7.45.3,prajā dākṣāyaṇī brahmā
8.7.45.4,vaikuṇṭhaś ca śaśaṁsire
8.7.46.1,praskannaṁ pibataḥ pāṇer
8.7.46.2,yat kiñcij jagṛhuḥ sma tat
8.7.46.3,vṛścikāhi-viṣauṣadhyo
8.7.46.4,dandaśūkāś ca ye ’pare
8.8.1.1,śrī-śuka uvāca
8.8.2.1,tām agni-hotrīm ṛṣayo
8.8.2.2,jagṛhur brahma-vādinaḥ
8.8.2.3,yajñasya deva-yānasya
8.8.2.4,medhyāya haviṣe nṛpa
8.8.3.1,tata uccaiḥśravā nāma
8.8.3.2,hayo ’bhūc candra-pāṇḍuraḥ
8.8.3.3,tasmin baliḥ spṛhāṁ cakre
8.8.3.4,nendra īśvara-śikṣayā
8.8.4.1,tata airāvato nāma
8.8.4.2,vāraṇendro vinirgataḥ
8.8.4.3,dantaiś caturbhiḥ śvetādrer
8.8.4.4,haran bhagavato mahim
8.8.5.1,airāvaṇādayas tv aṣṭau
8.8.5.2,dig-gajā abhavaṁs tataḥ
8.8.5.3,abhramu-prabhṛtayo ’ṣṭau ca
8.8.5.4,kariṇyas tv abhavan nṛpa
8.8.6.1,kaustubhākhyam abhūd ratnaṁ
8.8.6.2,padmarāgo mahodadheḥ
8.8.6.3,tasmin maṇau spṛhāṁ cakre
8.8.6.4,vakṣo-’laṅkaraṇe hariḥ
8.8.7.1,tataś cāpsaraso jātā
8.8.7.2,niṣka-kaṇṭhyaḥ suvāsasaḥ
8.8.7.3,ramaṇyaḥ svargiṇāṁ valgu-
8.8.7.4,gati-līlāvalokanaiḥ
8.8.8.1,tataś cāvirabhūt sākṣāc
8.8.8.2,chrī ramā bhagavat-parā
8.8.8.3,rañjayantī diśaḥ kāntyā
8.8.8.4,vidyut saudāmanī yathā
8.8.9.1,tasyāṁ cakruḥ spṛhāṁ sarve
8.8.9.2,sasurāsura-mānavāḥ
8.8.9.3,rūpaudārya-vayo-varṇa-
8.8.9.4,mahimākṣipta-cetasaḥ
8.8.10.1,tasyā āsanam āninye
8.8.10.2,mahendro mahad-adbhutam
8.8.10.3,mūrtimatyaḥ saric-chreṣṭhā
8.8.10.4,hema-kumbhair jalaṁ śuci
8.8.11.1,ābhiṣecanikā bhūmir
8.8.11.2,āharat sakalauṣadhīḥ
8.8.11.3,gāvaḥ pañca pavitrāṇi
8.8.11.4,vasanto madhu-mādhavau
8.8.12.1,ṛṣayaḥ kalpayāṁ cakrur
8.8.12.2,ābhiṣekaṁ yathā-vidhi
8.8.12.3,jagur bhadrāṇi gandharvā
8.8.12.4,naṭyaś ca nanṛtur jaguḥ
8.8.13.1,meghā mṛdaṅga-paṇava-
8.8.13.2,murajānaka-gomukhān
8.8.13.3,vyanādayan śaṅkha-veṇu-
8.8.13.4,vīṇās tumula-niḥsvanān
8.8.14.1,tato ’bhiṣiṣicur devīṁ
8.8.14.2,śriyaṁ padma-karāṁ satīm
8.8.14.3,digibhāḥ pūrṇa-kalaśaiḥ
8.8.14.4,sūkta-vākyair dvijeritaiḥ
8.8.15.1,samudraḥ pīta-kauśeya-
8.8.15.2,vāsasī samupāharat
8.8.15.3,varuṇaḥ srajaṁ vaijayantīṁ
8.8.15.4,madhunā matta-ṣaṭpadām
8.8.16.1,bhūṣaṇāni vicitrāṇi
8.8.16.2,viśvakarmā prajāpatiḥ
8.8.16.3,hāraṁ sarasvatī padmam
8.8.16.4,ajo nāgāś ca kuṇḍale
8.8.17.1,tataḥ kṛta-svastyayanotpala-srajaṁ
8.8.17.2,nadad-dvirephāṁ parigṛhya pāṇinā
8.8.17.3,cacāla vaktraṁ sukapola-kuṇḍalaṁ
8.8.17.4,savrīḍa-hāsaṁ dadhatī suśobhanam
8.8.18.1,stana-dvayaṁ cātikṛśodarī samaṁ
8.8.18.2,nirantaraṁ candana-kuṅkumokṣitam
8.8.18.3,tatas tato nūpura-valgu śiñjitair
8.8.18.4,visarpatī hema-lateva sā babhau
8.8.19.1,vilokayantī niravadyam ātmanaḥ
8.8.19.2,padaṁ dhruvaṁ cāvyabhicāri-sad-guṇam
8.8.19.3,gandharva-siddhāsura-yakṣa-cāraṇa-
8.8.19.4,traipiṣṭapeyādiṣu nānvavindata
8.8.20.1,nūnaṁ tapo yasya na manyu-nirjayo
8.8.20.2,jñānaṁ kvacit tac ca na saṅga-varjitam
8.8.20.3,kaścin mahāṁs tasya na kāma-nirjayaḥ
8.8.20.4,sa īśvaraḥ kiṁ parato vyapāśrayaḥ
8.8.21.1,dharmaḥ kvacit tatra na bhūta-sauhṛdaṁ
8.8.21.2,tyāgaḥ kvacit tatra na mukti-kāraṇam
8.8.21.3,vīryaṁ na puṁso ’sty aja-vega-niṣkṛtaṁ
8.8.21.4,na hi dvitīyo guṇa-saṅga-varjitaḥ
8.8.22.1,kvacic cirāyur na hi śīla-maṅgalaṁ
8.8.22.2,kvacit tad apy asti na vedyam āyuṣaḥ
8.8.22.3,yatrobhayaṁ kutra ca so ’py amaṅgalaḥ
8.8.22.4,sumaṅgalaḥ kaśca na kāṅkṣate hi mām
8.8.23.1,evaṁ vimṛśyāvyabhicāri-sad-guṇair
8.8.23.2,varaṁ nijaikāśrayatayāguṇāśrayam
8.8.23.3,vavre varaṁ sarva-guṇair apekṣitaṁ
8.8.23.4,ramā mukundaṁ nirapekṣam īpsitam
8.8.24.1,tasyāṁsa-deśa uśatīṁ nava-kañja-mālāṁ
8.8.24.2,mādyan-madhuvrata-varūtha-giropaghuṣṭām
8.8.24.3,tasthau nidhāya nikaṭe tad-uraḥ sva-dhāma
8.8.24.4,savrīḍa-hāsa-vikasan-nayanena yātā
8.8.25.1,tasyāḥ śriyas tri-jagato janako jananyā
8.8.25.2,vakṣo nivāsam akarot paramaṁ vibhūteḥ
8.8.25.3,śrīḥ svāḥ prajāḥ sakaruṇena nirīkṣaṇena
8.8.25.4,yatra sthitaidhayata sādhipatīṁs tri-lokān
8.8.26.1,śaṅkha-tūrya-mṛdaṅgānāṁ
8.8.26.2,vāditrāṇāṁ pṛthuḥ svanaḥ
8.8.26.3,devānugānāṁ sastrīṇāṁ
8.8.26.4,nṛtyatāṁ gāyatām abhūt
8.8.27.1,brahma-rudrāṅgiro-mukhyāḥ
8.8.27.2,sarve viśva-sṛjo vibhum
8.8.27.3,īḍire ’vitathair mantrais
8.8.27.4,tal-liṅgaiḥ puṣpa-varṣiṇaḥ
8.8.28.1,śriyāvalokitā devāḥ
8.8.28.2,saprajāpatayaḥ prajāḥ
8.8.28.3,śīlādi-guṇa-sampannā
8.8.28.4,lebhire nirvṛtiṁ parām
8.8.29.1,niḥsattvā lolupā rājan
8.8.29.2,nirudyogā gata-trapāḥ
8.8.29.3,yadā copekṣitā lakṣmyā
8.8.29.4,babhūvur daitya-dānavāḥ
8.8.30.1,athāsīd vāruṇī devī
8.8.30.2,kanyā kamala-locanā
8.8.30.3,asurā jagṛhus tāṁ vai
8.8.30.4,harer anumatena te
8.8.31.1,athodadher mathyamānāt
8.8.31.2,kāśyapair amṛtārthibhiḥ
8.8.31.3,udatiṣṭhan mahārāja
8.8.31.4,puruṣaḥ paramādbhutaḥ
8.8.32.1,dīrgha-pīvara-dor-daṇḍaḥ
8.8.32.2,kambu-grīvo ’ruṇekṣaṇaḥ
8.8.32.3,śyāmalas taruṇaḥ sragvī
8.8.32.4,sarvābharaṇa-bhūṣitaḥ
8.8.33.1,pīta-vāsā mahoraskaḥ
8.8.33.2,sumṛṣṭa-maṇi-kuṇḍalaḥ
8.8.33.3,snigdha-kuñcita-keśānta-
8.8.33.4,subhagaḥ siṁha-vikramaḥ
8.8.33.5,amṛtāpūrṇa-kalasaṁ
8.8.33.6,bibhrad valaya-bhūṣitaḥ
8.8.34.1,sa vai bhagavataḥ sākṣād
8.8.34.2,viṣṇor aṁśāṁśa-sambhavaḥ
8.8.34.3,dhanvantarir iti khyāta
8.8.34.4,āyur-veda-dṛg ijya-bhāk
8.8.35.1,tam ālokyāsurāḥ sarve
8.8.35.2,kalasaṁ cāmṛtābhṛtam
8.8.35.3,lipsantaḥ sarva-vastūni
8.8.35.4,kalasaṁ tarasāharan
8.8.36.1,nīyamāne ’surais tasmin
8.8.36.2,kalase ’mṛta-bhājane
8.8.36.3,viṣaṇṇa-manaso devā
8.8.36.4,hariṁ śaraṇam āyayuḥ
8.8.37.1,iti tad-dainyam ālokya
8.8.37.2,bhagavān bhṛtya-kāma-kṛt
8.8.37.3,mā khidyata mitho ’rthaṁ vaḥ
8.8.37.4,sādhayiṣye sva-māyayā
8.8.38.1,mithaḥ kalir abhūt teṣāṁ
8.8.38.2,tad-arthe tarṣa-cetasām
8.8.38.3,ahaṁ pūrvam ahaṁ pūrvaṁ
8.8.38.4,na tvaṁ na tvam iti prabho
8.8.39-40.1,devāḥ svaṁ bhāgam arhanti
8.8.39-40.2,ye tulyāyāsa-hetavaḥ
8.8.39-40.3,satra-yāga ivaitasminn
8.8.39-40.4,eṣa dharmaḥ sanātanaḥ
8.8.41-46.1,etasminn antare viṣṇuḥ
8.8.41-46.2,sarvopāya-vid īśvaraḥ
8.8.41-46.3,yoṣid-rūpam anirdeśyaṁ
8.8.41-46.4,dadhāra-paramādbhutam
8.9.1.1,śrī-śuka uvāca
8.9.2.1,aho rūpam aho dhāma
8.9.2.2,aho asyā navaṁ vayaḥ
8.9.2.3,iti te tām abhidrutya
8.9.2.4,papracchur jāta-hṛc-chayāḥ
