ids,sentences
1.5.10.3,tad vāyasaṁ tīrtham uśanti mānasā
1.5.10.4,na yatra haṁsā niramanty uśik-kṣayāḥ
1.5.11.1,tad-vāg-visargo janatāgha-viplavo
1.5.11.2,yasmin prati-ślokam abaddhavaty api
1.5.11.3,nāmāny anantasya yaśo ’ṅkitāni yat
1.5.11.4,śṛṇvanti gāyanti gṛṇanti sādhavaḥ
1.5.12.1,naiṣkarmyam apy acyuta-bhāva-varjitaṁ
1.5.12.2,na śobhate jñānam alaṁ nirañjanam
1.5.12.3,kutaḥ punaḥ śaśvad abhadram īśvare
1.5.12.4,na cārpitaṁ karma yad apy akāraṇam
1.5.13.1,atho mahā-bhāga bhavān amogha-dṛk
1.5.13.2,śuci-śravāḥ satya-rato dhṛta-vrataḥ
1.5.13.3,urukramasyākhila-bandha-muktaye
1.5.13.4,samādhinānusmara tad-viceṣṭitam
1.5.14.1,tato ’nyathā kiñcana yad vivakṣataḥ
1.5.14.2,pṛthag dṛśas tat-kṛta-rūpa-nāmabhiḥ
1.5.14.3,na karhicit kvāpi ca duḥsthitā matir
1.5.14.4,labheta vātāhata-naur ivāspadam
1.5.15.1,jugupsitaṁ dharma-kṛte ’nuśāsataḥ
1.5.15.2,svabhāva-raktasya mahān vyatikramaḥ
1.5.15.3,yad-vākyato dharma itītaraḥ sthito
1.5.15.4,na manyate tasya nivāraṇaṁ janaḥ
1.5.16.1,vicakṣaṇo ’syārhati vedituṁ vibhor
1.5.16.2,ananta-pārasya nivṛttitaḥ sukham
1.5.16.3,pravartamānasya guṇair anātmanas
1.5.16.4,tato bhavān darśaya ceṣṭitaṁ vibhoḥ
1.5.17.1,tyaktvā sva-dharmaṁ caraṇāmbujaṁ harer
1.5.17.2,bhajann apakvo ’tha patet tato yadi
1.5.17.3,yatra kva vābhadram abhūd amuṣya kiṁ
1.5.17.4,ko vārtha āpto ’bhajatāṁ sva-dharmataḥ
1.5.18.1,tasyaiva hetoḥ prayateta kovido
1.5.18.2,na labhyate yad bhramatām upary adhaḥ
1.5.18.3,tal labhyate duḥkhavad anyataḥ sukhaṁ
1.5.18.4,kālena sarvatra gabhīra-raṁhasā
1.5.19.1,na vai jano jātu kathañcanāvrajen
1.5.19.2,mukunda-sevy anyavad aṅga saṁsṛtim
1.5.19.3,smaran mukundāṅghry-upagūhanaṁ punar
1.5.19.4,vihātum icchen na rasa-graho janaḥ
1.5.20.1,idaṁ hi viśvaṁ bhagavān ivetaro
1.5.20.2,yato jagat-sthāna-nirodha-sambhavāḥ
1.5.20.3,tad dhi svayaṁ veda bhavāṁs tathāpi te
1.5.20.4,prādeśa-mātraṁ bhavataḥ pradarśitam
1.5.21.1,tvam ātmanātmānam avehy amogha-dṛk
1.5.21.2,parasya puṁsaḥ paramātmanaḥ kalām
1.5.21.3,ajaṁ prajātaṁ jagataḥ śivāya tan
1.5.21.4,mahānubhāvābhyudayo ’dhigaṇyatām
1.5.22.1,idaṁ hi puṁsas tapasaḥ śrutasya vā
1.5.22.2,sviṣṭasya sūktasya ca buddhi-dattayoḥ
1.5.22.3,avicyuto ’rthaḥ kavibhir nirūpito
1.5.22.4,yad-uttamaśloka-guṇānuvarṇanam
1.5.23.1,ahaṁ purātīta-bhave ’bhavaṁ mune
1.5.23.2,dāsyās tu kasyāścana veda-vādinām
1.5.23.3,nirūpito bālaka eva yogināṁ
1.5.23.4,śuśrūṣaṇe prāvṛṣi nirvivikṣatām
1.5.24.1,te mayy apetākhila-cāpale ’rbhake
1.5.24.2,dānte ’dhṛta-krīḍanake ’nuvartini
1.5.24.3,cakruḥ kṛpāṁ yadyapi tulya-darśanāḥ
1.5.24.4,śuśrūṣamāṇe munayo ’lpa-bhāṣiṇi
1.5.25.1,ucchiṣṭa-lepān anumodito dvijaiḥ
1.5.25.2,sakṛt sma bhuñje tad-apāsta-kilbiṣaḥ
1.5.25.3,evaṁ pravṛttasya viśuddha-cetasas
1.5.25.4,tad-dharma evātma-ruciḥ prajāyate
1.5.26.1,tatrānvahaṁ kṛṣṇa-kathāḥ pragāyatām
1.5.26.2,anugraheṇāśṛṇavaṁ manoharāḥ
1.5.26.3,tāḥ śraddhayā me ’nupadaṁ viśṛṇvataḥ
1.5.26.4,priyaśravasy aṅga mamābhavad ruciḥ
1.5.27.1,tasmiṁs tadā labdha-rucer mahā-mate
1.5.27.2,priyaśravasy askhalitā matir mama
1.5.27.3,yayāham etat sad-asat sva-māyayā
1.5.27.4,paśye mayi brahmaṇi kalpitaṁ pare
1.5.28.1,itthaṁ śarat-prāvṛṣikāv ṛtū harer
1.5.28.2,viśṛṇvato me ’nusavaṁ yaśo ’malam
1.5.28.3,saṅkīrtyamānaṁ munibhir mahātmabhir
1.5.28.4,bhaktiḥ pravṛttātma-rajas-tamopahā
1.5.29.1,tasyaivaṁ me ’nuraktasya
1.5.29.2,praśritasya hatainasaḥ
1.5.29.3,śraddadhānasya bālasya
1.5.29.4,dāntasyānucarasya ca
1.5.30.1,jñānaṁ guhyatamaṁ yat tat
1.5.30.2,sākṣād bhagavatoditam
1.5.30.3,anvavocan gamiṣyantaḥ
1.5.30.4,kṛpayā dīna-vatsalāḥ
1.5.31.1,yenaivāhaṁ bhagavato
1.5.31.2,vāsudevasya vedhasaḥ
1.5.31.3,māyānubhāvam avidaṁ
1.5.31.4,yena gacchanti tat-padam
1.5.32.1,etat saṁsūcitaṁ brahmaṁs
1.5.32.2,tāpa-traya-cikitsitam
1.5.32.3,yad īśvare bhagavati
1.5.32.4,karma brahmaṇi bhāvitam
1.5.33.1,āmayo yaś ca bhūtānāṁ
1.5.33.2,jāyate yena suvrata
1.5.33.3,tad eva hy āmayaṁ dravyaṁ
1.5.33.4,na punāti cikitsitam
1.5.34.1,evaṁ nṛṇāṁ kriyā-yogāḥ
1.5.34.2,sarve saṁsṛti-hetavaḥ
1.5.34.3,ta evātma-vināśāya
1.5.34.4,kalpante kalpitāḥ pare
1.5.35.1,yad atra kriyate karma
1.5.35.2,bhagavat-paritoṣaṇam
1.5.35.3,jñānaṁ yat tad adhīnaṁ hi
1.5.35.4,bhakti-yoga-samanvitam
1.5.36.1,kurvāṇā yatra karmāṇi
1.5.36.2,bhagavac-chikṣayāsakṛt
1.5.36.3,gṛṇanti guṇa-nāmāni
1.5.36.4,kṛṣṇasyānusmaranti ca
1.5.37.1,oṁ namo bhagavate tubhyaṁ
1.5.37.2,vāsudevāya dhīmahi
1.5.37.3,pradyumnāyāniruddhāya
1.5.37.4,namaḥ saṅkarṣaṇāya ca
1.5.38.1,iti mūrty-abhidhānena
1.5.38.2,mantra-mūrtim amūrtikam
1.5.38.3,yajate yajña-puruṣaṁ
1.5.38.4,sa samyag-darśanaḥ pumān
1.5.39.1,imaṁ sva-nigamaṁ brahmann
1.5.39.2,avetya mad-anuṣṭhitam
1.5.39.3,adān me jñānam aiśvaryaṁ
1.5.39.4,svasmin bhāvaṁ ca keśavaḥ
1.5.40.1,tvam apy adabhra-śruta viśrutaṁ vibhoḥ
1.5.40.2,samāpyate yena vidāṁ bubhutsitam
1.5.40.3,prākhyāhi duḥkhair muhur arditātmanāṁ
1.5.40.4,saṅkleśa-nirvāṇam uśanti nānyathā
1.6.1.1,sūta uvāca
1.6.2.1,vyāsa uvāca
1.6.3.1,svāyambhuva kayā vṛttyā
1.6.3.2,vartitaṁ te paraṁ vayaḥ
1.6.3.3,kathaṁ cedam udasrākṣīḥ
1.6.3.4,kāle prāpte kalevaram
1.6.4.1,prāk-kalpa-viṣayām etāṁ
1.6.4.2,smṛtiṁ te muni-sattama
1.6.4.3,na hy eṣa vyavadhāt kāla
1.6.4.4,eṣa sarva-nirākṛtiḥ
1.6.5.1,nārada uvāca
1.6.6.1,ekātmajā me jananī
1.6.6.2,yoṣin mūḍhā ca kiṅkarī
1.6.6.3,mayy ātmaje ’nanya-gatau
1.6.6.4,cakre snehānubandhanam
1.6.7.1,sāsvatantrā na kalpāsīd
1.6.7.2,yoga-kṣemaṁ mamecchatī
1.6.7.3,īśasya hi vaśe loko
1.6.7.4,yoṣā dārumayī yathā
1.6.8.1,ahaṁ ca tad-brahma-kule
1.6.8.2,ūṣivāṁs tad-upekṣayā
1.6.8.3,dig-deśa-kālāvyutpanno
1.6.8.4,bālakaḥ pañca-hāyanaḥ
1.6.9.1,ekadā nirgatāṁ gehād
1.6.9.2,duhantīṁ niśi gāṁ pathi
1.6.9.3,sarpo ’daśat padā spṛṣṭaḥ
1.6.9.4,kṛpaṇāṁ kāla-coditaḥ
1.6.10.1,tadā tad aham īśasya
1.6.10.2,bhaktānāṁ śam abhīpsataḥ
1.6.10.3,anugrahaṁ manyamānaḥ
1.6.10.4,prātiṣṭhaṁ diśam uttarām
1.6.11.1,sphītāñ janapadāṁs tatra
1.6.11.2,pura-grāma-vrajākarān
1.6.11.3,kheṭa-kharvaṭa-vāṭīś ca
1.6.11.4,vanāny upavanāni ca
1.6.12.1,citra-dhātu-vicitrādrīn
1.6.12.2,ibha-bhagna-bhuja-drumān
1.6.12.3,jalāśayāñ chiva-jalān
1.6.12.4,nalinīḥ sura-sevitāḥ
1.6.12.5,citra-svanaiḥ patra-rathair
1.6.12.6,vibhramad bhramara-śriyaḥ
1.6.13.1,nala-veṇu-śaras-tanba-
1.6.13.2,kuśa-kīcaka-gahvaram
1.6.13.3,eka evātiyāto ’ham
1.6.13.4,adrākṣaṁ vipinaṁ mahat
1.6.13.5,ghoraṁ pratibhayākāraṁ
1.6.13.6,vyālolūka-śivājiram
1.6.14.1,pariśrāntendriyātmāhaṁ
1.6.14.2,tṛṭ-parīto bubhukṣitaḥ
1.6.14.3,snātvā pītvā hrade nadyā
1.6.14.4,upaspṛṣṭo gata-śramaḥ
1.6.15.1,tasmin nirmanuje ’raṇye
1.6.15.2,pippalopastha āśritaḥ
1.6.15.3,ātmanātmānam ātmasthaṁ
1.6.15.4,yathā-śrutam acintayam
1.6.16.1,dhyāyataś caraṇāmbhojaṁ
1.6.16.2,bhāva-nirjita-cetasā
1.6.16.3,autkaṇṭhyāśru-kalākṣasya
1.6.16.4,hṛdy āsīn me śanair hariḥ
1.6.17.1,premātibhara-nirbhinna-
1.6.17.2,pulakāṅgo ’tinirvṛtaḥ
1.6.17.3,ānanda-samplave līno
1.6.17.4,nāpaśyam ubhayaṁ mune
1.6.18.1,rūpaṁ bhagavato yat tan
1.6.18.2,manaḥ-kāntaṁ śucāpaham
1.6.18.3,apaśyan sahasottasthe
1.6.18.4,vaiklavyād durmanā iva
1.6.19.1,didṛkṣus tad ahaṁ bhūyaḥ
1.6.19.2,praṇidhāya mano hṛdi
1.6.19.3,vīkṣamāṇo ’pi nāpaśyam
1.6.19.4,avitṛpta ivāturaḥ
1.6.20.1,evaṁ yatantaṁ vijane
1.6.20.2,mām āhāgocaro girām
1.6.20.3,gambhīra-ślakṣṇayā vācā
1.6.20.4,śucaḥ praśamayann iva
1.6.21.1,hantāsmiñ janmani bhavān
1.6.21.2,mā māṁ draṣṭum ihārhati
1.6.21.3,avipakva-kaṣāyāṇāṁ
1.6.21.4,durdarśo ’haṁ kuyoginām
1.6.22.1,sakṛd yad darśitaṁ rūpam
1.6.22.2,etat kāmāya te ’nagha
1.6.22.3,mat-kāmaḥ śanakaiḥ sādhu
1.6.22.4,sarvān muñcati hṛc-chayān
1.6.23.1,sat-sevayādīrghayāpi
1.6.23.2,jātā mayi dṛḍhā matiḥ
1.6.23.3,hitvāvadyam imaṁ lokaṁ
1.6.23.4,gantā maj-janatām asi
1.6.24.1,matir mayi nibaddheyaṁ
1.6.24.2,na vipadyeta karhicit
1.6.24.3,prajā-sarga-nirodhe ’pi
1.6.24.4,smṛtiś ca mad-anugrahāt
1.6.25.1,etāvad uktvopararāma tan mahad
1.6.25.2,bhūtaṁ nabho-liṅgam aliṅgam īśvaram
1.6.25.3,ahaṁ ca tasmai mahatāṁ mahīyase
1.6.25.4,śīrṣṇāvanāmaṁ vidadhe ’nukampitaḥ
1.6.26.1,nāmāny anantasya hata-trapaḥ paṭhan
1.6.26.2,guhyāni bhadrāṇi kṛtāni ca smaran
1.6.26.3,gāṁ paryaṭaṁs tuṣṭa-manā gata-spṛhaḥ
1.6.26.4,kālaṁ pratīkṣan vimado vimatsaraḥ
1.6.27.1,evaṁ kṛṣṇa-mater brahman
1.6.27.2,nāsaktasyāmalātmanaḥ
1.6.27.3,kālaḥ prādurabhūt kāle
1.6.27.4,taḍit saudāmanī yathā
1.6.29.1,kalpānta idam ādāya
1.6.29.2,śayāne ’mbhasy udanvataḥ
1.6.29.3,śiśayiṣor anuprāṇaṁ
1.6.29.4,viviśe ’ntar ahaṁ vibhoḥ
1.6.30.1,sahasra-yuga-paryante
1.6.30.2,utthāyedaṁ sisṛkṣataḥ
1.6.30.3,marīci-miśrā ṛṣayaḥ
1.6.30.4,prāṇebhyo ’haṁ ca jajñire
1.6.31.1,antar bahiś ca lokāṁs trīn
1.6.31.2,paryemy askandita-vrataḥ
1.6.31.3,anugrahān mahā-viṣṇor
1.6.31.4,avighāta-gatiḥ kvacit
1.6.32.1,deva-dattām imāṁ vīṇāṁ
1.6.32.2,svara-brahma-vibhūṣitām
1.6.32.3,mūrcchayitvā hari-kathāṁ
1.6.32.4,gāyamānaś carāmy aham
1.6.33.1,pragāyataḥ sva-vīryāṇi
1.6.33.2,tīrtha-pādaḥ priya-śravāḥ
1.6.33.3,āhūta iva me śīghraṁ
1.6.33.4,darśanaṁ yāti cetasi
1.6.34.1,etad dhy ātura-cittānāṁ
1.6.34.2,mātrā-sparśecchayā muhuḥ
1.6.34.3,bhava-sindhu-plavo dṛṣṭo
1.6.34.4,hari-caryānuvarṇanam
1.6.35.1,yamādibhir yoga-pathaiḥ
1.6.35.2,kāma-lobha-hato muhuḥ
1.6.35.3,mukunda-sevayā yadvat
1.6.35.4,tathātmāddhā na śāmyati
1.6.36.1,sarvaṁ tad idam ākhyātaṁ
1.6.36.2,yat pṛṣṭo ’haṁ tvayānagha
1.6.36.3,janma-karma-rahasyaṁ me
1.6.36.4,bhavataś cātma-toṣaṇam
1.6.37.1,sūta uvāca
1.6.38.1,aho devarṣir dhanyo ’yaṁ
1.6.38.2,yat-kīrtiṁ śārṅgadhanvanaḥ
1.6.38.3,gāyan mādyann idaṁ tantryā
1.6.38.4,ramayaty āturaṁ jagat
1.7.1.1,śaunaka uvāca
1.7.2.1,sūta uvāca
1.7.3.1,tasmin sva āśrame vyāso
1.7.3.2,badarī-ṣaṇḍa-maṇḍite
1.7.3.3,āsīno ’pa upaspṛśya
1.7.3.4,praṇidadhyau manaḥ svayam
1.7.4.1,bhakti-yogena manasi
1.7.4.2,samyak praṇihite ’male
1.7.4.3,apaśyat puruṣaṁ pūrṇaṁ
1.7.4.4,māyāṁ ca tad-apāśrayām
1.7.5.1,yayā sammohito jīva
1.7.5.2,ātmānaṁ tri-guṇātmakam
1.7.5.3,paro ’pi manute ’narthaṁ
1.7.5.4,tat-kṛtaṁ cābhipadyate
1.7.6.1,anarthopaśamaṁ sākṣād
1.7.6.2,bhakti-yogam adhokṣaje
1.7.6.3,lokasyājānato vidvāṁś
1.7.6.4,cakre sātvata-saṁhitām
1.7.7.1,yasyāṁ vai śrūyamāṇāyāṁ
1.7.7.2,kṛṣṇe parama-pūruṣe
1.7.7.3,bhaktir utpadyate puṁsaḥ
1.7.7.4,śoka-moha-bhayāpahā
1.7.8.1,sa saṁhitāṁ bhāgavatīṁ
1.7.8.2,kṛtvānukramya cātma-jam
1.7.8.3,śukam adhyāpayām āsa
1.7.8.4,nivṛtti-nirataṁ muniḥ
1.7.9.1,śaunaka uvāca
1.7.10.1,sūta uvāca
1.7.11.1,harer guṇākṣipta-matir
1.7.11.2,bhagavān bādarāyaṇiḥ
1.7.11.3,adhyagān mahad ākhyānaṁ
1.7.11.4,nityaṁ viṣṇu-jana-priyaḥ
1.7.12.1,parīkṣito ’tha rājarṣer
1.7.12.2,janma-karma-vilāpanam
1.7.12.3,saṁsthāṁ ca pāṇḍu-putrāṇāṁ
1.7.12.4,vakṣye kṛṣṇa-kathodayam
1.7.13-14.1,yadā mṛdhe kaurava-sṛñjayānāṁ
1.7.13-14.2,vīreṣv atho vīra-gatiṁ gateṣu
1.7.13-14.3,vṛkodarāviddha-gadābhimarśa-
1.7.13-14.4,bhagnoru-daṇḍe dhṛtarāṣṭra-putre
1.7.15.1,mātā śiśūnāṁ nidhanaṁ sutānāṁ
1.7.15.2,niśamya ghoraṁ paritapyamānā
1.7.15.3,tadārudad vāṣpa-kalākulākṣī
1.7.15.4,tāṁ sāntvayann āha kirīṭamālī
1.7.16.1,tadā śucas te pramṛjāmi bhadre
1.7.16.2,yad brahma-bandhoḥ śira ātatāyinaḥ
1.7.16.3,gāṇḍīva-muktair viśikhair upāhare
1.7.16.4,tvākramya yat snāsyasi dagdha-putrā
1.7.17.1,iti priyāṁ valgu-vicitra-jalpaiḥ
1.7.17.2,sa sāntvayitvācyuta-mitra-sūtaḥ
1.7.17.3,anvādravad daṁśita ugra-dhanvā
1.7.17.4,kapi-dhvajo guru-putraṁ rathena
1.7.18.1,tam āpatantaṁ sa vilakṣya dūrāt
1.7.18.2,kumāra-hodvigna-manā rathena
1.7.18.3,parādravat prāṇa-parīpsur urvyāṁ
1.7.18.4,yāvad-gamaṁ rudra-bhayād yathā kaḥ
1.7.19.1,yadāśaraṇam ātmānam
1.7.19.2,aikṣata śrānta-vājinam
1.7.19.3,astraṁ brahma-śiro mene
1.7.19.4,ātma-trāṇaṁ dvijātmajaḥ
1.7.20.1,athopaspṛśya salilaṁ
1.7.20.2,sandadhe tat samāhitaḥ
1.7.20.3,ajānann api saṁhāraṁ
1.7.20.4,prāṇa-kṛcchra upasthite
1.7.21.1,tataḥ prāduṣkṛtaṁ tejaḥ
1.7.21.2,pracaṇḍaṁ sarvato diśam
1.7.21.3,prāṇāpadam abhiprekṣya
1.7.21.4,viṣṇuṁ jiṣṇur uvāca ha
1.7.22.1,arjuna uvāca
1.7.23.1,tvam ādyaḥ puruṣaḥ sākṣād
1.7.23.2,īśvaraḥ prakṛteḥ paraḥ
1.7.23.3,māyāṁ vyudasya cic-chaktyā
1.7.23.4,kaivalye sthita ātmani
1.7.24.1,sa eva jīva-lokasya
1.7.24.2,māyā-mohita-cetasaḥ
1.7.24.3,vidhatse svena vīryeṇa
1.7.24.4,śreyo dharmādi-lakṣaṇam
1.7.25.1,tathāyaṁ cāvatāras te
1.7.25.2,bhuvo bhāra-jihīrṣayā
1.7.25.3,svānāṁ cānanya-bhāvānām
1.7.25.4,anudhyānāya cāsakṛt
1.7.26.1,kim idaṁ svit kuto veti
1.7.26.2,deva-deva na vedmy aham
1.7.26.3,sarvato mukham āyāti
1.7.26.4,tejaḥ parama-dāruṇam
1.7.27.1,śrī-bhagavān uvāca
1.7.28.1,na hy asyānyatamaṁ kiñcid
1.7.28.2,astraṁ pratyavakarśanam
1.7.28.3,jahy astra-teja unnaddham
1.7.28.4,astra-jño hy astra-tejasā
1.7.29.1,sūta uvāca
1.7.30.1,saṁhatyānyonyam ubhayos
1.7.30.2,tejasī śara-saṁvṛte
1.7.30.3,āvṛtya rodasī khaṁ ca
1.7.30.4,vavṛdhāte ’rka-vahnivat
1.7.31.1,dṛṣṭvāstra-tejas tu tayos
1.7.31.2,trīl lokān pradahan mahat
1.7.31.3,dahyamānāḥ prajāḥ sarvāḥ
1.7.31.4,sāṁvartakam amaṁsata
1.7.32.1,prajopadravam ālakṣya
1.7.32.2,loka-vyatikaraṁ ca tam
1.7.32.3,mataṁ ca vāsudevasya
1.7.32.4,sañjahārārjuno dvayam
1.7.33.1,tata āsādya tarasā
1.7.33.2,dāruṇaṁ gautamī-sutam
1.7.33.3,babandhāmarṣa-tāmrākṣaḥ
1.7.33.4,paśuṁ raśanayā yathā
1.7.34.1,śibirāya ninīṣantaṁ
1.7.34.2,rajjvā baddhvā ripuṁ balāt
1.7.34.3,prāhārjunaṁ prakupito
1.7.34.4,bhagavān ambujekṣaṇaḥ
1.7.35.1,mainaṁ pārthārhasi trātuṁ
1.7.35.2,brahma-bandhum imaṁ jahi
1.7.35.3,yo ’sāv anāgasaḥ suptān
1.7.35.4,avadhīn niśi bālakān
1.7.36.1,mattaṁ pramattam unmattaṁ
1.7.36.2,suptaṁ bālaṁ striyaṁ jaḍam
1.7.36.3,prapannaṁ virathaṁ bhītaṁ
1.7.36.4,na ripuṁ hanti dharma-vit
1.7.37.1,sva-prāṇān yaḥ para-prāṇaiḥ
1.7.37.2,prapuṣṇāty aghṛṇaḥ khalaḥ
1.7.37.3,tad-vadhas tasya hi śreyo
1.7.37.4,yad-doṣād yāty adhaḥ pumān
1.7.38.1,pratiśrutaṁ ca bhavatā
1.7.38.2,pāñcālyai śṛṇvato mama
1.7.38.3,āhariṣye śiras tasya
1.7.38.4,yas te mānini putra-hā
1.7.39.1,tad asau vadhyatāṁ pāpa
1.7.39.2,ātatāyy ātma-bandhu-hā
1.7.39.3,bhartuś ca vipriyaṁ vīra
1.7.39.4,kṛtavān kula-pāṁsanaḥ
1.7.40.1,sūta uvāca
1.7.41.1,athopetya sva-śibiraṁ
1.7.41.2,govinda-priya-sārathiḥ
1.7.41.3,nyavedayat taṁ priyāyai
1.7.41.4,śocantyā ātma-jān hatān
1.7.42.1,tathāhṛtaṁ paśuvat pāśa-baddham
1.7.42.2,avāṅ-mukhaṁ karma-jugupsitena
1.7.42.3,nirīkṣya kṛṣṇāpakṛtaṁ guroḥ sutaṁ
1.7.42.4,vāma-svabhāvā kṛpayā nanāma ca
1.7.43.1,uvāca cāsahanty asya
1.7.43.2,bandhanānayanaṁ satī
1.7.43.3,mucyatāṁ mucyatām eṣa
1.7.43.4,brāhmaṇo nitarāṁ guruḥ
1.7.44.1,sarahasyo dhanur-vedaḥ
1.7.44.2,savisargopasaṁyamaḥ
1.7.44.3,astra-grāmaś ca bhavatā
1.7.44.4,śikṣito yad-anugrahāt
1.7.45.1,sa eṣa bhagavān droṇaḥ
1.7.45.2,prajā-rūpeṇa vartate
1.7.45.3,tasyātmano ’rdhaṁ patny āste
1.7.45.4,nānvagād vīrasūḥ kṛpī
1.7.46.1,tad dharmajña mahā-bhāga
1.7.46.2,bhavadbhir gauravaṁ kulam
1.7.46.3,vṛjinaṁ nārhati prāptuṁ
1.7.46.4,pūjyaṁ vandyam abhīkṣṇaśaḥ
1.7.47.1,mā rodīd asya jananī
1.7.47.2,gautamī pati-devatā
1.7.47.3,yathāhaṁ mṛta-vatsārtā
1.7.47.4,rodimy aśru-mukhī muhuḥ
1.7.48.1,yaiḥ kopitaṁ brahma-kulaṁ
1.7.48.2,rājanyair ajitātmabhiḥ
1.7.48.3,tat kulaṁ pradahaty āśu
1.7.48.4,sānubandhaṁ śucārpitam
1.7.49.1,sūta uvāca
1.7.50.1,nakulaḥ sahadevaś ca
1.7.50.2,yuyudhāno dhanañjayaḥ
1.7.50.3,bhagavān devakī-putro
1.7.50.4,ye cānye yāś ca yoṣitaḥ
1.7.51.1,tatrāhāmarṣito bhīmas
1.7.51.2,tasya śreyān vadhaḥ smṛtaḥ
1.7.51.3,na bhartur nātmanaś cārthe
1.7.51.4,yo ’han suptān śiśūn vṛthā
1.7.52.1,niśamya bhīma-gaditaṁ
1.7.52.2,draupadyāś ca catur-bhujaḥ
1.7.52.3,ālokya vadanaṁ sakhyur
1.7.52.4,idam āha hasann iva
1.7.53-54.1,śrī-bhagavān uvāca
1.7.55.1,sūta uvāca
1.7.56.1,vimucya raśanā-baddhaṁ
1.7.56.2,bāla-hatyā-hata-prabham
1.7.56.3,tejasā maṇinā hīnaṁ
1.7.56.4,śibirān nirayāpayat
1.7.57.1,vapanaṁ draviṇādānaṁ
1.7.57.2,sthānān niryāpaṇaṁ tathā
1.7.57.3,eṣa hi brahma-bandhūnāṁ
1.7.57.4,vadho nānyo ’sti daihikaḥ
1.7.58.1,putra-śokāturāḥ sarve
1.7.58.2,pāṇḍavāḥ saha kṛṣṇayā
1.7.58.3,svānāṁ mṛtānāṁ yat kṛtyaṁ
1.7.58.4,cakrur nirharaṇādikam
1.8.1.1,sūta uvāca
1.8.2.1,te ninīyodakaṁ sarve
1.8.2.2,vilapya ca bhṛśaṁ punaḥ
1.8.2.3,āplutā hari-pādābja-
1.8.2.4,rajaḥ-pūta-sarij-jale
1.8.3.1,tatrāsīnaṁ kuru-patiṁ
1.8.3.2,dhṛtarāṣṭraṁ sahānujam
1.8.3.3,gāndhārīṁ putra-śokārtāṁ
1.8.3.4,pṛthāṁ kṛṣṇāṁ ca mādhavaḥ
1.8.4.1,sāntvayām āsa munibhir
1.8.4.2,hata-bandhūñ śucārpitān
1.8.4.3,bhūteṣu kālasya gatiṁ
1.8.4.4,darśayan na pratikriyām
1.8.5.1,sādhayitvājāta-śatroḥ
1.8.5.2,svaṁ rājyaṁ kitavair hṛtam
1.8.5.3,ghātayitvāsato rājñaḥ
1.8.5.4,kaca-sparśa-kṣatāyuṣaḥ
1.8.6.1,yājayitvāśvamedhais taṁ
1.8.6.2,tribhir uttama-kalpakaiḥ
1.8.6.3,tad-yaśaḥ pāvanaṁ dikṣu
1.8.6.4,śata-manyor ivātanot
1.8.7.1,āmantrya pāṇḍu-putrāṁś ca
1.8.7.2,śaineyoddhava-saṁyutaḥ
1.8.7.3,dvaipāyanādibhir vipraiḥ
1.8.7.4,pūjitaiḥ pratipūjitaḥ
1.8.8.1,gantuṁ kṛtamatir brahman
1.8.8.2,dvārakāṁ ratham āsthitaḥ
1.8.8.3,upalebhe ’bhidhāvantīm
1.8.8.4,uttarāṁ bhaya-vihvalām
1.8.9.1,uttarovāca
1.8.10.1,abhidravati mām īśa
1.8.10.2,śaras taptāyaso vibho
1.8.10.3,kāmaṁ dahatu māṁ nātha
1.8.10.4,mā me garbho nipātyatām
1.8.11.1,sūta uvāca
1.8.12.1,tarhy evātha muni-śreṣṭha
1.8.12.2,pāṇḍavāḥ pañca sāyakān
1.8.12.3,ātmano ’bhimukhān dīptān
1.8.12.4,ālakṣyāstrāṇy upādaduḥ
1.8.13.1,vyasanaṁ vīkṣya tat teṣām
1.8.13.2,ananya-viṣayātmanām
1.8.13.3,sudarśanena svāstreṇa
1.8.13.4,svānāṁ rakṣāṁ vyadhād vibhuḥ
1.8.14.1,antaḥsthaḥ sarva-bhūtānām
1.8.14.2,ātmā yogeśvaro hariḥ
1.8.14.3,sva-māyayāvṛṇod garbhaṁ
1.8.14.4,vairāṭyāḥ kuru-tantave
1.8.15.1,yadyapy astraṁ brahma-śiras
1.8.15.2,tv amoghaṁ cāpratikriyam
1.8.15.3,vaiṣṇavaṁ teja āsādya
1.8.15.4,samaśāmyad bhṛgūdvaha
1.8.16.1,mā maṁsthā hy etad āścaryaṁ
1.8.16.2,sarvāścaryamaye ’cyute
1.8.16.3,ya idaṁ māyayā devyā
1.8.16.4,sṛjaty avati hanty ajaḥ
1.8.17.1,brahma-tejo-vinirmuktair
1.8.17.2,ātmajaiḥ saha kṛṣṇayā
1.8.17.3,prayāṇābhimukhaṁ kṛṣṇam
1.8.17.4,idam āha pṛthā satī
1.8.18.1,kunty uvāca
1.8.19.1,māyā-javanikācchannam
1.8.19.2,ajñādhokṣajam avyayam
1.8.19.3,na lakṣyase mūḍha-dṛśā
1.8.19.4,naṭo nāṭyadharo yathā
1.8.20.1,tathā paramahaṁsānāṁ
1.8.20.2,munīnām amalātmanām
1.8.20.3,bhakti-yoga-vidhānārthaṁ
1.8.20.4,kathaṁ paśyema hi striyaḥ
1.8.21.1,kṛṣṇāya vāsudevāya
1.8.21.2,devakī-nandanāya ca
1.8.21.3,nanda-gopa-kumārāya
1.8.21.4,govindāya namo namaḥ
1.8.22.1,namaḥ paṅkaja-nābhāya
