ids,sentences
10.17.25.3,tam agnim apibat tīvram
10.17.25.4,ananto ’nanta-śakti-dhṛk
10.18.1.1,śrī-śuka uvāca
10.18.2.1,vraje vikrīḍator evaṁ
10.18.2.2,gopāla-cchadma-māyayā
10.18.2.3,grīṣmo nāmartur abhavan
10.18.2.4,nāti-preyāñ charīriṇām
10.18.3.1,sa ca vṛndāvana-guṇair
10.18.3.2,vasanta iva lakṣitaḥ
10.18.3.3,yatrāste bhagavān sākṣād
10.18.3.4,rāmeṇa saha keśavaḥ
10.18.4.1,yatra nirjhara-nirhrāda-
10.18.4.2,nivṛtta-svana-jhillikam
10.18.4.3,śaśvat tac-chīkararjīṣa-
10.18.4.4,druma-maṇḍala-maṇḍitam
10.18.5.1,sarit-saraḥ-prasravaṇormi-vāyunā
10.18.5.2,kahlāra-kañjotpala-reṇu-hāriṇā
10.18.5.3,na vidyate yatra vanaukasāṁ davo
10.18.5.4,nidāgha-vahny-arka-bhavo ’ti-śādvale
10.18.6.1,agādha-toya-hradinī-taṭormibhir
10.18.6.2,dravat-purīṣyāḥ pulinaiḥ samantataḥ
10.18.6.3,na yatra caṇḍāṁśu-karā viṣolbaṇā
10.18.6.4,bhuvo rasaṁ śādvalitaṁ ca gṛhṇate
10.18.7.1,vanaṁ kusumitaṁ śrīman
10.18.7.2,nadac-citra-mṛga-dvijam
10.18.7.3,gāyan mayūra-bhramaraṁ
10.18.7.4,kūjat-kokila-sārasam
10.18.8.1,krīḍiṣyamāṇas tat krṣṇo
10.18.8.2,bhagavān bala-saṁyutaḥ
10.18.8.3,veṇuṁ viraṇayan gopair
10.18.8.4,go-dhanaiḥ saṁvṛto ’viśat
10.18.9.1,pravāla-barha-stabaka-
10.18.9.2,srag-dhātu-kṛta-bhūṣaṇāḥ
10.18.9.3,rāma-kṛṣṇādayo gopā
10.18.9.4,nanṛtur yuyudhur jaguḥ
10.18.10.1,kṛṣṇasya nṛtyataḥ kecij
10.18.10.2,jaguḥ kecid avādayan
10.18.10.3,veṇu-pāṇitalaiḥ śṛṅgaiḥ
10.18.10.4,praśaśaṁsur athāpare
10.18.11.1,gopa-jāti-praticchannā
10.18.11.2,devā gopāla-rūpiṇau
10.18.11.3,īḍire kṛṣṇa-rāmau ca
10.18.11.4,naṭā iva naṭaṁ nṛpa
10.18.12.1,bhramaṇair laṅghanaiḥ kṣepair
10.18.12.2,āsphoṭana-vikarṣaṇaiḥ
10.18.12.3,cikrīḍatur niyuddhena
10.18.12.4,kāka-pakṣa-dharau kvacit
10.18.13.1,kvacin nṛtyatsu cānyeṣu
10.18.13.2,gāyakau vādakau svayam
10.18.13.3,śaśaṁsatur mahā-rāja
10.18.13.4,sādhu sādhv iti vādinau
10.18.14.1,kvacid bilvaiḥ kvacit kumbhaiḥ
10.18.14.2,kvacāmalaka-muṣṭibhiḥ
10.18.14.3,aspṛśya-netra-bandhādyaiḥ
10.18.14.4,kvacin mṛga-khagehayā
10.18.15.1,kvacic ca dardura-plāvair
10.18.15.2,vividhair upahāsakaiḥ
10.18.15.3,kadācit syandolikayā
10.18.15.4,karhicin nṛpa-ceṣṭayā
10.18.16.1,evaṁ tau loka-siddhābhiḥ
10.18.16.2,krīḍābhiś ceratur vane
10.18.16.3,nady-adri-droṇi-kuñjeṣu
10.18.16.4,kānaneṣu saraḥsu ca
10.18.17.1,paśūṁś cārayator gopais
10.18.17.2,tad-vane rāma-kṛṣṇayoḥ
10.18.17.3,gopa-rūpī pralambo ’gād
10.18.17.4,asuras taj-jihīrṣayā
10.18.18.1,taṁ vidvān api dāśārho
10.18.18.2,bhagavān sarva-darśanaḥ
10.18.18.3,anvamodata tat-sakhyaṁ
10.18.18.4,vadhaṁ tasya vicintayan
10.18.19.1,tatropāhūya gopālān
10.18.19.2,kṛṣṇaḥ prāha vihāra-vit
10.18.19.3,he gopā vihariṣyāmo
10.18.19.4,dvandvī-bhūya yathā-yatham
10.18.20.1,tatra cakruḥ parivṛḍhau
10.18.20.2,gopā rāma-janārdanau
10.18.20.3,kṛṣṇa-saṅghaṭṭinaḥ kecid
10.18.20.4,āsan rāmasya cāpare
10.18.21.1,ācerur vividhāḥ krīḍā
10.18.21.2,vāhya-vāhaka-lakṣaṇāḥ
10.18.21.3,yatrārohanti jetāro
10.18.21.4,vahanti ca parājitāḥ
10.18.22.1,vahanto vāhyamānāś ca
10.18.22.2,cārayantaś ca go-dhanam
10.18.22.3,bhāṇḍīrakaṁ nāma vaṭaṁ
10.18.22.4,jagmuḥ kṛṣṇa-purogamāḥ
10.18.23.1,rāma-saṅghaṭṭino yarhi
10.18.23.2,śrīdāma-vṛṣabhādayaḥ
10.18.23.3,krīḍāyāṁ jayinas tāṁs tān
10.18.23.4,ūhuḥ kṛṣṇādayo nṛpa
10.18.24.1,uvāha kṛṣṇo bhagavān
10.18.24.2,śrīdāmānaṁ parājitaḥ
10.18.24.3,vṛṣabhaṁ bhadrasenas tu
10.18.24.4,pralambo rohiṇī-sutam
10.18.25.1,aviṣahyaṁ manyamānaḥ
10.18.25.2,kṛṣṇaṁ dānava-puṅgavaḥ
10.18.25.3,vahan drutataraṁ prāgād
10.18.25.4,avarohaṇataḥ param
10.18.26.1,tam udvahan dharaṇi-dharendra-gauravaṁ
10.18.26.2,mahāsuro vigata-rayo nijaṁ vapuḥ
10.18.26.3,sa āsthitaḥ puraṭa-paricchado babhau
10.18.26.4,taḍid-dyumān uḍupati-vāḍ ivāmbudaḥ
10.18.27.1,nirīkṣya tad-vapur alam ambare carat
10.18.27.2,pradīpta-dṛg bhru-kuṭi-taṭogra-daṁṣṭrakam
10.18.27.3,jvalac-chikhaṁ kaṭaka-kirīṭa-kuṇḍala-
10.18.27.4,tviṣādbhutaṁ haladhara īṣad atrasat
10.18.28.1,athāgata-smṛtir abhayo ripuṁ balo
10.18.28.2,vihāya sārtham iva harantam ātmanaḥ
10.18.28.3,ruṣāhanac chirasi dṛḍhena muṣṭinā
10.18.28.4,surādhipo girim iva vajra-raṁhasā
10.18.29.1,sa āhataḥ sapadi viśīrṇa-mastako
10.18.29.2,mukhād vaman rudhiram apasmṛto ’suraḥ
10.18.29.3,mahā-ravaṁ vyasur apatat samīrayan
10.18.29.4,girir yathā maghavata āyudhāhataḥ
10.18.30.1,dṛṣṭvā pralambaṁ nihataṁ
10.18.30.2,balena bala-śālinā
10.18.30.3,gopāḥ su-vismitā āsan
10.18.30.4,sādhu sādhv iti vādinaḥ
10.18.31.1,āśiṣo ’bhigṛṇantas taṁ
10.18.31.2,praśaśaṁsus tad-arhaṇam
10.18.31.3,pretyāgatam ivāliṅgya
10.18.31.4,prema-vihvala-cetasaḥ
10.18.32.1,pāpe pralambe nihate
10.18.32.2,devāḥ parama-nirvṛtāḥ
10.18.32.3,abhyavarṣan balaṁ mālyaiḥ
10.18.32.4,śaśaṁsuḥ sādhu sādhv iti
10.19.1.1,śrī-śuka uvāca
10.19.2.1,ajā gāvo mahiṣyaś ca
10.19.2.2,nirviśantyo vanād vanam
10.19.2.3,īṣīkāṭavīṁ nirviviśuḥ
10.19.2.4,krandantyo dāva-tarṣitāḥ
10.19.3.1,te ’paśyantaḥ paśūn gopāḥ
10.19.3.2,kṛṣṇa-rāmādayas tadā
10.19.3.3,jātānutāpā na vidur
10.19.3.4,vicinvanto gavāṁ gatim
10.19.4.1,tṛṇais tat-khura-dac-chinnair
10.19.4.2,goṣ-padair aṅkitair gavām
10.19.4.3,mārgam anvagaman sarve
10.19.4.4,naṣṭājīvyā vicetasaḥ
10.19.5.1,muñjāṭavyāṁ bhraṣṭa-mārgaṁ
10.19.5.2,krandamānaṁ sva-godhanam
10.19.5.3,samprāpya tṛṣitāḥ śrāntās
10.19.5.4,tatas te sannyavartayan
10.19.6.1,tā āhūtā bhagavatā
10.19.6.2,megha-gambhīrayā girā
10.19.6.3,sva-nāmnāṁ ninadaṁ śrutvā
10.19.6.4,pratineduḥ praharṣitāḥ
10.19.7.1,tataḥ samantād dava-dhūmaketur
10.19.7.2,yadṛcchayābhūt kṣaya-kṛd vanaukasām
10.19.7.3,samīritaḥ sārathinolbaṇolmukair
10.19.7.4,vilelihānaḥ sthira-jaṅgamān mahān
10.19.8.1,tam āpatantaṁ parito davāgniṁ
10.19.8.2,gopāś ca gāvaḥ prasamīkṣya bhītāḥ
10.19.8.3,ūcuś ca kṛṣṇaṁ sa-balaṁ prapannā
10.19.8.4,yathā hariṁ mṛtyu-bhayārditā janāḥ
10.19.9.1,kṛṣṇa kṛṣṇa mahā-vīra
10.19.9.2,he rāmāmogha vikrama
10.19.9.3,dāvāgninā dahyamānān
10.19.9.4,prapannāṁs trātum arhathaḥ
10.19.10.1,nūnaṁ tvad-bāndhavāḥ kṛṣṇa
10.19.10.2,na cārhanty avasāditum
10.19.10.3,vayaṁ hi sarva-dharma-jña
10.19.10.4,tvan-nāthās tvat-parāyaṇāḥ
10.19.11.1,śrī-śuka uvāca
10.19.12.1,tatheti mīlitākṣeṣu
10.19.12.2,bhagavān agnim ulbaṇam
10.19.12.3,pītvā mukhena tān kṛcchrād
10.19.12.4,yogādhīśo vyamocayat
10.19.13.1,tataś ca te ’kṣīṇy unmīlya
10.19.13.2,punar bhāṇḍīram āpitāḥ
10.19.13.3,niśamya vismitā āsann
10.19.13.4,ātmānaṁ gāś ca mocitāḥ
10.19.14.1,kṛṣṇasya yoga-vīryaṁ tad
10.19.14.2,yoga-māyānubhāvitam
10.19.14.3,dāvāgner ātmanaḥ kṣemaṁ
10.19.14.4,vīkṣya te menire ’maram
10.19.15.1,gāḥ sannivartya sāyāhne
10.19.15.2,saha-rāmo janārdanaḥ
10.19.15.3,veṇuṁ viraṇayan goṣṭham
10.19.15.4,agād gopair abhiṣṭutaḥ
10.19.16.1,gopīnāṁ paramānanda
10.19.16.2,āsīd govinda-darśane
10.19.16.3,kṣaṇaṁ yuga-śatam iva
10.19.16.4,yāsāṁ yena vinābhavat
10.20.1.1,śrī-śuka uvāca
10.20.2.1,gopa-vṛddhāś ca gopyaś ca
10.20.2.2,tad upākarṇya vismitāḥ
10.20.2.3,menire deva-pravarau
10.20.2.4,kṛṣṇa-rāmau vrajaṁ gatau
10.20.3.1,tataḥ prāvartata prāvṛṭ
10.20.3.2,sarva-sattva-samudbhavā
10.20.3.3,vidyotamāna-paridhir
10.20.3.4,visphūrjita-nabhas-talā
10.20.4.1,sāndra-nīlāmbudair vyoma
10.20.4.2,sa-vidyut-stanayitnubhiḥ
10.20.4.3,aspaṣṭa-jyotir ācchannaṁ
10.20.4.4,brahmeva sa-guṇaṁ babhau
10.20.5.1,aṣṭau māsān nipītaṁ yad
10.20.5.2,bhūmyāś coda-mayaṁ vasu
10.20.5.3,sva-gobhir moktum ārebhe
10.20.5.4,parjanyaḥ kāla āgate
10.20.6.1,taḍidvanto mahā-meghāś
10.20.6.2,caṇḍa-śvasana-vepitāḥ
10.20.6.3,prīṇanaṁ jīvanaṁ hy asya
10.20.6.4,mumucuḥ karuṇā iva
10.20.7.1,tapaḥ-kṛśā deva-mīḍhā
10.20.7.2,āsīd varṣīyasī mahī
10.20.7.3,yathaiva kāmya-tapasas
10.20.7.4,tanuḥ samprāpya tat-phalam
10.20.8.1,niśā-mukheṣu khadyotās
10.20.8.2,tamasā bhānti na grahāḥ
10.20.8.3,yathā pāpena pāṣaṇḍā
10.20.8.4,na hi vedāḥ kalau yuge
10.20.9.1,śrutvā parjanya-ninadaṁ
10.20.9.2,maṇḍukāḥ sasṛjur giraḥ
10.20.9.3,tūṣṇīṁ śayānāḥ prāg yadvad
10.20.9.4,brāhmaṇā niyamātyaye
10.20.10.1,āsann utpatha-gāminyaḥ
10.20.10.2,kṣudra-nadyo ’nuśuṣyatīḥ
10.20.10.3,puṁso yathāsvatantrasya
10.20.10.4,deha-draviṇa-sampadaḥ
10.20.11.1,haritā haribhiḥ śaṣpair
10.20.11.2,indragopaiś ca lohitā
10.20.11.3,ucchilīndhra-kṛta-cchāyā
10.20.11.4,nṛṇāṁ śrīr iva bhūr abhūt
10.20.12.1,kṣetrāṇi śaṣya-sampadbhiḥ
10.20.12.2,karṣakāṇāṁ mudaṁ daduḥ
10.20.12.3,māninām anutāpaṁ vai
10.20.12.4,daivādhīnam ajānatām
10.20.13.1,jala-sthalaukasaḥ sarve
10.20.13.2,nava-vāri-niṣevayā
10.20.13.3,abibhran ruciraṁ rūpaṁ
10.20.13.4,yathā hari-niṣevayā
10.20.14.1,saridbhiḥ saṅgataḥ sindhuś
10.20.14.2,cukṣobha śvasanormimān
10.20.14.3,apakva-yoginaś cittaṁ
10.20.14.4,kāmāktaṁ guṇa-yug yathā
10.20.15.1,girayo varṣa-dhārābhir
10.20.15.2,hanyamānā na vivyathuḥ
10.20.15.3,abhibhūyamānā vyasanair
10.20.15.4,yathādhokṣaja-cetasaḥ
10.20.16.1,mārgā babhūvuḥ sandigdhās
10.20.16.2,tṛṇaiś channā hy asaṁskṛtāḥ
10.20.16.3,nābhyasyamānāḥ śrutayo
10.20.16.4,dvijaiḥ kālena cāhatāḥ
10.20.17.1,loka-bandhuṣu megheṣu
10.20.17.2,vidyutaś cala-sauhṛdāḥ
10.20.17.3,sthairyaṁ na cakruḥ kāminyaḥ
10.20.17.4,puruṣeṣu guṇiṣv iva
10.20.18.1,dhanur viyati māhendraṁ
10.20.18.2,nirguṇaṁ ca guṇiny abhāt
10.20.18.3,vyakte guṇa-vyatikare
10.20.18.4,’guṇavān puruṣo yathā
10.20.19.1,na rarājoḍupaś channaḥ
10.20.19.2,sva-jyotsnā-rājitair ghanaiḥ
10.20.19.3,ahaṁ-matyā bhāsitayā
10.20.19.4,sva-bhāsā puruṣo yathā
10.20.20.1,meghāgamotsavā hṛṣṭāḥ
10.20.20.2,pratyanandañ chikhaṇḍinaḥ
10.20.20.3,gṛheṣu tapta-nirviṇṇā
10.20.20.4,yathācyuta-janāgame
10.20.21.1,pītvāpaḥ pādapāḥ padbhir
10.20.21.2,āsan nānātma-mūrtayaḥ
10.20.21.3,prāk kṣāmās tapasā śrāntā
10.20.21.4,yathā kāmānusevayā
10.20.22.1,saraḥsv aśānta-rodhaḥsu
10.20.22.2,nyūṣur aṅgāpi sārasāḥ
10.20.22.3,gṛheṣv aśānta-kṛtyeṣu
10.20.22.4,grāmyā iva durāśayāḥ
10.20.23.1,jalaughair nirabhidyanta
10.20.23.2,setavo varṣatīśvare
10.20.23.3,pāṣaṇḍinām asad-vādair
10.20.23.4,veda-mārgāḥ kalau yathā
10.20.24.1,vyamuñcan vāyubhir nunnā
10.20.24.2,bhūtebhyaś cāmṛtaṁ ghanāḥ
10.20.24.3,yathāśiṣo viś-patayaḥ
10.20.24.4,kāle kāle dvijeritāḥ
10.20.25.1,evaṁ vanaṁ tad varṣiṣṭhaṁ
10.20.25.2,pakva-kharjura-jambumat
10.20.25.3,go-gopālair vṛto rantuṁ
10.20.25.4,sa-balaḥ prāviśad dhariḥ
10.20.26.1,dhenavo manda-gāminya
10.20.26.2,ūdho-bhāreṇa bhūyasā
10.20.26.3,yayur bhagavatāhūtā
10.20.26.4,drutaṁ prītyā snuta-stanāḥ
10.20.27.1,vanaukasaḥ pramuditā
10.20.27.2,vana-rājīr madhu-cyutaḥ
10.20.27.3,jala-dhārā girer nādād
10.20.27.4,āsannā dadṛśe guhāḥ
10.20.28.1,kvacid vanaspati-kroḍe
10.20.28.2,guhāyāṁ cābhivarṣati
10.20.28.3,nirviśya bhagavān reme
10.20.28.4,kanda-mūla-phalāśanaḥ
10.20.29.1,dadhy-odanaṁ samānītaṁ
10.20.29.2,śilāyāṁ salilāntike
10.20.29.3,sambhojanīyair bubhuje
10.20.29.4,gopaiḥ saṅkarṣaṇānvitaḥ
10.20.30-31.1,śādvalopari saṁviśya
10.20.30-31.2,carvato mīlitekṣaṇān
10.20.30-31.3,tṛptān vṛṣān vatsatarān
10.20.30-31.4,gāś ca svodho-bhara-śramāḥ
10.20.32.1,evaṁ nivasatos tasmin
10.20.32.2,rāma-keśavayor vraje
10.20.32.3,śarat samabhavad vyabhrā
10.20.32.4,svacchāmbv-aparuṣānilā
10.20.33.1,śaradā nīrajotpattyā
10.20.33.2,nīrāṇi prakṛtiṁ yayuḥ
10.20.33.3,bhraṣṭānām iva cetāṁsi
10.20.33.4,punar yoga-niṣevayā
10.20.34.1,vyomno ’bbhraṁ bhūta-śābalyaṁ
10.20.34.2,bhuvaḥ paṅkam apāṁ malam
10.20.34.3,śaraj jahārāśramiṇāṁ
10.20.34.4,kṛṣṇe bhaktir yathāśubham
10.20.35.1,sarva-svaṁ jaladā hitvā
10.20.35.2,virejuḥ śubhra-varcasaḥ
10.20.35.3,yathā tyaktaiṣaṇāḥ śāntā
10.20.35.4,munayo mukta-kilbiṣāḥ
10.20.36.1,girayo mumucus toyaṁ
10.20.36.2,kvacin na mumucuḥ śivam
10.20.36.3,yathā jñānāmṛtaṁ kāle
10.20.36.4,jñānino dadate na vā
10.20.37.1,naivāvidan kṣīyamāṇaṁ
10.20.37.2,jalaṁ gādha-jale-carāḥ
10.20.37.3,yathāyur anv-ahaṁ kṣayyaṁ
10.20.37.4,narā mūḍhāḥ kuṭumbinaḥ
10.20.38.1,gādha-vāri-carās tāpam
10.20.38.2,avindañ charad-arka-jam
10.20.38.3,yathā daridraḥ kṛpaṇaḥ
10.20.38.4,kuṭumby avijitendriyaḥ
10.20.39.1,śanaiḥ śanair jahuḥ paṅkaṁ
10.20.39.2,sthalāny āmaṁ ca vīrudhaḥ
10.20.39.3,yathāhaṁ-mamatāṁ dhīrāḥ
10.20.39.4,śarīrādiṣv anātmasu
10.20.40.1,niścalāmbur abhūt tūṣṇīṁ
10.20.40.2,samudraḥ śarad-āgame
10.20.40.3,ātmany uparate samyaṅ
10.20.40.4,munir vyuparatāgamaḥ
10.20.41.1,kedārebhyas tv apo ’gṛhṇan
10.20.41.2,karṣakā dṛḍha-setubhiḥ
10.20.41.3,yathā prāṇaiḥ sravaj jñānaṁ
10.20.41.4,tan-nirodhena yoginaḥ
10.20.42.1,śarad-arkāṁśu-jāṁs tāpān
10.20.42.2,bhūtānām uḍupo ’harat
10.20.42.3,dehābhimāna-jaṁ bodho
10.20.42.4,mukundo vraja-yoṣitām
10.20.43.1,kham aśobhata nirmeghaṁ
10.20.43.2,śarad-vimala-tārakam
10.20.43.3,sattva-yuktaṁ yathā cittaṁ
10.20.43.4,śabda-brahmārtha-darśanam
10.20.44.1,akhaṇḍa-maṇḍalo vyomni
10.20.44.2,rarājoḍu-gaṇaiḥ śaśī
10.20.44.3,yathā yadu-patiḥ kṛṣṇo
10.20.44.4,vṛṣṇi-cakrāvṛto bhuvi
10.20.45.1,āśliṣya sama-śītoṣṇaṁ
10.20.45.2,prasūna-vana-mārutam
10.20.45.3,janās tāpaṁ jahur gopyo
10.20.45.4,na kṛṣṇa-hṛta-cetasaḥ
10.20.46.1,gāvo mṛgāḥ khagā nāryaḥ
10.20.46.2,puṣpiṇyaḥ śaradābhavan
10.20.46.3,anvīyamānāḥ sva-vṛṣaiḥ
10.20.46.4,phalair īśa-kriyā iva
10.20.47.1,udahṛṣyan vārijāni
10.20.47.2,sūryotthāne kumud vinā
10.20.47.3,rājñā tu nirbhayā lokā
10.20.47.4,yathā dasyūn vinā nṛpa
10.20.48.1,pura-grāmeṣv āgrayaṇair
10.20.48.2,indriyaiś ca mahotsavaiḥ
10.20.48.3,babhau bhūḥ pakva-śaṣyāḍhyā
10.20.48.4,kalābhyāṁ nitarāṁ hareḥ
10.20.49.1,vaṇiṅ-muni-nṛpa-snātā
10.20.49.2,nirgamyārthān prapedire
10.20.49.3,varṣa-ruddhā yathā siddhāḥ
10.20.49.4,sva-piṇḍān kāla āgate
10.21.1.1,śrī-śuka uvāca
10.21.2.1,kusumita-vanarāji-śuṣmi-bhṛṅga
10.21.2.2,dvija-kula-ghuṣṭa-saraḥ-sarin-mahīdhram
10.21.2.3,madhupatir avagāhya cārayan gāḥ
10.21.2.4,saha-paśu-pāla-balaś cukūja veṇum
10.21.3.1,tad vraja-striya āśrutya
10.21.3.2,veṇu-gītaṁ smarodayam
10.21.3.3,kāścit parokṣaṁ kṛṣṇasya
10.21.3.4,sva-sakhībhyo ’nvavarṇayan
10.21.4.1,tad varṇayitum ārabdhāḥ
10.21.4.2,smarantyaḥ kṛṣṇa-ceṣṭitam
10.21.4.3,nāśakan smara-vegena
10.21.4.4,vikṣipta-manaso nṛpa
10.21.5.1,barhāpīḍaṁ naṭa-vara-vapuḥ karṇayoḥ karṇikāraṁ
10.21.5.2,bibhrad vāsaḥ kanaka-kapiśaṁ vaijayantīṁ ca mālām
10.21.5.3,randhrān veṇor adhara-sudhayāpūrayan gopa-vṛndair
10.21.5.4,vṛndāraṇyaṁ sva-pada-ramaṇaṁ prāviśad gīta-kīrtiḥ
10.21.6.1,iti veṇu-ravaṁ rājan
10.21.6.2,sarva-bhūta-manoharam
10.21.6.3,śrutvā vraja-striyaḥ sarvā
10.21.6.4,varṇayantyo ’bhirebhire
10.21.7.1,śrī-gopya ūcuḥ
10.21.8.1,cūta-pravāla-barha-stabakotpalābja
10.21.8.2,mālānupṛkta-paridhāna-vicitra-veśau
10.21.8.3,madhye virejatur alaṁ paśu-pāla-goṣṭhyāṁ
10.21.8.4,raṅge yathā naṭa-varau kvaca gāyamānau
10.21.9.1,gopyaḥ kim ācarad ayaṁ kuśalaṁ sma veṇur
10.21.9.2,dāmodarādhara-sudhām api gopikānām
10.21.9.3,bhuṅkte svayaṁ yad avaśiṣṭa-rasaṁ hradinyo
10.21.9.4,hṛṣyat-tvaco ’śru mumucus taravo yathāryaḥ
10.21.10.1,vṛndāvanaṁ sakhi bhuvo vitanoti kīṛtiṁ
10.21.10.2,yad devakī-suta-padāmbuja-labdha-lakṣmi
10.21.10.3,govinda-veṇum anu matta-mayūra-nṛtyaṁ
10.21.10.4,prekṣyādri-sānv-avaratānya-samasta-sattvam
10.21.11.1,dhanyāḥ sma mūḍha-gatayo ’pi hariṇya etā
10.21.11.2,yā nanda-nandanam upātta-vicitra-veśam
10.21.11.3,ākarṇya veṇu-raṇitaṁ saha-kṛṣṇa-sārāḥ
10.21.11.4,pūjāṁ dadhur viracitāṁ praṇayāvalokaiḥ
10.21.12.1,kṛṣṇaṁ nirīkṣya vanitotsava-rūpa-śīlaṁ
10.21.12.2,śrutvā ca tat-kvaṇita-veṇu-vivikta-gītam
10.21.12.3,devyo vimāna-gatayaḥ smara-nunna-sārā
10.21.12.4,bhraśyat-prasūna-kabarā mumuhur vinīvyaḥ
10.21.13.1,gāvaś ca kṛṣṇa-mukha-nirgata-veṇu-gīta
10.21.13.2,pīyūṣam uttabhita-karṇa-puṭaiḥ pibantyaḥ
10.21.13.3,śāvāḥ snuta-stana-payaḥ-kavalāḥ sma tasthur
10.21.13.4,govindam ātmani dṛśāśru-kalāḥ spṛśantyaḥ
10.21.14.1,prāyo batāmba vihagā munayo vane ’smin
10.21.14.2,kṛṣṇekṣitaṁ tad-uditaṁ kala-veṇu-gītam
10.21.14.3,āruhya ye druma-bhujān rucira-pravālān
10.21.14.4,śṛṇvanti mīlita-dṛśo vigatānya-vācaḥ
10.21.15.1,nadyas tadā tad upadhārya mukunda-gītam
10.21.15.2,āvarta-lakṣita-manobhava-bhagna-vegāḥ
10.21.15.3,āliṅgana-sthagitam ūrmi-bhujair murārer
10.21.15.4,gṛhṇanti pāda-yugalaṁ kamalopahārāḥ
10.21.16.1,dṛṣṭvātape vraja-paśūn saha rāma-gopaiḥ
10.21.16.2,sañcārayantam anu veṇum udīrayantam
10.21.16.3,prema-pravṛddha uditaḥ kusumāvalībhiḥ
10.21.16.4,sakhyur vyadhāt sva-vapuṣāmbuda ātapatram
10.21.17.1,pūrṇāḥ pulindya urugāya-padābja-rāga
10.21.17.2,śrī-kuṅkumena dayitā-stana-maṇḍitena
10.21.17.3,tad-darśana-smara-rujas tṛṇa-rūṣitena
10.21.17.4,limpantya ānana-kuceṣu jahus tad-ādhim
10.21.18.1,hantāyam adrir abalā hari-dāsa-varyo
10.21.18.2,yad rāma-kṛṣṇa-caraṇa-sparaśa-pramodaḥ
10.21.18.3,mānaṁ tanoti saha-go-gaṇayos tayor yat
10.21.18.4,pānīya-sūyavasa-kandara-kandamūlaiḥ
10.21.19.1,gā gopakair anu-vanaṁ nayator udāra
10.21.19.2,veṇu-svanaiḥ kala-padais tanu-bhṛtsu sakhyaḥ
10.21.19.3,aspandanaṁ gati-matāṁ pulakas taruṇāṁ
10.21.19.4,niryoga-pāśa-kṛta-lakṣaṇayor vicitram
10.21.20.1,evaṁ-vidhā bhagavato
10.21.20.2,yā vṛndāvana-cāriṇaḥ
10.21.20.3,varṇayantyo mitho gopyaḥ
10.21.20.4,krīḍās tan-mayatāṁ yayuḥ
10.22.1.1,śrī-śuka uvāca
10.22.2-3.1,āplutyāmbhasi kālindyā
10.22.2-3.2,jalānte codite ’ruṇe
10.22.2-3.3,kṛtvā pratikṛtiṁ devīm
10.22.2-3.4,ānarcur nṛpa saikatīm
10.22.4.1,kātyāyani mahā-māye
10.22.4.2,mahā-yoginy adhīśvari
10.22.4.3,nanda-gopa-sutaṁ devi
10.22.4.4,patiṁ me kuru te namaḥ
10.22.4.5,iti mantraṁ japantyas tāḥ
10.22.4.6,pūjāṁ cakruḥ kumārikāḥ
10.22.5.1,evaṁ māsaṁ vrataṁ ceruḥ
10.22.5.2,kumāryaḥ kṛṣṇa-cetasaḥ
10.22.5.3,bhadrakālīṁ samānarcur
10.22.5.4,bhūyān nanda-sutaḥ patiḥ
10.22.6.1,ūṣasy utthāya gotraiḥ svair
10.22.6.2,anyonyābaddha-bāhavaḥ
10.22.6.3,kṛṣṇam uccair jagur yāntyaḥ
10.22.6.4,kālindyāṁ snātum anvaham
10.22.7.1,nadyāḥ kadācid āgatya
10.22.7.2,tīre nikṣipya pūrva-vat
10.22.7.3,vāsāṁsi kṛṣṇaṁ gāyantyo
10.22.7.4,vijahruḥ salile mudā
10.22.8.1,bhagavāṁs tad abhipretya
10.22.8.2,kṛṣno yogeśvareśvaraḥ
10.22.8.3,vayasyair āvṛtas tatra
10.22.8.4,gatas tat-karma-siddhaye
10.22.9.1,tāsāṁ vāsāṁsy upādāya
10.22.9.2,nīpam āruhya satvaraḥ
10.22.9.3,hasadbhiḥ prahasan bālaiḥ
10.22.9.4,parihāsam uvāca ha
10.22.10.1,atrāgatyābalāḥ kāmaṁ
10.22.10.2,svaṁ svaṁ vāsaḥ pragṛhyatām
10.22.10.3,satyaṁ bravāṇi no narma
10.22.10.4,yad yūyaṁ vrata-karśitāḥ
10.22.11.1,na mayodita-pūrvaṁ vā
10.22.11.2,anṛtaṁ tad ime viduḥ
10.22.11.3,ekaikaśaḥ pratīcchadhvaṁ
10.22.11.4,sahaiveti su-madhyamāḥ
10.22.12.1,tasya tat kṣvelitaṁ dṛṣṭvā
10.22.12.2,gopyaḥ prema-pariplutāḥ
10.22.12.3,vrīḍitāḥ prekṣya cānyonyaṁ
10.22.12.4,jāta-hāsā na niryayuḥ
10.22.13.1,evaṁ bruvati govinde
10.22.13.2,narmaṇākṣipta-cetasaḥ
10.22.13.3,ā-kaṇṭha-magnāḥ śītode
10.22.13.4,vepamānās tam abruvan
10.22.14.1,mānayaṁ bhoḥ kṛthās tvāṁ tu
10.22.14.2,nanda-gopa-sutaṁ priyam
10.22.14.3,jānīmo ’ṅga vraja-ślāghyaṁ
10.22.14.4,dehi vāsāṁsi vepitāḥ
10.22.15.1,śyāmasundara te dāsyaḥ
10.22.15.2,karavāma tavoditam
10.22.15.3,dehi vāsāṁsi dharma-jña
10.22.15.4,no ced rājñe bruvāma he
10.22.16.1,śrī-bhagavān uvāca
