ids,sentences
2.5.9.1,brahmovāca
2.5.10.1,nānṛtaṁ tava tac cāpi
2.5.10.2,yathā māṁ prabravīṣi bhoḥ
2.5.10.3,avijñāya paraṁ matta
2.5.10.4,etāvat tvaṁ yato hi me
2.5.11.1,yena sva-rociṣā viśvaṁ
2.5.11.2,rocitaṁ rocayāmy aham
2.5.11.3,yathārko ’gnir yathā somo
2.5.11.4,yatharkṣa-graha-tārakāḥ
2.5.12.1,tasmai namo bhagavate
2.5.12.2,vāsudevāya dhīmahi
2.5.12.3,yan-māyayā durjayayā
2.5.12.4,māṁ vadanti jagad-gurum
2.5.13.1,vilajjamānayā yasya
2.5.13.2,sthātum īkṣā-pathe ’muyā
2.5.13.3,vimohitā vikatthante
2.5.13.4,mamāham iti durdhiyaḥ
2.5.14.1,dravyaṁ karma ca kālaś ca
2.5.14.2,svabhāvo jīva eva ca
2.5.14.3,vāsudevāt paro brahman
2.5.14.4,na cānyo ’rtho ’sti tattvataḥ
2.5.15.1,nārāyaṇa-parā vedā
2.5.15.2,devā nārāyaṇāṅgajāḥ
2.5.15.3,nārāyaṇa-parā lokā
2.5.15.4,nārāyaṇa-parā makhāḥ
2.5.16.1,nārāyaṇa-paro yogo
2.5.16.2,nārāyaṇa-paraṁ tapaḥ
2.5.16.3,nārāyaṇa-paraṁ jñānaṁ
2.5.16.4,nārāyaṇa-parā gatiḥ
2.5.17.1,tasyāpi draṣṭur īśasya
2.5.17.2,kūṭa-sthasyākhilātmanaḥ
2.5.17.3,sṛjyaṁ sṛjāmi sṛṣṭo ’ham
2.5.17.4,īkṣayaivābhicoditaḥ
2.5.18.1,sattvaṁ rajas tama iti
2.5.18.2,nirguṇasya guṇās trayaḥ
2.5.18.3,sthiti-sarga-nirodheṣu
2.5.18.4,gṛhītā māyayā vibhoḥ
2.5.19.1,kārya-kāraṇa-kartṛtve
2.5.19.2,dravya-jñāna-kriyāśrayāḥ
2.5.19.3,badhnanti nityadā muktaṁ
2.5.19.4,māyinaṁ puruṣaṁ guṇāḥ
2.5.20.1,sa eṣa bhagavāḻ liṅgais
2.5.20.2,tribhir etair adhokṣajaḥ
2.5.20.3,svalakṣita-gatir brahman
2.5.20.4,sarveṣāṁ mama ceśvaraḥ
2.5.21.1,kālaṁ karma svabhāvaṁ ca
2.5.21.2,māyeśo māyayā svayā
2.5.21.3,ātman yadṛcchayā prāptaṁ
2.5.21.4,vibubhūṣur upādade
2.5.22.1,kālād guṇa-vyatikaraḥ
2.5.22.2,pariṇāmaḥ svabhāvataḥ
2.5.22.3,karmaṇo janma mahataḥ
2.5.22.4,puruṣādhiṣṭhitād abhūt
2.5.23.1,mahatas tu vikurvāṇād
2.5.23.2,rajaḥ-sattvopabṛṁhitāt
2.5.23.3,tamaḥ-pradhānas tv abhavad
2.5.23.4,dravya-jñāna-kriyātmakaḥ
2.5.24.1,so ’haṅkāra iti prokto
2.5.24.2,vikurvan samabhūt tridhā
2.5.24.3,vaikārikas taijasaś ca
2.5.24.4,tāmasaś ceti yad-bhidā
2.5.24.5,dravya-śaktiḥ kriyā-śaktir
2.5.24.6,jñāna-śaktir iti prabho
2.5.25.1,tāmasād api bhūtāder
2.5.25.2,vikurvāṇād abhūn nabhaḥ
2.5.25.3,tasya mātrā guṇaḥ śabdo
2.5.25.4,liṅgaṁ yad draṣṭṛ-dṛśyayoḥ
2.5.26-29.1,nabhaso ’tha vikurvāṇād
2.5.26-29.2,abhūt sparśa-guṇo ’nilaḥ
2.5.26-29.3,parānvayāc chabdavāṁś ca
2.5.26-29.4,prāṇa ojaḥ saho balam
2.5.30.1,vaikārikān mano jajñe
2.5.30.2,devā vaikārikā daśa
2.5.30.3,dig-vātārka-praceto ’śvi-
2.5.30.4,vahnīndropendra-mitra-kāḥ
2.5.31.1,taijasāt tu vikurvāṇād
2.5.31.2,indriyāṇi daśābhavan
2.5.31.3,jñāna-śaktiḥ kriyā-śaktir
2.5.31.4,buddhiḥ prāṇaś ca taijasau
2.5.31.5,śrotraṁ tvag-ghrāṇa-dṛg-jihvā
2.5.31.6,vāg-dor-meḍhrāṅghri-pāyavaḥ
2.5.32.1,yadaite ’saṅgatā bhāvā
2.5.32.2,bhūtendriya-mano-guṇāḥ
2.5.32.3,yadāyatana-nirmāṇe
2.5.32.4,na śekur brahma-vittama
2.5.33.1,tadā saṁhatya cānyonyaṁ
2.5.33.2,bhagavac-chakti-coditāḥ
2.5.33.3,sad-asattvam upādāya
2.5.33.4,cobhayaṁ sasṛjur hy adaḥ
2.5.34.1,varṣa-pūga-sahasrānte
2.5.34.2,tad aṇḍam udake śayam
2.5.34.3,kāla-karma-svabhāva-stho
2.5.34.4,jīvo ’jīvam ajīvayat
2.5.35.1,sa eva puruṣas tasmād
2.5.35.2,aṇḍaṁ nirbhidya nirgataḥ
2.5.35.3,sahasrorv-aṅghri-bāhv-akṣaḥ
2.5.35.4,sahasrānana-śīrṣavān
2.5.36.1,yasyehāvayavair lokān
2.5.36.2,kalpayanti manīṣiṇaḥ
2.5.36.3,kaṭya-ādibhir adhaḥ sapta
2.5.36.4,saptordhvaṁ jaghanādibhiḥ
2.5.37.1,puruṣasya mukhaṁ brahma
2.5.37.2,kṣatram etasya bāhavaḥ
2.5.37.3,ūrvor vaiśyo bhagavataḥ
2.5.37.4,padbhyāṁ śūdro vyajāyata
2.5.38.1,bhūrlokaḥ kalpitaḥ padbhyāṁ
2.5.38.2,bhuvarloko ’sya nābhitaḥ
2.5.38.3,hṛdā svarloka urasā
2.5.38.4,maharloko mahātmanaḥ
2.5.39.1,grīvāyāṁ janaloko ’sya
2.5.39.2,tapolokaḥ stana-dvayāt
2.5.39.3,mūrdhabhiḥ satyalokas tu
2.5.39.4,brahmalokaḥ sanātanaḥ
2.5.40-41.1,tat-kaṭyāṁ cātalaṁ kḷptam
2.5.40-41.2,ūrubhyāṁ vitalaṁ vibhoḥ
2.5.40-41.3,jānubhyāṁ sutalaṁ śuddhaṁ
2.5.40-41.4,jaṅghābhyāṁ tu talātalam
2.5.42.1,bhūrlokaḥ kalpitaḥ padbhyāṁ
2.5.42.2,bhuvarloko ’sya nābhitaḥ
2.5.42.3,svarlokaḥ kalpito mūrdhnā
2.5.42.4,iti vā loka-kalpanā
2.6.1.1,brahmovāca
2.6.2.1,sarvāsūnāṁ ca vāyoś ca
2.6.2.2,tan-nāse paramāyaṇe
2.6.2.3,aśvinor oṣadhīnāṁ ca
2.6.2.4,ghrāṇo moda-pramodayoḥ
2.6.3.1,rūpāṇāṁ tejasāṁ cakṣur
2.6.3.2,divaḥ sūryasya cākṣiṇī
2.6.3.3,karṇau diśāṁ ca tīrthānāṁ
2.6.3.4,śrotram ākāśa-śabdayoḥ
2.6.4.1,tad-gātraṁ vastu-sārāṇāṁ
2.6.4.2,saubhagasya ca bhājanam
2.6.4.3,tvag asya sparśa-vāyoś ca
2.6.4.4,sarva-medhasya caiva hi
2.6.5.1,romāṇy udbhijja-jātīnāṁ
2.6.5.2,yair vā yajñas tu sambhṛtaḥ
2.6.5.3,keśa-śmaśru-nakhāny asya
2.6.5.4,śilā-lohābhra-vidyutām
2.6.6.1,bāhavo loka-pālānāṁ
2.6.6.2,prāyaśaḥ kṣema-karmaṇām
2.6.7.1,vikramo bhūr bhuvaḥ svaś ca
2.6.7.2,kṣemasya śaraṇasya ca
2.6.7.3,sarva-kāma-varasyāpi
2.6.7.4,hareś caraṇa āspadam
2.6.8.1,apāṁ vīryasya sargasya
2.6.8.2,parjanyasya prajāpateḥ
2.6.8.3,puṁsaḥ śiśna upasthas tu
2.6.8.4,prajāty-ānanda-nirvṛteḥ
2.6.9.1,pāyur yamasya mitrasya
2.6.9.2,parimokṣasya nārada
2.6.9.3,hiṁsāyā nirṛter mṛtyor
2.6.9.4,nirayasya gudaṁ smṛtaḥ
2.6.10.1,parābhūter adharmasya
2.6.10.2,tamasaś cāpi paścimaḥ
2.6.10.3,nāḍyo nada-nadīnāṁ ca
2.6.10.4,gotrāṇām asthi-saṁhatiḥ
2.6.11.1,avyakta-rasa-sindhūnāṁ
2.6.11.2,bhūtānāṁ nidhanasya ca
2.6.11.3,udaraṁ viditaṁ puṁso
2.6.11.4,hṛdayaṁ manasaḥ padam
2.6.12.1,dharmasya mama tubhyaṁ ca
2.6.12.2,kumārāṇāṁ bhavasya ca
2.6.12.3,vijñānasya ca sattvasya
2.6.12.4,parasyātmā parāyaṇam
2.6.13-16.1,ahaṁ bhavān bhavaś caiva
2.6.13-16.2,ta ime munayo ’grajāḥ
2.6.13-16.3,surāsura-narā nāgāḥ
2.6.13-16.4,khagā mṛga-sarīsṛpāḥ
2.6.17.1,sva-dhiṣṇyaṁ pratapan prāṇo
2.6.17.2,bahiś ca pratapaty asau
2.6.17.3,evaṁ virājaṁ pratapaṁs
2.6.17.4,tapaty antar bahiḥ pumān
2.6.18.1,so ’mṛtasyābhayasyeśo
2.6.18.2,martyam annaṁ yad atyagāt
2.6.18.3,mahimaiṣa tato brahman
2.6.18.4,puruṣasya duratyayaḥ
2.6.19.1,pādeṣu sarva-bhūtāni
2.6.19.2,puṁsaḥ sthiti-pado viduḥ
2.6.19.3,amṛtaṁ kṣemam abhayaṁ
2.6.19.4,tri-mūrdhno ’dhāyi mūrdhasu
2.6.20.1,pādās trayo bahiś cāsann
2.6.20.2,aprajānāṁ ya āśramāḥ
2.6.20.3,antas tri-lokyās tv aparo
2.6.20.4,gṛha-medho ’bṛhad-vrataḥ
2.6.21.1,sṛtī vicakrame viśvaṅ
2.6.21.2,sāśanānaśane ubhe
2.6.21.3,yad avidyā ca vidyā ca
2.6.21.4,puruṣas tūbhayāśrayaḥ
2.6.22.1,yasmād aṇḍaṁ virāḍ jajñe
2.6.22.2,bhūtendriya-guṇātmakaḥ
2.6.22.3,tad dravyam atyagād viśvaṁ
2.6.22.4,gobhiḥ sūrya ivātapan
2.6.23.1,yadāsya nābhyān nalinād
2.6.23.2,aham āsaṁ mahātmanaḥ
2.6.23.3,nāvidaṁ yajña-sambhārān
2.6.23.4,puruṣāvayavān ṛte
2.6.24.1,teṣu yajñasya paśavaḥ
2.6.24.2,savanaspatayaḥ kuśāḥ
2.6.24.3,idaṁ ca deva-yajanaṁ
2.6.24.4,kālaś coru-guṇānvitaḥ
2.6.25.1,vastūny oṣadhayaḥ snehā
2.6.25.2,rasa-loha-mṛdo jalam
2.6.25.3,ṛco yajūṁṣi sāmāni
2.6.25.4,cātur-hotraṁ ca sattama
2.6.26.1,nāma-dheyāni mantrāś ca
2.6.26.2,dakṣiṇāś ca vratāni ca
2.6.26.3,devatānukramaḥ kalpaḥ
2.6.26.4,saṅkalpas tantram eva ca
2.6.27.1,gatayo matayaś caiva
2.6.27.2,prāyaścittaṁ samarpaṇam
2.6.27.3,puruṣāvayavair ete
2.6.27.4,sambhārāḥ sambhṛtā mayā
2.6.28.1,iti sambhṛta-sambhāraḥ
2.6.28.2,puruṣāvayavair aham
2.6.28.3,tam eva puruṣaṁ yajñaṁ
2.6.28.4,tenaivāyajam īśvaram
2.6.29.1,tatas te bhrātara ime
2.6.29.2,prajānāṁ patayo nava
2.6.29.3,ayajan vyaktam avyaktaṁ
2.6.29.4,puruṣaṁ su-samāhitāḥ
2.6.30.1,tataś ca manavaḥ kāle
2.6.30.2,ījire ṛṣayo ’pare
2.6.30.3,pitaro vibudhā daityā
2.6.30.4,manuṣyāḥ kratubhir vibhum
2.6.31.1,nārāyaṇe bhagavati
2.6.31.2,tad idaṁ viśvam āhitam
2.6.31.3,gṛhīta-māyoru-guṇaḥ
2.6.31.4,sargādāv aguṇaḥ svataḥ
2.6.32.1,sṛjāmi tan-niyukto ’haṁ
2.6.32.2,haro harati tad-vaśaḥ
2.6.32.3,viśvaṁ puruṣa-rūpeṇa
2.6.32.4,paripāti tri-śakti-dhṛk
2.6.33.1,iti te ’bhihitaṁ tāta
2.6.33.2,yathedam anupṛcchasi
2.6.33.3,nānyad bhagavataḥ kiñcid
2.6.33.4,bhāvyaṁ sad-asad-ātmakam
2.6.34.1,na bhāratī me ’ṅga mṛṣopalakṣyate
2.6.34.2,na vai kvacin me manaso mṛṣā gatiḥ
2.6.34.3,na me hṛṣīkāṇi patanty asat-pathe
2.6.34.4,yan me hṛdautkaṇṭhyavatā dhṛto hariḥ
2.6.35.1,so ’haṁ samāmnāyamayas tapomayaḥ
2.6.35.2,prajāpatīnām abhivanditaḥ patiḥ
2.6.35.3,āsthāya yogaṁ nipuṇaṁ samāhitas
2.6.35.4,taṁ nādhyagacchaṁ yata ātma-sambhavaḥ
2.6.36.1,nato ’smy ahaṁ tac-caraṇaṁ samīyuṣāṁ
2.6.36.2,bhavac-chidaṁ svasty-ayanaṁ sumaṅgalam
2.6.36.3,yo hy ātma-māyā-vibhavaṁ sma paryagād
2.6.36.4,yathā nabhaḥ svāntam athāpare kutaḥ
2.6.37.1,nāhaṁ na yūyaṁ yad-ṛtāṁ gatiṁ vidur
2.6.37.2,na vāmadevaḥ kim utāpare surāḥ
2.6.37.3,tan-māyayā mohita-buddhayas tv idaṁ
2.6.37.4,vinirmitaṁ cātma-samaṁ vicakṣmahe
2.6.38.1,yasyāvatāra-karmāṇi
2.6.38.2,gāyanti hy asmad-ādayaḥ
2.6.38.3,na yaṁ vidanti tattvena
2.6.38.4,tasmai bhagavate namaḥ
2.6.39.1,sa eṣa ādyaḥ puruṣaḥ
2.6.39.2,kalpe kalpe sṛjaty ajaḥ
2.6.39.3,ātmātmany ātmanātmānaṁ
2.6.39.4,sa saṁyacchati pāti ca
2.6.40-41.1,viśuddhaṁ kevalaṁ jñānaṁ
2.6.40-41.2,pratyak samyag avasthitam
2.6.40-41.3,satyaṁ pūrṇam anādy-antaṁ
2.6.40-41.4,nirguṇaṁ nityam advayam
2.6.42.1,ādyo ’vatāraḥ puruṣaḥ parasya
2.6.42.2,kālaḥ svabhāvaḥ sad-asan-manaś ca
2.6.42.3,dravyaṁ vikāro guṇa indriyāṇi
2.6.42.4,virāṭ svarāṭ sthāsnu cariṣṇu bhūmnaḥ
2.6.43-45.1,ahaṁ bhavo yajña ime prajeśā
2.6.43-45.2,dakṣādayo ye bhavad-ādayaś ca
2.6.43-45.3,svarloka-pālāḥ khagaloka-pālā
2.6.43-45.4,nṛloka-pālās talaloka-pālāḥ
2.6.46.1,prādhānyato yān ṛṣa āmananti
2.6.46.2,līlāvatārān puruṣasya bhūmnaḥ
2.6.46.3,āpīyatāṁ karṇa-kaṣāya-śoṣān
2.6.46.4,anukramiṣye ta imān supeśān
2.7.1.1,brahmovāca
2.7.2.1,jāto rucer ajanayat suyamān suyajña
2.7.2.2,ākūti-sūnur amarān atha dakṣiṇāyām
2.7.2.3,loka-trayasya mahatīm aharad yad ārtiṁ
2.7.2.4,svāyambhuvena manunā harir ity anūktaḥ
2.7.3.1,jajñe ca kardama-gṛhe dvija devahūtyāṁ
2.7.3.2,strībhiḥ samaṁ navabhir ātma-gatiṁ sva-mātre
2.7.3.3,ūce yayātma-śamalaṁ guṇa-saṅga-paṅkam
2.7.3.4,asmin vidhūya kapilasya gatiṁ prapede
2.7.4.1,atrer apatyam abhikāṅkṣata āha tuṣṭo
2.7.4.2,datto mayāham iti yad bhagavān sa dattaḥ
2.7.4.3,yat-pāda-paṅkaja-parāga-pavitra-dehā
2.7.4.4,yogarddhim āpur ubhayīṁ yadu-haihayādyāḥ
2.7.5.1,taptaṁ tapo vividha-loka-sisṛkṣayā me
2.7.5.2,ādau sanāt sva-tapasaḥ sa catuḥ-sano ’bhūt
2.7.5.3,prāk-kalpa-samplava-vinaṣṭam ihātma-tattvaṁ
2.7.5.4,samyag jagāda munayo yad acakṣatātman
2.7.6.1,dharmasya dakṣa-duhitary ajaniṣṭa mūrtyāṁ
2.7.6.2,nārāyaṇo nara iti sva-tapaḥ-prabhāvaḥ
2.7.6.3,dṛṣṭvātmano bhagavato niyamāvalopaṁ
2.7.6.4,devyas tv anaṅga-pṛtanā ghaṭituṁ na śekuḥ
2.7.7.1,kāmaṁ dahanti kṛtino nanu roṣa-dṛṣṭyā
2.7.7.2,roṣaṁ dahantam uta te na dahanty asahyam
2.7.7.3,so ’yaṁ yad antaram alaṁ praviśan bibheti
2.7.7.4,kāmaḥ kathaṁ nu punar asya manaḥ śrayeta
2.7.8.1,viddhaḥ sapatny-udita-patribhir anti rājño
2.7.8.2,bālo ’pi sann upagatas tapase vanāni
2.7.8.3,tasmā adād dhruva-gatiṁ gṛṇate prasanno
2.7.8.4,divyāḥ stuvanti munayo yad upary-adhastāt
2.7.9.1,yad venam utpatha-gataṁ dvija-vākya-vajra-
2.7.9.2,niṣpluṣṭa-pauruṣa-bhagaṁ niraye patantam
2.7.9.3,trātvārthito jagati putra-padaṁ ca lebhe
2.7.9.4,dugdhā vasūni vasudhā sakalāni yena
2.7.10.1,nābher asāv ṛṣabha āsa sudevi-sūnur
2.7.10.2,yo vai cacāra sama-dṛg jaḍa-yoga-caryām
2.7.10.3,yat pāramahaṁsyam ṛṣayaḥ padam āmananti
2.7.10.4,svasthaḥ praśānta-karaṇaḥ parimukta-saṅgaḥ
2.7.11.1,satre mamāsa bhagavān haya-śīraṣātho
2.7.11.2,sākṣāt sa yajña-puruṣas tapanīya-varṇaḥ
2.7.11.3,chandomayo makhamayo ’khila-devatātmā
2.7.11.4,vāco babhūvur uśatīḥ śvasato ’sya nastaḥ
2.7.12.1,matsyo yugānta-samaye manunopalabdhaḥ
2.7.12.2,kṣoṇīmayo nikhila-jīva-nikāya-ketaḥ
2.7.12.3,visraṁsitān uru-bhaye salile mukhān me
2.7.12.4,ādāya tatra vijahāra ha veda-mārgān
2.7.13.1,kṣīrodadhāv amara-dānava-yūthapānām
2.7.13.2,unmathnatām amṛta-labdhaya ādi-devaḥ
2.7.13.3,pṛṣṭhena kacchapa-vapur vidadhāra gotraṁ
2.7.13.4,nidrākṣaṇo ’dri-parivarta-kaṣāṇa-kaṇḍūḥ
2.7.14.1,trai-piṣṭaporu-bhaya-hā sa nṛsiṁha-rūpaṁ
2.7.14.2,kṛtvā bhramad-bhrukuṭi-daṁṣṭra-karāla-vaktram
2.7.14.3,daityendram āśu gadayābhipatantam ārād
2.7.14.4,ūrau nipātya vidadāra nakhaiḥ sphurantam
2.7.15.1,antaḥ-sarasy uru-balena pade gṛhīto
2.7.15.2,grāheṇa yūtha-patir ambuja-hasta ārtaḥ
2.7.15.3,āhedam ādi-puruṣākhila-loka-nātha
2.7.15.4,tīrtha-śravaḥ śravaṇa-maṅgala-nāmadheya
2.7.16.1,śrutvā haris tam araṇārthinam aprameyaś
2.7.16.2,cakrāyudhaḥ patagarāja-bhujādhirūḍhaḥ
2.7.16.3,cakreṇa nakra-vadanaṁ vinipāṭya tasmād
2.7.16.4,dhaste pragṛhya bhagavān kṛpayojjahāra
2.7.17.1,jyāyān guṇair avarajo ’py aditeḥ sutānāṁ
2.7.17.2,lokān vicakrama imān yad athādhiyajñaḥ
2.7.17.3,kṣmāṁ vāmanena jagṛhe tripada-cchalena
2.7.17.4,yācñām ṛte pathi caran prabhubhir na cālyaḥ
2.7.18.1,nārtho baler ayam urukrama-pāda-śaucam
2.7.18.2,āpaḥ śikhā-dhṛtavato vibudhādhipatyam
2.7.18.3,yo vai pratiśrutam ṛte na cikīrṣad anyad
2.7.18.4,ātmānam aṅga manasā haraye ’bhimene
2.7.19.1,tubhyaṁ ca nārada bhṛśaṁ bhagavān vivṛddha-
2.7.19.2,bhāvena sādhu parituṣṭa uvāca yogam
2.7.19.3,jñānaṁ ca bhāgavatam ātma-satattva-dīpaṁ
2.7.19.4,yad vāsudeva-śaraṇā vidur añjasaiva
2.7.20.1,cakraṁ ca dikṣv avihataṁ daśasu sva-tejo
2.7.20.2,manvantareṣu manu-vaṁśa-dharo bibharti
2.7.20.3,duṣṭeṣu rājasu damaṁ vyadadhāt sva-kīrtiṁ
2.7.20.4,satye tri-pṛṣṭha uśatīṁ prathayaṁś caritraiḥ
2.7.21.1,dhanvantariś ca bhagavān svayam eva kīrtir
2.7.21.2,nāmnā nṛṇāṁ puru-rujāṁ ruja āśu hanti
2.7.21.3,yajñe ca bhāgam amṛtāyur-avāvarundha
2.7.21.4,āyuṣya-vedam anuśāsty avatīrya loke
2.7.22.1,kṣatraṁ kṣayāya vidhinopabhṛtaṁ mahātmā
2.7.22.2,brahma-dhrug ujjhita-pathaṁ narakārti-lipsu
2.7.22.3,uddhanty asāv avanikaṇṭakam ugra-vīryas
2.7.22.4,triḥ-sapta-kṛtva urudhāra-paraśvadhena
2.7.23.1,asmat-prasāda-sumukhaḥ kalayā kaleśa
2.7.23.2,ikṣvāku-vaṁśa avatīrya guror nideśe
2.7.23.3,tiṣṭhan vanaṁ sa-dayitānuja āviveśa
2.7.23.4,yasmin virudhya daśa-kandhara ārtim ārcchat
2.7.24.1,yasmā adād udadhir ūḍha-bhayāṅga-vepo
2.7.24.2,mārgaṁ sapady ari-puraṁ haravad didhakṣoḥ
2.7.24.3,dūre suhṛn-mathita-roṣa-suśoṇa-dṛṣṭyā
2.7.24.4,tātapyamāna-makaroraga-nakra-cakraḥ
2.7.25.1,vakṣaḥ-sthala-sparśa-rugna-mahendra-vāha-
2.7.25.2,dantair viḍambita-kakubjuṣa ūḍha-hāsam
2.7.25.3,sadyo ’subhiḥ saha vineṣyati dāra-hartur
2.7.25.4,visphūrjitair dhanuṣa uccarato ’dhisainye
2.7.26.1,bhūmeḥ suretara-varūtha-vimarditāyāḥ
2.7.26.2,kleśa-vyayāya kalayā sita-kṛṣṇa-keśaḥ
2.7.26.3,jātaḥ kariṣyati janānupalakṣya-mārgaḥ
2.7.26.4,karmāṇi cātma-mahimopanibandhanāni
2.7.27.1,tokena jīva-haraṇaṁ yad ulūki-kāyās
2.7.27.2,trai-māsikasya ca padā śakaṭo ’pavṛttaḥ
2.7.27.3,yad riṅgatāntara-gatena divi-spṛśor vā
2.7.27.4,unmūlanaṁ tv itarathārjunayor na bhāvyam
2.7.28.1,yad vai vraje vraja-paśūn viṣatoya-pītān
2.7.28.2,pālāṁs tv ajīvayad anugraha-dṛṣṭi-vṛṣṭyā
2.7.28.3,tac-chuddhaye ’ti-viṣa-vīrya-vilola-jihvam
2.7.28.4,uccāṭayiṣyad uragaṁ viharan hradinyām
2.7.29.1,tat karma divyam iva yan niśi niḥśayānaṁ
2.7.29.2,dāvāgninā śuci-vane paridahyamāne
2.7.29.3,unneṣyati vrajam ato ’vasitānta-kālaṁ
2.7.29.4,netre pidhāpya sabalo ’nadhigamya-vīryaḥ
2.7.30.1,gṛhṇīta yad yad upabandham amuṣya mātā
2.7.30.2,śulbaṁ sutasya na tu tat tad amuṣya māti
2.7.30.3,yaj jṛmbhato ’sya vadane bhuvanāni gopī
2.7.30.4,saṁvīkṣya śaṅkita-manāḥ pratibodhitāsīt
2.7.31.1,nandaṁ ca mokṣyati bhayād varuṇasya pāśād
2.7.31.2,gopān bileṣu pihitān maya-sūnunā ca
2.7.31.3,ahny āpṛtaṁ niśi śayānam atiśrameṇa
2.7.31.4,lokaṁ vikuṇṭham upaneṣyati gokulaṁ sma
2.7.32.1,gopair makhe pratihate vraja-viplavāya
2.7.32.2,deve ’bhivarṣati paśūn kṛpayā rirakṣuḥ
2.7.32.3,dhartocchilīndhram iva sapta-dināni sapta-
2.7.32.4,varṣo mahīdhram anaghaika-kare salīlam
2.7.33.1,krīḍan vane niśi niśākara-raśmi-gauryāṁ
2.7.33.2,rāsonmukhaḥ kala-padāyata-mūrcchitena
2.7.33.3,uddīpita-smara-rujāṁ vraja-bhṛd-vadhūnāṁ
2.7.33.4,hartur hariṣyati śiro dhanadānugasya
2.7.34-35.1,ye ca pralamba-khara-dardura-keśy-ariṣṭa-
2.7.34-35.2,mallebha-kaṁsa-yavanāḥ kapi-pauṇḍrakādyāḥ
2.7.34-35.3,anye ca śālva-kuja-balvala-dantavakra-
2.7.34-35.4,saptokṣa-śambara-vidūratha-rukmi-mukhyāḥ
2.7.36.1,kālena mīlita-dhiyām avamṛśya nṝṇāṁ
2.7.36.2,stokāyuṣāṁ sva-nigamo bata dūra-pāraḥ
2.7.36.3,āvirhitas tv anuyugaṁ sa hi satyavatyāṁ
2.7.36.4,veda-drumaṁ viṭa-paśo vibhajiṣyati sma
2.7.37.1,deva-dviṣāṁ nigama-vartmani niṣṭhitānāṁ
2.7.37.2,pūrbhir mayena vihitābhir adṛśya-tūrbhiḥ
2.7.37.3,lokān ghnatāṁ mati-vimoham atipralobhaṁ
2.7.37.4,veṣaṁ vidhāya bahu bhāṣyata aupadharmyam
2.7.38.1,yarhy ālayeṣv api satāṁ na hareḥ kathāḥ syuḥ
2.7.38.2,pāṣaṇḍino dvija-janā vṛṣalā nṛdevāḥ
2.7.38.3,svāhā svadhā vaṣaḍ iti sma giro na yatra
2.7.38.4,śāstā bhaviṣyati kaler bhagavān yugānte
2.7.39.1,sarge tapo ’ham ṛṣayo nava ye prajeśāḥ
2.7.39.2,sthāne ’tha dharma-makha-manv-amarāvanīśāḥ
2.7.39.3,ante tv adharma-hara-manyu-vaśāsurādyā
2.7.39.4,māyā-vibhūtaya imāḥ puru-śakti-bhājaḥ
2.7.40.1,viṣṇor nu vīrya-gaṇanāṁ katamo ’rhatīha
2.7.40.2,yaḥ pārthivāny api kavir vimame rajāṁsi
2.7.40.3,caskambha yaḥ sva-rahasāskhalatā tri-pṛṣṭhaṁ
2.7.40.4,yasmāt tri-sāmya-sadanād uru-kampayānam
2.7.41.1,nāntaṁ vidāmy aham amī munayo ’gra-jās te
2.7.41.2,māyā-balasya puruṣasya kuto ’varā ye
2.7.41.3,gāyan guṇān daśa-śatānana ādi-devaḥ
2.7.41.4,śeṣo ’dhunāpi samavasyati nāsya pāram
2.7.42.1,yeṣāṁ sa eṣa bhagavān dayayed anantaḥ
2.7.42.2,sarvātmanāśrita-pado yadi nirvyalīkam
2.7.42.3,te dustarām atitaranti ca deva-māyāṁ
2.7.42.4,naiṣāṁ mamāham iti dhīḥ śva-śṛgāla-bhakṣye
2.7.43-45.1,vedāham aṅga paramasya hi yoga-māyāṁ
2.7.43-45.2,yūyaṁ bhavaś ca bhagavān atha daitya-varyaḥ
2.7.43-45.3,patnī manoḥ sa ca manuś ca tad-ātmajāś ca
2.7.43-45.4,prācīnabarhir ṛbhur aṅga uta dhruvaś ca
2.7.46.1,te vai vidanty atitaranti ca deva-māyāṁ
2.7.46.2,strī-śūdra-hūṇa-śabarā api pāpa-jīvāḥ
2.7.46.3,yady adbhuta-krama-parāyaṇa-śīla-śikṣās
2.7.46.4,tiryag-janā api kim u śruta-dhāraṇā ye
2.7.47.1,śaśvat praśāntam abhayaṁ pratibodha-mātraṁ
2.7.47.2,śuddhaṁ samaṁ sad-asataḥ paramātma-tattvam
2.7.47.3,śabdo na yatra puru-kārakavān kriyārtho
2.7.47.4,māyā paraity abhimukhe ca vilajjamānā
2.7.47.5,tad vai padaṁ bhagavataḥ paramasya puṁso
2.7.47.6,brahmeti yad vidur ajasra-sukhaṁ viśokam
2.7.48.1,sadhryaṅ niyamya yatayo yama-karta-hetiṁ
2.7.48.2,jahyuḥ svarāḍ iva nipāna-khanitram indraḥ
2.7.49.1,sa śreyasām api vibhur bhagavān yato ’sya
2.7.49.2,bhāva-svabhāva-vihitasya sataḥ prasiddhiḥ
2.7.49.3,dehe sva-dhātu-vigame ’nuviśīryamāṇe
2.7.49.4,vyomeva tatra puruṣo na viśīryate ’jaḥ
2.7.50.1,so ’yaṁ te ’bhihitas tāta
2.7.50.2,bhagavān viśva-bhāvanaḥ
2.7.50.3,samāsena harer nānyad
2.7.50.4,anyasmāt sad-asac ca yat
2.7.51.1,idaṁ bhāgavataṁ nāma
2.7.51.2,yan me bhagavatoditam
