ids,sentences
6.4.10.1,yūyaṁ ca pitrānvādiṣṭā
6.4.10.2,deva-devena cānaghāḥ
6.4.10.3,prajā-sargāya hi kathaṁ
6.4.10.4,vṛkṣān nirdagdhum arhatha
6.4.11.1,ātiṣṭhata satāṁ mārgaṁ
6.4.11.2,kopaṁ yacchata dīpitam
6.4.11.3,pitrā pitāmahenāpi
6.4.11.4,juṣṭaṁ vaḥ prapitāmahaiḥ
6.4.12.1,tokānāṁ pitarau bandhū
6.4.12.2,dṛśaḥ pakṣma striyāḥ patiḥ
6.4.12.3,patiḥ prajānāṁ bhikṣūṇāṁ
6.4.12.4,gṛhy ajñānāṁ budhaḥ suhṛt
6.4.13.1,antar deheṣu bhūtānām
6.4.13.2,ātmāste harir īśvaraḥ
6.4.13.3,sarvaṁ tad-dhiṣṇyam īkṣadhvam
6.4.13.4,evaṁ vas toṣito hy asau
6.4.14.1,yaḥ samutpatitaṁ deha
6.4.14.2,ākāśān manyum ulbaṇam
6.4.14.3,ātma-jijñāsayā yacchet
6.4.14.4,sa guṇān ativartate
6.4.15.1,alaṁ dagdhair drumair dīnaiḥ
6.4.15.2,khilānāṁ śivam astu vaḥ
6.4.15.3,vārkṣī hy eṣā varā kanyā
6.4.15.4,patnītve pratigṛhyatām
6.4.16.1,ity āmantrya varārohāṁ
6.4.16.2,kanyām āpsarasīṁ nṛpa
6.4.16.3,somo rājā yayau dattvā
6.4.16.4,te dharmeṇopayemire
6.4.17.1,tebhyas tasyāṁ samabhavad
6.4.17.2,dakṣaḥ prācetasaḥ kila
6.4.17.3,yasya prajā-visargeṇa
6.4.17.4,lokā āpūritās trayaḥ
6.4.18.1,yathā sasarja bhūtāni
6.4.18.2,dakṣo duhitṛ-vatsalaḥ
6.4.18.3,retasā manasā caiva
6.4.18.4,tan mamāvahitaḥ śṛṇu
6.4.19.1,manasaivāsṛjat pūrvaṁ
6.4.19.2,prajāpatir imāḥ prajāḥ
6.4.19.3,devāsura-manuṣyādīn
6.4.19.4,nabhaḥ-sthala-jalaukasaḥ
6.4.20.1,tam abṛṁhitam ālokya
6.4.20.2,prajā-sargaṁ prajāpatiḥ
6.4.20.3,vindhya-pādān upavrajya
6.4.20.4,so ’carad duṣkaraṁ tapaḥ
6.4.22.1,astauṣīd dhaṁsa-guhyena
6.4.22.2,bhagavantam adhokṣajam
6.4.22.3,tubhyaṁ tad abhidhāsyāmi
6.4.22.4,kasyātuṣyad yathā hariḥ
6.4.23.1,śrī-prajāpatir uvāca
6.4.24.1,na yasya sakhyaṁ puruṣo ’vaiti sakhyuḥ
6.4.24.2,sakhā vasan saṁvasataḥ pure ’smin
6.4.24.3,guṇo yathā guṇino vyakta-dṛṣṭes
6.4.24.4,tasmai maheśāya namaskaromi
6.4.25.1,deho ’savo ’kṣā manavo bhūta-mātrām
6.4.25.2,ātmānam anyaṁ ca viduḥ paraṁ yat
6.4.25.3,sarvaṁ pumān veda guṇāṁś ca taj-jño
6.4.25.4,na veda sarva-jñam anantam īḍe
6.4.26.1,yadoparāmo manaso nāma-rūpa-
6.4.26.2,rūpasya dṛṣṭa-smṛti-sampramoṣāt
6.4.26.3,ya īyate kevalayā sva-saṁsthayā
6.4.26.4,haṁsāya tasmai śuci-sadmane namaḥ
6.4.27-28.1,manīṣiṇo ’ntar-hṛdi sanniveśitaṁ
6.4.27-28.2,sva-śaktibhir navabhiś ca trivṛdbhiḥ
6.4.27-28.3,vahniṁ yathā dāruṇi pāñcadaśyaṁ
6.4.27-28.4,manīṣayā niṣkarṣanti gūḍham
6.4.29.1,yad yan niruktaṁ vacasā nirūpitaṁ
6.4.29.2,dhiyākṣabhir vā manasota yasya
6.4.29.3,mā bhūt svarūpaṁ guṇa-rūpaṁ hi tat tat
6.4.29.4,sa vai guṇāpāya-visarga-lakṣaṇaḥ
6.4.30.1,yasmin yato yena ca yasya yasmai
6.4.30.2,yad yo yathā kurute kāryate ca
6.4.30.3,parāvareṣāṁ paramaṁ prāk prasiddhaṁ
6.4.30.4,tad brahma tad dhetur ananyad ekam
6.4.31.1,yac-chaktayo vadatāṁ vādināṁ vai
6.4.31.2,vivāda-saṁvāda-bhuvo bhavanti
6.4.31.3,kurvanti caiṣāṁ muhur ātma-mohaṁ
6.4.31.4,tasmai namo ’nanta-guṇāya bhūmne
6.4.32.1,astīti nāstīti ca vastu-niṣṭhayor
6.4.32.2,eka-sthayor bhinna-viruddha-dharmaṇoḥ
6.4.32.3,avekṣitaṁ kiñcana yoga-sāṅkhyayoḥ
6.4.32.4,samaṁ paraṁ hy anukūlaṁ bṛhat tat
6.4.33.1,yo ’nugrahārthaṁ bhajatāṁ pāda-mūlam
6.4.33.2,anāma-rūpo bhagavān anantaḥ
6.4.33.3,nāmāni rūpāṇi ca janma-karmabhir
6.4.33.4,bheje sa mahyaṁ paramaḥ prasīdatu
6.4.34.1,yaḥ prākṛtair jñāna-pathair janānāṁ
6.4.34.2,yathāśayaṁ deha-gato vibhāti
6.4.34.3,yathānilaḥ pārthivam āśrito guṇaṁ
6.4.34.4,sa īśvaro me kurutāṁ manoratham
6.4.35-39.1,śrī-śuka uvāca
6.4.40.1,rūpaṁ tan mahad-āścaryaṁ
6.4.40.2,vicakṣyāgata-sādhvasaḥ
6.4.40.3,nanāma daṇḍavad bhūmau
6.4.40.4,prahṛṣṭātmā prajāpatiḥ
6.4.41.1,na kiñcanodīrayitum
6.4.41.2,aśakat tīvrayā mudā
6.4.41.3,āpūrita-manodvārair
6.4.41.4,hradinya iva nirjharaiḥ
6.4.42.1,taṁ tathāvanataṁ bhaktaṁ
6.4.42.2,prajā-kāmaṁ prajāpatim
6.4.42.3,citta-jñaḥ sarva-bhūtānām
6.4.42.4,idam āha janārdanaḥ
6.4.43.1,śrī-bhagavān uvāca
6.4.44.1,prīto ’haṁ te prajā-nātha
6.4.44.2,yat te ’syodbṛṁhaṇaṁ tapaḥ
6.4.44.3,mamaiṣa kāmo bhūtānāṁ
6.4.44.4,yad bhūyāsur vibhūtayaḥ
6.4.45.1,brahmā bhavo bhavantaś ca
6.4.45.2,manavo vibudheśvarāḥ
6.4.45.3,vibhūtayo mama hy etā
6.4.45.4,bhūtānāṁ bhūti-hetavaḥ
6.4.46.1,tapo me hṛdayaṁ brahmaṁs
6.4.46.2,tanur vidyā kriyākṛtiḥ
6.4.46.3,aṅgāni kratavo jātā
6.4.46.4,dharma ātmāsavaḥ surāḥ
6.4.47.1,aham evāsam evāgre
6.4.47.2,nānyat kiñcāntaraṁ bahiḥ
6.4.47.3,saṁjñāna-mātram avyaktaṁ
6.4.47.4,prasuptam iva viśvataḥ
6.4.48.1,mayy ananta-guṇe ’nante
6.4.48.2,guṇato guṇa-vigrahaḥ
6.4.48.3,yadāsīt tata evādyaḥ
6.4.48.4,svayambhūḥ samabhūd ajaḥ
6.4.49-50.1,sa vai yadā mahādevo
6.4.49-50.2,mama vīryopabṛṁhitaḥ
6.4.49-50.3,mene khilam ivātmānam
6.4.49-50.4,udyataḥ svarga-karmaṇi
6.4.51.1,eṣā pañcajanasyāṅga
6.4.51.2,duhitā vai prajāpateḥ
6.4.51.3,asiknī nāma patnītve
6.4.51.4,prajeśa pratigṛhyatām
6.4.52.1,mithuna-vyavāya-dharmas tvaṁ
6.4.52.2,prajā-sargam imaṁ punaḥ
6.4.52.3,mithuna-vyavāya-dharmiṇyāṁ
6.4.52.4,bhūriśo bhāvayiṣyasi
6.4.53.1,tvatto ’dhastāt prajāḥ sarvā
6.4.53.2,mithunī-bhūya māyayā
6.4.53.3,madīyayā bhaviṣyanti
6.4.53.4,hariṣyanti ca me balim
6.4.54.1,śrī-śuka uvāca
6.5.1.1,śrī-śuka uvāca
6.5.2.1,apṛthag-dharma-śīlās te
6.5.2.2,sarve dākṣāyaṇā nṛpa
6.5.2.3,pitrā proktāḥ prajā-sarge
6.5.2.4,pratīcīṁ prayayur diśam
6.5.3.1,tatra nārāyaṇa-saras
6.5.3.2,tīrthaṁ sindhu-samudrayoḥ
6.5.3.3,saṅgamo yatra sumahan
6.5.3.4,muni-siddha-niṣevitam
6.5.4-5.1,tad-upasparśanād eva
6.5.4-5.2,vinirdhūta-malāśayāḥ
6.5.4-5.3,dharme pāramahaṁsye ca
6.5.4-5.4,protpanna-matayo ’py uta
6.5.6-8.1,uvāca cātha haryaśvāḥ
6.5.6-8.2,kathaṁ srakṣyatha vai prajāḥ
6.5.6-8.3,adṛṣṭvāntaṁ bhuvo yūyaṁ
6.5.6-8.4,bāliśā bata pālakāḥ
6.5.9.1,kathaṁ sva-pitur ādeśam
6.5.9.2,avidvāṁso vipaścitaḥ
6.5.9.3,anurūpam avijñāya
6.5.9.4,aho sargaṁ kariṣyatha
6.5.10.1,śrī-śuka uvāca
6.5.11.1,bhūḥ kṣetraṁ jīva-saṁjñaṁ yad
6.5.11.2,anādi nija-bandhanam
6.5.11.3,adṛṣṭvā tasya nirvāṇaṁ
6.5.11.4,kim asat-karmabhir bhavet
6.5.12.1,eka eveśvaras turyo
6.5.12.2,bhagavān svāśrayaḥ paraḥ
6.5.12.3,tam adṛṣṭvābhavaṁ puṁsaḥ
6.5.12.4,kim asat-karmabhir bhavet
6.5.13.1,pumān naivaiti yad gatvā
6.5.13.2,bila-svargaṁ gato yathā
6.5.13.3,pratyag-dhāmāvida iha
6.5.13.4,kim asat-karmabhir bhavet
6.5.14.1,nānā-rūpātmano buddhiḥ
6.5.14.2,svairiṇīva guṇānvitā
6.5.14.3,tan-niṣṭhām agatasyeha
6.5.14.4,kim asat-karmabhir bhavet
6.5.15.1,tat-saṅga-bhraṁśitaiśvaryaṁ
6.5.15.2,saṁsarantaṁ kubhāryavat
6.5.15.3,tad-gatīr abudhasyeha
6.5.15.4,kim asat-karmabhir bhavet
6.5.16.1,sṛṣṭy-apyaya-karīṁ māyāṁ
6.5.16.2,velā-kūlānta-vegitām
6.5.16.3,mattasya tām avijñasya
6.5.16.4,kim asat-karmabhir bhavet
6.5.17.1,pañca-viṁśati-tattvānāṁ
6.5.17.2,puruṣo ’dbhuta-darpaṇaḥ
6.5.17.3,adhyātmam abudhasyeha
6.5.17.4,kim asat-karmabhir bhavet
6.5.18.1,aiśvaraṁ śāstram utsṛjya
6.5.18.2,bandha-mokṣānudarśanam
6.5.18.3,vivikta-padam ajñāya
6.5.18.4,kim asat-karmabhir bhavet
6.5.19.1,kāla-cakraṁ bhrami tīkṣṇaṁ
6.5.19.2,sarvaṁ niṣkarṣayaj jagat
6.5.19.3,svatantram abudhasyeha
6.5.19.4,kim asat-karmabhir bhavet
6.5.20.1,śāstrasya pitur ādeśaṁ
6.5.20.2,yo na veda nivartakam
6.5.20.3,kathaṁ tad-anurūpāya
6.5.20.4,guṇa-visrambhy upakramet
6.5.21.1,iti vyavasitā rājan
6.5.21.2,haryaśvā eka-cetasaḥ
6.5.21.3,prayayus taṁ parikramya
6.5.21.4,panthānam anivartanam
6.5.22.1,svara-brahmaṇi nirbhāta-
6.5.22.2,hṛṣīkeśa-padāmbuje
6.5.22.3,akhaṇḍaṁ cittam āveśya
6.5.22.4,lokān anucaran muniḥ
6.5.23.1,nāśaṁ niśamya putrāṇāṁ
6.5.23.2,nāradāc chīla-śālinām
6.5.23.3,anvatapyata kaḥ śocan
6.5.23.4,suprajastvaṁ śucāṁ padam
6.5.24.1,sa bhūyaḥ pāñcajanyāyām
6.5.24.2,ajena parisāntvitaḥ
6.5.24.3,putrān ajanayad dakṣaḥ
6.5.24.4,savalāśvān sahasriṇaḥ
6.5.25.1,te ca pitrā samādiṣṭāḥ
6.5.25.2,prajā-sarge dhṛta-vratāḥ
6.5.25.3,nārāyaṇa-saro jagmur
6.5.25.4,yatra siddhāḥ sva-pūrvajāḥ
6.5.26.1,tad-upasparśanād eva
6.5.26.2,vinirdhūta-malāśayāḥ
6.5.26.3,japanto brahma paramaṁ
6.5.26.4,tepus tatra mahat tapaḥ
6.5.27-28.1,ab-bhakṣāḥ katicin māsān
6.5.27-28.2,katicid vāyu-bhojanāḥ
6.5.27-28.3,ārādhayan mantram imam
6.5.27-28.4,abhyasyanta iḍaspatim
6.5.29.1,iti tān api rājendra
6.5.29.2,prajā-sarga-dhiyo muniḥ
6.5.29.3,upetya nāradaḥ prāha
6.5.29.4,vācaḥ kūṭāni pūrvavat
6.5.30.1,dākṣāyaṇāḥ saṁśṛṇuta
6.5.30.2,gadato nigamaṁ mama
6.5.30.3,anvicchatānupadavīṁ
6.5.30.4,bhrātṝṇāṁ bhrātṛ-vatsalāḥ
6.5.31.1,bhrātṝṇāṁ prāyaṇaṁ bhrātā
6.5.31.2,yo ’nutiṣṭhati dharmavit
6.5.31.3,sa puṇya-bandhuḥ puruṣo
6.5.31.4,marudbhiḥ saha modate
6.5.32.1,etāvad uktvā prayayau
6.5.32.2,nārado ’mogha-darśanaḥ
6.5.32.3,te ’pi cānvagaman mārgaṁ
6.5.32.4,bhrātṝṇām eva māriṣa
6.5.33.1,sadhrīcīnaṁ pratīcīnaṁ
6.5.33.2,parasyānupathaṁ gatāḥ
6.5.33.3,nādyāpi te nivartante
6.5.33.4,paścimā yāminīr iva
6.5.34.1,etasmin kāla utpātān
6.5.34.2,bahūn paśyan prajāpatiḥ
6.5.34.3,pūrvavan nārada-kṛtaṁ
6.5.34.4,putra-nāśam upāśṛṇot
6.5.35.1,cukrodha nāradāyāsau
6.5.35.2,putra-śoka-vimūrcchitaḥ
6.5.35.3,devarṣim upalabhyāha
6.5.35.4,roṣād visphuritādharaḥ
6.5.36.1,śrī-dakṣa uvāca
6.5.37.1,ṛṇais tribhir amuktānām
6.5.37.2,amīmāṁsita-karmaṇām
6.5.37.3,vighātaḥ śreyasaḥ pāpa
6.5.37.4,lokayor ubhayoḥ kṛtaḥ
6.5.38.1,evaṁ tvaṁ niranukrośo
6.5.38.2,bālānāṁ mati-bhid dhareḥ
6.5.38.3,pārṣada-madhye carasi
6.5.38.4,yaśo-hā nirapatrapaḥ
6.5.39.1,nanu bhāgavatā nityaṁ
6.5.39.2,bhūtānugraha-kātarāḥ
6.5.39.3,ṛte tvāṁ sauhṛda-ghnaṁ vai
6.5.39.4,vairaṅ-karam avairiṇām
6.5.40.1,netthaṁ puṁsāṁ virāgaḥ syāt
6.5.40.2,tvayā kevalinā mṛṣā
6.5.40.3,manyase yady upaśamaṁ
6.5.40.4,sneha-pāśa-nikṛntanam
6.5.41.1,nānubhūya na jānāti
6.5.41.2,pumān viṣaya-tīkṣṇatām
6.5.41.3,nirvidyate svayaṁ tasmān
6.5.41.4,na tathā bhinna-dhīḥ paraiḥ
6.5.42.1,yan nas tvaṁ karma-sandhānāṁ
6.5.42.2,sādhūnāṁ gṛhamedhinām
6.5.42.3,kṛtavān asi durmarṣaṁ
6.5.42.4,vipriyaṁ tava marṣitam
6.5.43.1,tantu-kṛntana yan nas tvam
6.5.43.2,abhadram acaraḥ punaḥ
6.5.43.3,tasmāl lokeṣu te mūḍha
6.5.43.4,na bhaved bhramataḥ padam
6.5.44.1,śrī-śuka uvāca
6.6.1.1,śrī-śuka uvāca
6.6.2.1,daśa dharmāya kāyādād
6.6.2.2,dvi-ṣaṭ tri-ṇava cendave
6.6.2.3,bhūtāṅgiraḥ-kṛśāśvebhyo
6.6.2.4,dve dve tārkṣyāya cāparāḥ
6.6.3.1,nāmadheyāny amūṣāṁ tvaṁ
6.6.3.2,sāpatyānāṁ ca me śṛṇu
6.6.3.3,yāsāṁ prasūti-prasavair
6.6.3.4,lokā āpūritās trayaḥ
6.6.4.1,bhānur lambā kakud yāmir
6.6.4.2,viśvā sādhyā marutvatī
6.6.4.3,vasur muhūrtā saṅkalpā
6.6.4.4,dharma-patnyaḥ sutāñ śṛṇu
6.6.5.1,bhānos tu deva-ṛṣabha
6.6.5.2,indrasenas tato nṛpa
6.6.5.3,vidyota āsīl lambāyās
6.6.5.4,tataś ca stanayitnavaḥ
6.6.6.1,kakudaḥ saṅkaṭas tasya
6.6.6.2,kīkaṭas tanayo yataḥ
6.6.6.3,bhuvo durgāṇi yāmeyaḥ
6.6.6.4,svargo nandis tato ’bhavat
6.6.7.1,viśve-devās tu viśvāyā
6.6.7.2,aprajāṁs tān pracakṣate
6.6.7.3,sādhyo-gaṇaś ca sādhyāyā
6.6.7.4,arthasiddhis tu tat-sutaḥ
6.6.8.1,marutvāṁś ca jayantaś ca
6.6.8.2,marutvatyā babhūvatuḥ
6.6.8.3,jayanto vāsudevāṁśa
6.6.8.4,upendra iti yaṁ viduḥ
6.6.9.1,mauhūrtikā deva-gaṇā
6.6.9.2,muhūrtāyāś ca jajñire
6.6.9.3,ye vai phalaṁ prayacchanti
6.6.9.4,bhūtānāṁ sva-sva-kālajam
6.6.10-11.1,saṅkalpāyās tu saṅkalpaḥ
6.6.10-11.2,kāmaḥ saṅkalpajaḥ smṛtaḥ
6.6.10-11.3,vasavo ’ṣṭau vasoḥ putrās
6.6.10-11.4,teṣāṁ nāmāni me śṛṇu
6.6.12.1,prāṇasyorjasvatī bhāryā
6.6.12.2,saha āyuḥ purojavaḥ
6.6.12.3,dhruvasya bhāryā dharaṇir
6.6.12.4,asūta vividhāḥ puraḥ
6.6.13.1,arkasya vāsanā bhāryā
6.6.13.2,putrās tarṣādayaḥ smṛtāḥ
6.6.13.3,agner bhāryā vasor dhārā
6.6.13.4,putrā draviṇakādayaḥ
6.6.14.1,skandaś ca kṛttikā-putro
6.6.14.2,ye viśākhādayas tataḥ
6.6.14.3,doṣasya śarvarī-putraḥ
6.6.14.4,śiśumāro hareḥ kalā
6.6.15.1,vāstor āṅgirasī-putro
6.6.15.2,viśvakarmākṛtī-patiḥ
6.6.15.3,tato manuś cākṣuṣo ’bhūd
6.6.15.4,viśve sādhyā manoḥ sutāḥ
6.6.16.1,vibhāvasor asūtoṣā
6.6.16.2,vyuṣṭaṁ rociṣam ātapam
6.6.16.3,pañcayāmo ’tha bhūtāni
6.6.16.4,yena jāgrati karmasu
6.6.17-18.1,sarūpāsūta bhūtasya
6.6.17-18.2,bhāryā rudrāṁś ca koṭiśaḥ
6.6.17-18.3,raivato ’jo bhavo bhīmo
6.6.17-18.4,vāma ugro vṛṣākapiḥ
6.6.19.1,prajāpater aṅgirasaḥ
6.6.19.2,svadhā patnī pitṝn atha
6.6.19.3,atharvāṅgirasaṁ vedaṁ
6.6.19.4,putratve cākarot satī
6.6.20.1,kṛśāśvo ’rciṣi bhāryāyāṁ
6.6.20.2,dhūmaketum ajījanat
6.6.20.3,dhiṣaṇāyāṁ vedaśiro
6.6.20.4,devalaṁ vayunaṁ manum
6.6.21-22.1,tārkṣyasya vinatā kadrūḥ
6.6.21-22.2,pataṅgī yāminīti ca
6.6.21-22.3,pataṅgy asūta patagān
6.6.21-22.4,yāminī śalabhān atha
6.6.23.1,kṛttikādīni nakṣatrāṇ-
6.6.23.2,īndoḥ patnyas tu bhārata
6.6.23.3,dakṣa-śāpāt so ’napatyas
6.6.23.4,tāsu yakṣma-grahārditaḥ
6.6.24-26.1,punaḥ prasādya taṁ somaḥ
6.6.24-26.2,kalā lebhe kṣaye ditāḥ
6.6.24-26.3,śṛṇu nāmāni lokānāṁ
6.6.24-26.4,mātṝṇāṁ śaṅkarāṇi ca
6.6.27.1,surabher mahiṣā gāvo
6.6.27.2,ye cānye dviśaphā nṛpa
6.6.27.3,tāmrāyāḥ śyena-gṛdhrādyā
6.6.27.4,muner apsarasāṁ gaṇāḥ
6.6.28.1,dandaśūkādayaḥ sarpā
6.6.28.2,rājan krodhavaśātmajāḥ
6.6.28.3,ilāyā bhūruhāḥ sarve
6.6.28.4,yātudhānāś ca saurasāḥ
6.6.29-31.1,ariṣṭāyās tu gandharvāḥ
6.6.29-31.2,kāṣṭhāyā dviśaphetarāḥ
6.6.29-31.3,sutā danor eka-ṣaṣṭis
6.6.29-31.4,teṣāṁ prādhānikāñ śṛṇu
6.6.32.1,svarbhānoḥ suprabhāṁ kanyām
6.6.32.2,uvāha namuciḥ kila
6.6.32.3,vṛṣaparvaṇas tu śarmiṣṭhāṁ
6.6.32.4,yayātir nāhuṣo balī
6.6.33-36.1,vaiśvānara-sutā yāś ca
6.6.33-36.2,catasraś cāru-darśanāḥ
6.6.33-36.3,upadānavī hayaśirā
6.6.33-36.4,pulomā kālakā tathā
6.6.37.1,vipracittiḥ siṁhikāyāṁ
6.6.37.2,śataṁ caikam ajījanat
6.6.37.3,rāhu-jyeṣṭhaṁ ketu-śataṁ
6.6.37.4,grahatvaṁ ya upāgatāḥ
6.6.38-39.1,athātaḥ śrūyatāṁ vaṁśo
6.6.38-39.2,yo ’diter anupūrvaśaḥ
6.6.38-39.3,yatra nārāyaṇo devaḥ
6.6.38-39.4,svāṁśenāvātarad vibhuḥ
6.6.40.1,vivasvataḥ śrāddhadevaṁ
6.6.40.2,saṁjñāsūyata vai manum
6.6.40.3,mithunaṁ ca mahā-bhāgā
6.6.40.4,yamaṁ devaṁ yamīṁ tathā
6.6.40.5,saiva bhūtvātha vaḍavā
6.6.40.6,nāsatyau suṣuve bhuvi
6.6.41.1,chāyā śanaiścaraṁ lebhe
6.6.41.2,sāvarṇiṁ ca manuṁ tataḥ
6.6.41.3,kanyāṁ ca tapatīṁ yā vai
6.6.41.4,vavre saṁvaraṇaṁ patim
6.6.42.1,aryamṇo mātṛkā patnī
6.6.42.2,tayoś carṣaṇayaḥ sutāḥ
6.6.42.3,yatra vai mānuṣī jātir
6.6.42.4,brahmaṇā copakalpitā
6.6.43.1,pūṣānapatyaḥ piṣṭādo
6.6.43.2,bhagna-danto ’bhavat purā
6.6.43.3,yo ’sau dakṣāya kupitaṁ
6.6.43.4,jahāsa vivṛta-dvijaḥ
6.6.44.1,tvaṣṭur daityātmajā bhāryā
6.6.44.2,racanā nāma kanyakā
6.6.44.3,sanniveśas tayor jajñe
6.6.44.4,viśvarūpaś ca vīryavān
6.6.45.1,taṁ vavrire sura-gaṇā
6.6.45.2,svasrīyaṁ dviṣatām api
6.6.45.3,vimatena parityaktā
6.6.45.4,guruṇāṅgirasena yat
6.7.1.1,śrī-rājovāca
6.7.2-8.1,śrī-bādarāyaṇir uvāca
6.7.9.1,tato nirgatya sahasā
6.7.9.2,kavir āṅgirasaḥ prabhuḥ
6.7.9.3,āyayau sva-gṛhaṁ tūṣṇīṁ
6.7.9.4,vidvān śrī-mada-vikriyām
6.7.10.1,tarhy eva pratibudhyendro
6.7.10.2,guru-helanam ātmanaḥ
6.7.10.3,garhayām āsa sadasi
6.7.10.4,svayam ātmānam ātmanā
6.7.11.1,aho bata mayāsādhu
6.7.11.2,kṛtaṁ vai dabhra-buddhinā
6.7.11.3,yan mayaiśvarya-mattena
6.7.11.4,guruḥ sadasi kātkṛtaḥ
6.7.12.1,ko gṛdhyet paṇḍito lakṣmīṁ
6.7.12.2,tripiṣṭapa-pater api
6.7.12.3,yayāham āsuraṁ bhāvaṁ
6.7.12.4,nīto ’dya vibudheśvaraḥ
6.7.13.1,yaḥ pārameṣṭhyaṁ dhiṣaṇam
6.7.13.2,adhitiṣṭhan na kañcana
6.7.13.3,pratyuttiṣṭhed iti brūyur
6.7.13.4,dharmaṁ te na paraṁ viduḥ
6.7.14.1,teṣāṁ kupatha-deṣṭṝṇāṁ
6.7.14.2,patatāṁ tamasi hy adhaḥ
6.7.14.3,ye śraddadhyur vacas te vai
6.7.14.4,majjanty aśma-plavā iva
6.7.15.1,athāham amarācāryam
6.7.15.2,agādha-dhiṣaṇaṁ dvijam
6.7.15.3,prasādayiṣye niśaṭhaḥ
6.7.15.4,śīrṣṇā tac-caraṇaṁ spṛśan
6.7.16.1,evaṁ cintayatas tasya
6.7.16.2,maghono bhagavān gṛhāt
6.7.16.3,bṛhaspatir gato ’dṛṣṭāṁ
6.7.16.4,gatim adhyātma-māyayā
6.7.17.1,guror nādhigataḥ saṁjñāṁ
6.7.17.2,parīkṣan bhagavān svarāṭ
6.7.17.3,dhyāyan dhiyā surair yuktaḥ
6.7.17.4,śarma nālabhatātmanaḥ
6.7.18.1,tac chrutvaivāsurāḥ sarva
6.7.18.2,āśrityauśanasaṁ matam
6.7.18.3,devān pratyudyamaṁ cakrur
6.7.18.4,durmadā ātatāyinaḥ
6.7.19.1,tair visṛṣṭeṣubhis tīkṣṇair
6.7.19.2,nirbhinnāṅgoru-bāhavaḥ
6.7.19.3,brahmāṇaṁ śaraṇaṁ jagmuḥ
6.7.19.4,sahendrā nata-kandharāḥ
6.7.20.1,tāṁs tathābhyarditān vīkṣya
6.7.20.2,bhagavān ātmabhūr ajaḥ
6.7.20.3,kṛpayā parayā deva
6.7.20.4,uvāca parisāntvayan
6.7.21.1,śrī-brahmovāca
6.7.22.1,tasyāyam anayasyāsīt
6.7.22.2,parebhyo vaḥ parābhavaḥ
6.7.22.3,prakṣīṇebhyaḥ sva-vairibhyaḥ
6.7.22.4,samṛddhānāṁ ca yat surāḥ
6.7.23.1,maghavan dviṣataḥ paśya
6.7.23.2,prakṣīṇān gurv-atikramāt
6.7.23.3,sampraty upacitān bhūyaḥ
6.7.23.4,kāvyam ārādhya bhaktitaḥ
6.7.23.5,ādadīran nilayanaṁ
6.7.23.6,mamāpi bhṛgu-devatāḥ
6.7.24.1,tripiṣṭapaṁ kiṁ gaṇayanty abhedya-
6.7.24.2,mantrā bhṛgūṇām anuśikṣitārthāḥ
6.7.24.3,na vipra-govinda-gav-īśvarāṇāṁ
6.7.24.4,bhavanty abhadrāṇi nareśvarāṇām
6.7.25.1,tad viśvarūpaṁ bhajatāśu vipraṁ
6.7.25.2,tapasvinaṁ tvāṣṭram athātmavantam
6.7.25.3,sabhājito ’rthān sa vidhāsyate vo
6.7.25.4,yadi kṣamiṣyadhvam utāsya karma
6.7.26.1,śrī-śuka uvāca
6.7.27.1,śrī-devā ūcuḥ
6.7.28.1,putrāṇāṁ hi paro dharmaḥ
6.7.28.2,pitṛ-śuśrūṣaṇaṁ satām
6.7.28.3,api putravatāṁ brahman
6.7.28.4,kim uta brahmacāriṇām
6.7.29-30.1,ācāryo brahmaṇo mūrtiḥ
6.7.29-30.2,pitā mūrtiḥ prajāpateḥ
6.7.29-30.3,bhrātā marutpater mūrtir
6.7.29-30.4,mātā sākṣāt kṣites tanuḥ
6.7.31.1,tasmāt pitṝṇām ārtānām
6.7.31.2,ārtiṁ para-parābhavam
6.7.31.3,tapasāpanayaṁs tāta
6.7.31.4,sandeśaṁ kartum arhasi
6.7.32.1,vṛṇīmahe tvopādhyāyaṁ
6.7.32.2,brahmiṣṭhaṁ brāhmaṇaṁ gurum
6.7.32.3,yathāñjasā vijeṣyāmaḥ
6.7.32.4,sapatnāṁs tava tejasā
6.7.33.1,na garhayanti hy artheṣu
6.7.33.2,yaviṣṭhāṅghry-abhivādanam
6.7.33.3,chandobhyo ’nyatra na brahman
6.7.33.4,vayo jyaiṣṭhyasya kāraṇam
6.7.34.1,śrī-ṛṣir uvāca
6.7.35.1,śrī-viśvarūpa uvāca
6.7.36.1,akiñcanānāṁ hi dhanaṁ śiloñchanaṁ
6.7.36.2,teneha nirvartita-sādhu-satkriyaḥ
6.7.36.3,kathaṁ vigarhyaṁ nu karomy adhīśvarāḥ
6.7.36.4,paurodhasaṁ hṛṣyati yena durmatiḥ
6.7.37.1,tathāpi na pratibrūyāṁ
6.7.37.2,gurubhiḥ prārthitaṁ kiyat
6.7.37.3,bhavatāṁ prārthitaṁ sarvaṁ
6.7.37.4,prāṇair arthaiś ca sādhaye
6.7.38.1,śrī-bādarāyaṇir uvāca
6.7.39.1,sura-dviṣāṁ śriyaṁ guptām
6.7.39.2,auśanasyāpi vidyayā
6.7.39.3,ācchidyādān mahendrāya
6.7.39.4,vaiṣṇavyā vidyayā vibhuḥ
6.7.40.1,yayā guptaḥ sahasrākṣo
